scleropages_formosus ENSSFOG00015016877
paramormyrops_kingsleyae ENSPKIG00000025185
astyanax_mexicanus ENSAMXG00000020744
pygocentrus_nattereri ENSPNAG00000017610
ictalurus_punctatus ENSIPUG00000006998
danio_rerio ENSDARG00000032098
amphiprion_percula ENSAPEG00000023777
amphiprion_ocellaris ENSAOCG00000022591
acanthochromis_polyacanthus ENSAPOG00000021820
stegastes_partitus ENSSPAG00000010047
astatotilapia_calliptera ENSACLG00000021875
maylandia_zebra ENSMZEG00005021156
haplochromis_burtoni ENSHBUG00000022651
pundamilia_nyererei ENSPNYG00000022426
oreochromis_niloticus ENSONIG00000014453
neolamprologus_brichardi ENSNBRG00000003242
amphilophus_citrinellus ENSACIG00000000852
xiphophorus_maculatus ENSXMAG00000029361
xiphophorus_couchianus ENSXCOG00000006528
gambusia_affinis ENSGAFG00000009387
poecilia_mexicana ENSPMEG00000006403
poecilia_formosa ENSPFOG00000006781
poecilia_latipinna ENSPLAG00000019943
poecilia_reticulata ENSPREG00000015223
cyprinodon_variegatus ENSCVAG00000007805
kryptolebias_marmoratus ENSKMAG00000015787
oryzias_latipes_asm223469v1 ENSORLG00015019693
oryzias_latipes ENSORLG00020019254
oryzias_latipes ENSORLG00000007153
oryzias_melastigma ENSOMEG00000013614
tetraodon_nigroviridis ENSTNIG00000008136
takifugu_rubripes ENSTRUG00000023195
mola_mola ENSMMOG00000004704
gasterosteus_aculeatus ENSGACG00000002477
labrus_bergylta ENSLBEG00000028589
scophthalmus_maximus ENSSMAG00000018605
cynoglossus_semilaevis ENSCSEG00000007868
seriola_dumerili ENSSDUG00000003673
seriola_lalandi_dorsalis ENSSLDG00000010104
monopterus_albus ENSMALG00000008114
mastacembelus_armatus ENSMAMG00000022888
anabas_testudineus ENSATEG00000015398
hippocampus_comes ENSHCOG00000000341
esox_lucius ENSELUG00000011243
lepisosteus_oculatus ENSLOCG00000003306
apteryx_haastii ENSAHAG00000012089
apteryx_owenii ENSAOWG00000000705
apteryx_rowi ENSARWG00000006746
dromaius_novaehollandiae ENSDNVG00000003100
nothoprocta_perdicaria ENSNPEG00000004571
anas_platyrhynchos_platyrhynchos ENSAPLG00000000622
anser_brachyrhynchus ENSABRG00000018441
meleagris_gallopavo ENSMGAG00000000833
coturnix_japonica ENSCJPG00005015803
gallus_gallus ENSGALG00000040644
numida_meleagris ENSNMEG00000000284
lepidothrix_coronata ENSLCOG00000003136
manacus_vitellinus ENSMVIG00005009517
lonchura_striata_domestica ENSLSDG00000014784
taeniopygia_guttata ENSTGUG00000002420
serinus_canaria ENSSCAG00000010662
cyanistes_caeruleus ENSCCEG00000023099
parus_major ENSPMJG00000015151
ficedula_albicollis ENSFALG00000004973
zonotrichia_albicollis ENSZALG00000010952
junco_hyemalis ENSJHYG00000016683
calidris_pygmaea ENSCPGG00000005176
calidris_pugnax ENSCPUG00000007988
crocodylus_porosus ENSCPRG00005011067
chelonoidis_abingdonii ENSCABG00000015720
gopherus_agassizii ENSGAGG00000009772
pelodiscus_sinensis ENSPSIG00000005017
pogona_vitticeps ENSPVIG00000013116
phascolarctos_cinereus ENSPCIG00000023769
sarcophilus_harrisii ENSSHAG00000008097
monodelphis_domestica ENSMODG00000017317
loxodonta_africana ENSLAFG00000028173
echinops_telfairi ENSETEG00000003622
sus_scrofa ENSSSCG00000005840
vicugna_pacos ENSVPAG00000005345
capra_hircus ENSCHIG00000017464
capra_hircus ENSCHIG00000018540
ursus_americanus ENSUAMG00000001851
ailuropoda_melanoleuca ENSAMEG00000013326
mustela_putorius_furo ENSMPUG00000010958
neovison_vison ENSNVIG00000012399
canis_lupus_familiaris ENSCAFG00000019537
canis_lupus_dingo ENSCAFG00020002826
vulpes_vulpes ENSVVUG00000026041
panthera_pardus ENSPPRG00000006812
panthera_tigris_altaica ENSPTIG00000015572
felis_catus ENSFCAG00000000392
pteropus_vampyrus ENSPVAG00000002029
erinaceus_europaeus ENSEEUG00000013731
equus_caballus ENSECAG00000021738
equus_asinus_asinus ENSEASG00005017470
heterocephalus_glaber_female ENSHGLG00000012991
heterocephalus_glaber_male ENSHGLG00100008347
fukomys_damarensis ENSFDAG00000010601
cavia_aperea ENSCAPG00000011734
cavia_porcellus ENSCPOG00000002834
dipodomys_ordii ENSDORG00000026220
cricetulus_griseus_crigri-picr ENSCGRG00015007661
cricetulus_griseus_chok1gshd ENSCGRG00001002546
cricetulus_griseus_crigri ENSCGRG00000013451
mesocricetus_auratus ENSMAUG00000017627
peromyscus_maniculatus_bairdii ENSPEMG00000005092
microtus_ochrogaster ENSMOCG00000021565
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024196
mus_spicilegus ENSMSIG00000022687
mus_musculus ENSMUSG00000015083
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023279
mus_pahari MGP_PahariEiJ_G0024737
rattus_norvegicus ENSRNOG00000028701
meriones_unguiculatus ENSMUGG00000006319
nannospalax_galili ENSNGAG00000002560
jaculus_jaculus ENSJJAG00000020577
urocitellus_parryii ENSUPAG00010006391
ictidomys_tridecemlineatus ENSSTOG00000014108
marmota_marmota_marmota ENSMMMG00000009391
spermophilus_dauricus ENSSDAG00000002842
tupaia_belangeri ENSTBEG00000012390
microcebus_murinus ENSMICG00000029632
prolemur_simus ENSPSMG00000006875
propithecus_coquereli ENSPCOG00000022183
otolemur_garnettii ENSOGAG00000013195
pan_troglodytes ENSPTRG00000021580
pan_paniscus ENSPPAG00000005584
homo_sapiens ENSG00000176919
gorilla_gorilla ENSGGOG00000004352
pongo_abelii ENSPPYG00000019792
nomascus_leucogenys ENSNLEG00000008662
colobus_angolensis_palliatus ENSCANG00000022671
piliocolobus_tephrosceles ENSPTEG00000024542
rhinopithecus_roxellana ENSRROG00000042966
rhinopithecus_bieti ENSRBIG00000007301
papio_anubis ENSPANG00000026258
mandrillus_leucophaeus ENSMLEG00000041653
cercocebus_atys ENSCATG00000033528
theropithecus_gelada ENSTGEG00000005527
macaca_fascicularis ENSMFAG00000041294
macaca_nemestrina ENSMNEG00000029073
macaca_mulatta ENSMMUG00000032142
chlorocebus_sabaeus ENSCSAG00000016093
saimiri_boliviensis_boliviensis ENSSBOG00000026427
cebus_capucinus ENSCCAG00000029043
