gopherus_agassizii ENSGAGG00000021021
chelonoidis_abingdonii ENSCABG00000005244
chrysemys_picta_bellii ENSCPBG00000022610
pelodiscus_sinensis ENSPSIG00000007155
crocodylus_porosus ENSCPRG00005004150
calidris_pygmaea ENSCPGG00000013415
calidris_pugnax ENSCPUG00000011245
melopsittacus_undulatus ENSMUNG00000008798
taeniopygia_guttata ENSTGUG00000004775
zonotrichia_albicollis ENSZALG00000015238
parus_major ENSPMJG00000006829
cyanistes_caeruleus ENSCCEG00000000024
ficedula_albicollis ENSFALG00000001449
anas_platyrhynchos_platyrhynchos ENSAPLG00000012934
anser_brachyrhynchus ENSABRG00000020944
meleagris_gallopavo ENSMGAG00000005541
coturnix_japonica ENSCJPG00005002288
numida_meleagris ENSNMEG00000007894
lepidothrix_coronata ENSLCOG00000013077
manacus_vitellinus ENSMVIG00005000639
serinus_canaria ENSSCAG00000004478
lonchura_striata_domestica ENSLSDG00000002366
junco_hyemalis ENSJHYG00000007111
gallus_gallus ENSGALG00000047338
apteryx_rowi ENSARWG00000007224
apteryx_owenii ENSAOWG00000005885
apteryx_haastii ENSAHAG00000014829
nothoprocta_perdicaria ENSNPEG00000001108
lepidothrix_coronata ENSLCOG00000013078
apteryx_owenii ENSAOWG00000005890
apteryx_rowi ENSARWG00000007223
apteryx_haastii ENSAHAG00000014832
dromaius_novaehollandiae ENSDNVG00000009267
pogona_vitticeps ENSPVIG00000015757
notechis_scutatus ENSNSUG00000019237
pogona_vitticeps ENSPVIG00000015758
notechis_scutatus ENSNSUG00000000012
salvator_merianae ENSSMRG00000007451
sphenodon_punctatus ENSSPUG00000013339
phascolarctos_cinereus ENSPCIG00000023042
notamacropus_eugenii ENSMEUG00000013783
sarcophilus_harrisii ENSSHAG00000016927
monodelphis_domestica ENSMODG00000012155
sus_scrofa ENSSSCG00000005710
tursiops_truncatus ENSTTRG00000003923
capra_hircus ENSCHIG00000025745
ovis_aries ENSOARG00000007270
bos_taurus ENSBTAG00000017473
bos_mutus ENSBMUG00000005890
bison_bison_bison ENSBBBG00000009556
ursus_americanus ENSUAMG00000008056
ursus_maritimus ENSUMAG00000018641
ailuropoda_melanoleuca ENSAMEG00000016281
neovison_vison ENSNVIG00000017786
mustela_putorius_furo ENSMPUG00000012628
canis_lupus_dingo ENSCAFG00020024114
canis_lupus_familiaris ENSCAFG00000019927
vulpes_vulpes ENSVVUG00000027684
panthera_pardus ENSPPRG00000005503
panthera_tigris_altaica ENSPTIG00000010612
felis_catus ENSFCAG00000005118
equus_asinus_asinus ENSEASG00005008508
equus_caballus ENSECAG00000000296
pteropus_vampyrus ENSPVAG00000004227
myotis_lucifugus ENSMLUG00000004855
erinaceus_europaeus ENSEEUG00000013808
castor_canadensis ENSCCNG00000025793
dipodomys_ordii ENSDORG00000014599
mus_musculus ENSMUSG00000026840
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024336
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023419
mus_spicilegus ENSMSIG00000019685
mus_pahari MGP_PahariEiJ_G0024876
rattus_norvegicus ENSRNOG00000059507
meriones_unguiculatus ENSMUGG00000011095
cricetulus_griseus_crigri-picr ENSCGRG00015010193
cricetulus_griseus_crigri ENSCGRG00000000393
cricetulus_griseus_chok1gshd ENSCGRG00001012684
microtus_ochrogaster ENSMOCG00000021265
peromyscus_maniculatus_bairdii ENSPEMG00000004694
nannospalax_galili ENSNGAG00000014328
jaculus_jaculus ENSJJAG00000024108
octodon_degus ENSODEG00000016310
chinchilla_lanigera ENSCLAG00000011206
cavia_aperea ENSCAPG00000013266
cavia_porcellus ENSCPOG00000004395
heterocephalus_glaber_female ENSHGLG00000016922
heterocephalus_glaber_male ENSHGLG00100011500
fukomys_damarensis ENSFDAG00000014778
marmota_marmota_marmota ENSMMMG00000011837
urocitellus_parryii ENSUPAG00010019336
ictidomys_tridecemlineatus ENSSTOG00000011610
ochotona_princeps ENSOPRG00000006567
propithecus_coquereli ENSPCOG00000026068
prolemur_simus ENSPSMG00000018744
microcebus_murinus ENSMICG00000045226
otolemur_garnettii ENSOGAG00000016745
carlito_syrichta ENSTSYG00000000408
pan_troglodytes ENSPTRG00000021480
pan_paniscus ENSPPAG00000034248
homo_sapiens ENSG00000050555
gorilla_gorilla ENSGGOG00000017164
nomascus_leucogenys ENSNLEG00000012583
mandrillus_leucophaeus ENSMLEG00000035131
cercocebus_atys ENSCATG00000033155
theropithecus_gelada ENSTGEG00000014900
macaca_nemestrina ENSMNEG00000030621
macaca_mulatta ENSMMUG00000002267
macaca_fascicularis ENSMFAG00000042402
chlorocebus_sabaeus ENSCSAG00000014800
piliocolobus_tephrosceles ENSPTEG00000001745
colobus_angolensis_palliatus ENSCANG00000033509
rhinopithecus_roxellana ENSRROG00000044719
rhinopithecus_bieti ENSRBIG00000030316
pongo_abelii ENSPPYG00000019697
spermophilus_dauricus ENSSDAG00000015696
cebus_capucinus ENSCCAG00000032210
saimiri_boliviensis_boliviensis ENSSBOG00000029307
aotus_nancymaae ENSANAG00000035600
callithrix_jacchus ENSCJAG00000008567
tupaia_belangeri ENSTBEG00000002558
dasypus_novemcinctus ENSDNOG00000015381
loxodonta_africana ENSLAFG00000011583
procavia_capensis ENSPCAG00000009259
echinops_telfairi ENSETEG00000016211
ornithorhynchus_anatinus ENSOANG00000001050
nothoprocta_perdicaria ENSNPEG00000001110
latimeria_chalumnae ENSLACG00000016542
