drosophila_melanogaster FBgn0030522
caenorhabditis_elegans WBGene00015353
petromyzon_marinus ENSPMAG00000004565
eptatretus_burgeri ENSEBUG00000006537
paramormyrops_kingsleyae ENSPKIG00000000265
scleropages_formosus ENSSFOG00015020391
electrophorus_electricus ENSEEEG00000020453
ictalurus_punctatus ENSIPUG00000022019
astyanax_mexicanus ENSAMXG00000030350
astyanax_mexicanus ENSAMXG00005007991
pygocentrus_nattereri ENSPNAG00000009123
danio_rerio ENSDARG00000035515
denticeps_clupeoides ENSDCDG00000031208
clupea_harengus ENSCHAG00000019835
poecilia_formosa ENSPFOG00000002226
poecilia_latipinna ENSPLAG00000008960
poecilia_mexicana ENSPMEG00000015413
poecilia_reticulata ENSPREG00000014733
xiphophorus_maculatus ENSXMAG00000010513
xiphophorus_couchianus ENSXCOG00000015075
gambusia_affinis ENSGAFG00000013292
fundulus_heteroclitus ENSFHEG00000022610
cyprinodon_variegatus ENSCVAG00000000864
gouania_willdenowi ENSGWIG00000023542
tetraodon_nigroviridis ENSTNIG00000018859
takifugu_rubripes ENSTRUG00000016646
scophthalmus_maximus ENSSMAG00000017462
cottoperca_gobio ENSCGOG00000003912
gasterosteus_aculeatus ENSGACG00000005391
mola_mola ENSMMOG00000012597
seriola_dumerili ENSSDUG00000006126
seriola_lalandi ENSSLDG00000012733
lates_calcarifer ENSLCAG00010027383
monopterus_albus ENSMALG00000001625
anabas_testudineus ENSATEG00000012323
betta_splendens ENSBSLG00000016590
mastacembelus_armatus ENSMAMG00000019812
larimichthys_crocea ENSLCRG00005010113
labrus_bergylta ENSLBEG00000027358
amphiprion_ocellaris ENSAOCG00000016329
amphiprion_percula ENSAPEG00000018039
acanthochromis_polyacanthus ENSAPOG00000010323
stegastes_partitus ENSSPAG00000011685
parambassis_ranga ENSPRNG00000024349
oryzias_latipes ENSORLG00000016282
oryzias_latipes ENSORLG00015008655
oryzias_latipes ENSORLG00020019368
oryzias_melastigma ENSOMEG00000003612
kryptolebias_marmoratus ENSKMAG00000004064
pundamilia_nyererei ENSPNYG00000018846
astatotilapia_calliptera ENSACLG00000007809
maylandia_zebra ENSMZEG00005003319
haplochromis_burtoni ENSHBUG00000010783
neolamprologus_brichardi ENSNBRG00000012052
amphilophus_citrinellus ENSACIG00000010238
hippocampus_comes ENSHCOG00000002133
cynoglossus_semilaevis ENSCSEG00000017486
periophthalmus_magnuspinnatus ENSPMGG00000021744
gadus_morhua ENSGMOG00000012653
hucho_hucho ENSHHUG00000019845
hucho_hucho ENSHHUG00000047849
esox_lucius ENSELUG00000004828
