drosophila_melanogaster FBgn0038269
caenorhabditis_elegans_strain_n2 WBGene00000796
petromyzon_marinus ENSPMAG00000006928
petromyzon_marinus ENSPMAG00000006909
petromyzon_marinus ENSPMAG00000006448
petromyzon_marinus ENSPMAG00000000546
petromyzon_marinus ENSPMAG00000009696
petromyzon_marinus ENSPMAG00000000112
petromyzon_marinus ENSPMAG00000006451
eptatretus_burgeri ENSEBUG00000004395
apteryx_owenii ENSAOWG00000006874
apteryx_rowi ENSARWG00000000916
apteryx_haastii ENSAHAG00000012238
dromaius_novaehollandiae ENSDNVG00000017530
nothoprocta_perdicaria ENSNPEG00000008583
junco_hyemalis ENSJHYG00000004629
zonotrichia_albicollis ENSZALG00000010729
serinus_canaria ENSSCAG00000003279
lonchura_striata_domestica ENSLSDG00000016346
taeniopygia_guttata ENSTGUG00000002231
parus_major ENSPMJG00000003115
cyanistes_caeruleus ENSCCEG00000015689
ficedula_albicollis ENSFALG00000010287
lepidothrix_coronata ENSLCOG00000014497
manacus_vitellinus ENSMVIG00005006372
melopsittacus_undulatus ENSMUNG00000016208
calidris_pugnax ENSCPUG00000017456
calidris_pygmaea ENSCPGG00000010626
anas_platyrhynchos_platyrhynchos ENSAPLG00000006652
anser_brachyrhynchus ENSABRG00000017456
gallus_gallus ENSGALG00000003086
meleagris_gallopavo ENSMGAG00000004665
coturnix_japonica ENSCJPG00005016520
numida_meleagris ENSNMEG00000013930
crocodylus_porosus ENSCPRG00005004664
gopherus_agassizii ENSGAGG00000000251
chelonoidis_abingdonii ENSCABG00000017400
chrysemys_picta_bellii ENSCPBG00000022004
pelodiscus_sinensis ENSPSIG00000005078
sphenodon_punctatus ENSSPUG00000006844
anolis_carolinensis ENSACAG00000029079
anolis_carolinensis ENSACAG00000002545
pogona_vitticeps ENSPVIG00000020928
notechis_scutatus ENSNSUG00000018848
salvator_merianae ENSSMRG00000015717
erinaceus_europaeus ENSEEUG00000001166
sorex_araneus ENSSARG00000013171
gorilla_gorilla ENSGGOG00000010572
pan_troglodytes ENSPTRG00000000140
pan_paniscus ENSPPAG00000038356
homo_sapiens ENSG00000171824
pongo_abelii ENSPPYG00000001891
nomascus_leucogenys ENSNLEG00000009539
papio_anubis ENSPANG00000026088
theropithecus_gelada ENSTGEG00000019936
mandrillus_leucophaeus ENSMLEG00000025160
cercocebus_atys ENSCATG00000039000
macaca_fascicularis ENSMFAG00000038874
macaca_nemestrina ENSMNEG00000035812
macaca_mulatta ENSMMUG00000019322
chlorocebus_sabaeus ENSCSAG00000000788
rhinopithecus_roxellana ENSRROG00000036700
rhinopithecus_bieti ENSRBIG00000039772
colobus_angolensis_palliatus ENSCANG00000042813
piliocolobus_tephrosceles ENSPTEG00000033035
callithrix_jacchus ENSCJAG00000002327
cebus_capucinus ENSCCAG00000023223
