chelonoidis_abingdonii ENSCABG00000020198
gopherus_agassizii ENSGAGG00000010730
chrysemys_picta_bellii ENSCPBG00000026737
junco_hyemalis ENSJHYG00000010311
parus_major ENSPMJG00000013207
lepidothrix_coronata ENSLCOG00000001702
calidris_pygmaea ENSCPGG00000011112
calidris_pugnax ENSCPUG00000016371
anser_brachyrhynchus ENSABRG00000016364
apteryx_haastii ENSAHAG00000012653
apteryx_owenii ENSAOWG00000004522
apteryx_rowi ENSARWG00000005570
dromaius_novaehollandiae ENSDNVG00000016119
gallus_gallus ENSGALG00000035441
coturnix_japonica ENSCJPG00005019464
nothoprocta_perdicaria ENSNPEG00000002000
sphenodon_punctatus ENSSPUG00000001454
sarcophilus_harrisii ENSSHAG00000013203
monodelphis_domestica ENSMODG00000001515
pogona_vitticeps ENSPVIG00000023827
notechis_scutatus ENSNSUG00000009607
salvator_merianae ENSSMRG00000016233
oryctolagus_cuniculus ENSOCUG00000006718
ochotona_princeps ENSOPRG00000004279
mus_musculus ENSMUSG00000048349
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019578
rattus_norvegicus ENSRNOG00000060662
meriones_unguiculatus ENSMUGG00000016335
cricetulus_griseus_chok1gshd ENSCGRG00001018351
cricetulus_griseus_crigri-picr ENSCGRG00015000937
mesocricetus_auratus ENSMAUG00000012541
microtus_ochrogaster ENSMOCG00000010670
peromyscus_maniculatus_bairdii ENSPEMG00000019992
nannospalax_galili ENSNGAG00000011831
jaculus_jaculus ENSJJAG00000020991
dipodomys_ordii ENSDORG00000012309
castor_canadensis ENSCCNG00000010832
heterocephalus_glaber_female ENSHGLG00000007136
heterocephalus_glaber_male ENSHGLG00100000121
fukomys_damarensis ENSFDAG00000010700
ictidomys_tridecemlineatus ENSSTOG00000026743
urocitellus_parryii ENSUPAG00010018297
homo_sapiens ENSG00000152192
pan_troglodytes ENSPTRG00000031154
pongo_abelii ENSPPYG00000005428
rhinopithecus_roxellana ENSRROG00000030270
