apteryx_owenii ENSAOWG00000000862
apteryx_rowi ENSARWG00000007010
apteryx_haastii ENSAHAG00000013472
dromaius_novaehollandiae ENSDNVG00000018900
nothoprocta_perdicaria ENSNPEG00000006908
junco_hyemalis ENSJHYG00000012975
zonotrichia_albicollis ENSZALG00000000437
serinus_canaria ENSSCAG00000016689
taeniopygia_guttata ENSTGUG00000004291
lonchura_striata ENSLSDG00000001168
parus_major ENSPMJG00000011416
cyanistes_caeruleus ENSCCEG00000021072
ficedula_albicollis ENSFALG00000000173
manacus_vitellinus ENSMVIG00005005261
lepidothrix_coronata ENSLCOG00000015459
melopsittacus_undulatus ENSMUNG00000009318
calidris_pygmaea ENSCPGG00000004657
calidris_pugnax ENSCPUG00000002467
anser_brachyrhynchus ENSABRG00000015265
anas_platyrhynchos ENSAPLG00000012394
gallus_gallus ENSGALG00000008088
coturnix_japonica ENSCJPG00005017219
meleagris_gallopavo ENSMGAG00000006550
numida_meleagris ENSNMEG00000020862
crocodylus_porosus ENSCPRG00005008800
chelonoidis_abingdonii ENSCABG00000019973
gopherus_agassizii ENSGAGG00000017041
chrysemys_picta ENSCPBG00000000569
pelodiscus_sinensis ENSPSIG00000017378
pogona_vitticeps ENSPVIG00000005560
anolis_carolinensis ENSACAG00000012669
notechis_scutatus ENSNSUG00000020592
salvator_merianae ENSSMRG00000012199
sphenodon_punctatus ENSSPUG00000000324
phascolarctos_cinereus ENSPCIG00000007091
vombatus_ursinus ENSVURG00010005162
notamacropus_eugenii ENSMEUG00000010350
sarcophilus_harrisii ENSSHAG00000001713
monodelphis_domestica ENSMODG00000011470
loxodonta_africana ENSLAFG00000022429
procavia_capensis ENSPCAG00000011807
echinops_telfairi ENSETEG00000000621
myotis_lucifugus ENSMLUG00000006482
pteropus_vampyrus ENSPVAG00000013574
capra_hircus ENSCHIG00000000100
ovis_aries ENSOARG00000017954
bos_taurus ENSBTAG00000018986
bos_indicus ENSBIXG00005003276
bos_mutus ENSBMUG00000014338
tursiops_truncatus ENSTTRG00000001589
sus_scrofa ENSSSCG00000012583
vicugna_pacos ENSVPAG00000000504
neovison_vison ENSNVIG00000020168
mustela_putorius ENSMPUG00000003978
ursus_maritimus ENSUMAG00000023090
ursus_americanus ENSUAMG00000027110
ailuropoda_melanoleuca ENSAMEG00000018001
canis_lupus ENSCAFG00020005707
canis_lupus ENSCAFG00000018063
vulpes_vulpes ENSVVUG00000010590
panthera_pardus ENSPPRG00000021454
panthera_tigris ENSPTIG00000013193
felis_catus ENSFCAG00000006754
equus_caballus ENSECAG00000016854
equus_asinus ENSEASG00005008221
erinaceus_europaeus ENSEEUG00000000202
sorex_araneus ENSSARG00000000659
spermophilus_dauricus ENSSDAG00000001813
urocitellus_parryii ENSUPAG00010013746
ictidomys_tridecemlineatus ENSSTOG00000005275
marmota_marmota ENSMMMG00000010893
dipodomys_ordii ENSDORG00000014705
octodon_degus ENSODEG00000013319
chinchilla_lanigera ENSCLAG00000006635
cavia_porcellus ENSCPOG00000001545
heterocephalus_glaber ENSHGLG00100002000
heterocephalus_glaber ENSHGLG00100007041
heterocephalus_glaber ENSHGLG00000001398
fukomys_damarensis ENSFDAG00000017315
mus_spretus MGP_SPRETEiJ_G0034636
mus_spicilegus ENSMSIG00000022033
mus_musculus ENSMUSG00000031278
mus_caroli MGP_CAROLIEiJ_G0033465
mus_pahari MGP_PahariEiJ_G0032005
rattus_norvegicus ENSRNOG00000019180
meriones_unguiculatus ENSMUGG00000006422
microtus_ochrogaster ENSMOCG00000016608
peromyscus_maniculatus ENSPEMG00000016596
cricetulus_griseus ENSCGRG00001015511
cricetulus_griseus ENSCGRG00015016363
cricetulus_griseus ENSCGRG00000002712
cricetulus_griseus ENSCGRG00001010950
mesocricetus_auratus ENSMAUG00000009708
nannospalax_galili ENSNGAG00000010499
jaculus_jaculus ENSJJAG00000019922
