phascolarctos_cinereus ENSPCIG00000029140
notamacropus_eugenii ENSMEUG00000012158
sarcophilus_harrisii ENSSHAG00000015915
monodelphis_domestica ENSMODG00000009550
ornithorhynchus_anatinus ENSOANG00000004742
gallus_gallus ENSGALG00000032039
coturnix_japonica ENSCJPG00005017734
numida_meleagris ENSNMEG00000022233
anser_brachyrhynchus ENSABRG00000002397
lonchura_striata_domestica ENSLSDG00000010968
junco_hyemalis ENSJHYG00000012622
parus_major ENSPMJG00000018531
lepidothrix_coronata ENSLCOG00000016319
calidris_pygmaea ENSCPGG00000017190
nothoprocta_perdicaria ENSNPEG00000015050
anas_platyrhynchos_platyrhynchos ENSAPLG00000008742
zonotrichia_albicollis ENSZALG00000017699
taeniopygia_guttata ENSTGUG00000008936
serinus_canaria ENSSCAG00000016098
cyanistes_caeruleus ENSCCEG00000023543
manacus_vitellinus ENSMVIG00005001570
ficedula_albicollis ENSFALG00000003118
meleagris_gallopavo ENSMGAG00000015900
melopsittacus_undulatus ENSMUNG00000007898
apteryx_owenii ENSAOWG00000018759
apteryx_haastii ENSAHAG00000007882
apteryx_rowi ENSARWG00000004683
crocodylus_porosus ENSCPRG00005013840
chelonoidis_abingdonii ENSCABG00000005464
gopherus_agassizii ENSGAGG00000002692
chrysemys_picta_bellii ENSCPBG00000003603
pelodiscus_sinensis ENSPSIG00000003141
sphenodon_punctatus ENSSPUG00000005247
echinops_telfairi ENSETEG00000011065
loxodonta_africana ENSLAFG00000027629
ursus_americanus ENSUAMG00000025683
ailuropoda_melanoleuca ENSAMEG00000001865
mustela_putorius_furo ENSMPUG00000014022
neovison_vison ENSNVIG00000007186
panthera_tigris_altaica ENSPTIG00000016212
panthera_pardus ENSPPRG00000000349
felis_catus ENSFCAG00000030694
canis_lupus_dingo ENSCAFG00020006212
equus_asinus_asinus ENSEASG00005022560
equus_asinus_asinus ENSEASG00005022557
equus_caballus ENSECAG00000020388
bos_taurus ENSBTAG00000004313
bison_bison_bison ENSBBBG00000017641
capra_hircus ENSCHIG00000009994
ovis_aries ENSOARG00000000107
bos_mutus ENSBMUG00000015639
tursiops_truncatus ENSTTRG00000013771
sus_scrofa ENSSSCG00000015979
myotis_lucifugus ENSMLUG00000006997
pteropus_vampyrus ENSPVAG00000017415
erinaceus_europaeus ENSEEUG00000005384
propithecus_coquereli ENSPCOG00000018735
prolemur_simus ENSPSMG00000024474
microcebus_murinus ENSMICG00000002170
otolemur_garnettii ENSOGAG00000027055
gorilla_gorilla ENSGGOG00000040237
gorilla_gorilla ENSGGOG00000041387
homo_sapiens ENSG00000128714
pan_troglodytes ENSPTRG00000012664
pongo_abelii ENSPPYG00000012956
nomascus_leucogenys ENSNLEG00000029303
rhinopithecus_bieti ENSRBIG00000033719
piliocolobus_tephrosceles ENSPTEG00000039197
rhinopithecus_roxellana ENSRROG00000040419
papio_anubis ENSPANG00000012770
theropithecus_gelada ENSTGEG00000021188
cercocebus_atys ENSCATG00000031889
macaca_nemestrina ENSMNEG00000027142
macaca_fascicularis ENSMFAG00000033237
chlorocebus_sabaeus ENSCSAG00000014475
mandrillus_leucophaeus ENSMLEG00000031532
colobus_angolensis_palliatus ENSCANG00000031269
pan_paniscus ENSPPAG00000010483
cebus_capucinus ENSCCAG00000032945
saimiri_boliviensis_boliviensis ENSSBOG00000032579
callithrix_jacchus ENSCJAG00000040882
aotus_nancymaae ENSANAG00000029500
fukomys_damarensis ENSFDAG00000008239
jaculus_jaculus ENSJJAG00000016388
spermophilus_dauricus ENSSDAG00000004971
spermophilus_dauricus ENSSDAG00000004950
urocitellus_parryii ENSUPAG00010020441
ictidomys_tridecemlineatus ENSSTOG00000004117
marmota_marmota_marmota ENSMMMG00000023759
castor_canadensis ENSCCNG00000018397
mus_musculus ENSMUSG00000001819
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024590
mus_spicilegus ENSMSIG00000006348
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023667
mus_pahari MGP_PahariEiJ_G0025119
rattus_norvegicus ENSRNOG00000001588
meriones_unguiculatus ENSMUGG00000010779
cricetulus_griseus_chok1gshd ENSCGRG00001001661
cricetulus_griseus_crigri-picr ENSCGRG00015000365
cricetulus_griseus_crigri ENSCGRG00000002219
mesocricetus_auratus ENSMAUG00000017185
microtus_ochrogaster ENSMOCG00000014618
peromyscus_maniculatus_bairdii ENSPEMG00000022412
nannospalax_galili ENSNGAG00000023727
octodon_degus ENSODEG00000008793
chinchilla_lanigera ENSCLAG00000013095
cavia_porcellus ENSCPOG00000006722
heterocephalus_glaber_female ENSHGLG00000004631
heterocephalus_glaber_male ENSHGLG00100008058
vicugna_pacos ENSVPAG00000010195
vulpes_vulpes ENSVVUG00000012734
oryctolagus_cuniculus ENSOCUG00000029547
carlito_syrichta ENSTSYG00000003737
dasypus_novemcinctus ENSDNOG00000019799
choloepus_hoffmanni ENSCHOG00000004807
anolis_carolinensis ENSACAG00000017915
notechis_scutatus ENSNSUG00000011225
salvator_merianae ENSSMRG00000018208
xenopus_tropicalis ENSXETG00000007575
pygocentrus_nattereri ENSPNAG00000021245
astyanax_mexicanus ENSAMXG00000033966
ictalurus_punctatus ENSIPUG00000019917
esox_lucius ENSELUG00000022904
paramormyrops_kingsleyae ENSPKIG00000023045
lepisosteus_oculatus ENSLOCG00000007161
