drosophila_melanogaster FBgn0036534
caenorhabditis_elegans_strain_n2 WBGene00003582
erinaceus_europaeus ENSEEUG00000005752
sorex_araneus ENSSARG00000014082
equus_caballus ENSECAG00000005486
equus_asinus_asinus ENSEASG00005015174
ursus_maritimus ENSUMAG00000017002
ursus_americanus ENSUAMG00000022413
ailuropoda_melanoleuca ENSAMEG00000012589
neovison_vison ENSNVIG00000021186
mustela_putorius_furo ENSMPUG00000012723
canis_lupus_dingo ENSCAFG00020012258
canis_lupus_familiaris ENSCAFG00000016236
vulpes_vulpes ENSVVUG00000025978
panthera_tigris_altaica ENSPTIG00000021303
panthera_pardus ENSPPRG00000022029
felis_catus ENSFCAG00000001895
bos_mutus ENSBMUG00000003159
bos_taurus ENSBTAG00000000767
bison_bison_bison ENSBBBG00000005671
ovis_aries ENSOARG00000016039
capra_hircus ENSCHIG00000011569
tursiops_truncatus ENSTTRG00000001693
sus_scrofa ENSSSCG00000014204
vicugna_pacos ENSVPAG00000006003
pteropus_vampyrus ENSPVAG00000007891
myotis_lucifugus ENSMLUG00000012772
pan_troglodytes ENSPTRG00000050185
pan_paniscus ENSPPAG00000042108
homo_sapiens ENSG00000172795
gorilla_gorilla ENSGGOG00000014412
pongo_abelii ENSPPYG00000015688
pongo_abelii ENSPPYG00000016151
nomascus_leucogenys ENSNLEG00000011594
rhinopithecus_roxellana ENSRROG00000028314
rhinopithecus_bieti ENSRBIG00000038595
colobus_angolensis_palliatus ENSCANG00000030239
piliocolobus_tephrosceles ENSPTEG00000037669
theropithecus_gelada ENSTGEG00000010791
papio_anubis ENSPANG00000007042
mandrillus_leucophaeus ENSMLEG00000039382
macaca_nemestrina ENSMNEG00000035476
macaca_mulatta ENSMMUG00000013553
macaca_fascicularis ENSMFAG00000039717
cercocebus_atys ENSCATG00000000044
chlorocebus_sabaeus ENSCSAG00000014920
callithrix_jacchus ENSCJAG00000016536
saimiri_boliviensis_boliviensis ENSSBOG00000005894
cebus_capucinus ENSCCAG00000034353
aotus_nancymaae ENSANAG00000028729
carlito_syrichta ENSTSYG00000008219
prolemur_simus ENSPSMG00000025207
microcebus_murinus ENSMICG00000013792
propithecus_coquereli ENSPCOG00000021762
otolemur_garnettii ENSOGAG00000008583
chinchilla_lanigera ENSCLAG00000014751
octodon_degus ENSODEG00000010689
cavia_porcellus ENSCPOG00000001648
cavia_aperea ENSCAPG00000007221
heterocephalus_glaber_female ENSHGLG00000007853
heterocephalus_glaber_male ENSHGLG00100009051
fukomys_damarensis ENSFDAG00000021292
spermophilus_dauricus ENSSDAG00000002551
spermophilus_dauricus ENSSDAG00000002587
urocitellus_parryii ENSUPAG00010001028
ictidomys_tridecemlineatus ENSSTOG00000013213
marmota_marmota_marmota ENSMMMG00000006454
mus_spicilegus ENSMSIG00000024069
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023158
mus_musculus ENSMUSG00000024472
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022246
mus_pahari MGP_PahariEiJ_G0018979
rattus_norvegicus ENSRNOG00000045895
rattus_norvegicus ENSRNOG00000045593
rattus_norvegicus ENSRNOG00000049822
meriones_unguiculatus ENSMUGG00000014052
peromyscus_maniculatus_bairdii ENSPEMG00000009060
microtus_ochrogaster ENSMOCG00000014965
cricetulus_griseus_crigri-picr ENSCGRG00015004418
cricetulus_griseus_chok1gshd ENSCGRG00001017084
cricetulus_griseus_crigri ENSCGRG00000016060
mesocricetus_auratus ENSMAUG00000013325
nannospalax_galili ENSNGAG00000001836
castor_canadensis ENSCCNG00000004485
jaculus_jaculus ENSJJAG00000010518
dipodomys_ordii ENSDORG00000010088
