anser_brachyrhynchus ENSABRG00000015081
anas_platyrhynchos_platyrhynchos ENSAPLG00000012246
meleagris_gallopavo ENSMGAG00000001766
gallus_gallus ENSGALG00000032856
coturnix_japonica ENSCJPG00005015143
numida_meleagris ENSNMEG00000019539
calidris_pygmaea ENSCPGG00000007176
calidris_pugnax ENSCPUG00000004109
melopsittacus_undulatus ENSMUNG00000005600
taeniopygia_guttata ENSTGUG00000017293
serinus_canaria ENSSCAG00000011301
junco_hyemalis ENSJHYG00000003278
zonotrichia_albicollis ENSZALG00000009390
cyanistes_caeruleus ENSCCEG00000007119
parus_major ENSPMJG00000017784
ficedula_albicollis ENSFALG00000006872
lonchura_striata_domestica ENSLSDG00000017356
lepidothrix_coronata ENSLCOG00000008227
manacus_vitellinus ENSMVIG00005019176
apteryx_owenii ENSAOWG00000001574
apteryx_haastii ENSAHAG00000002565
apteryx_rowi ENSARWG00000011646
dromaius_novaehollandiae ENSDNVG00000007423
nothoprocta_perdicaria ENSNPEG00000000251
crocodylus_porosus ENSCPRG00005001782
notechis_scutatus ENSNSUG00000020313
latimeria_chalumnae ENSLACG00000004275
salvator_merianae ENSSMRG00000016335
pogona_vitticeps ENSPVIG00000016157
sphenodon_punctatus ENSSPUG00000011673
chrysemys_picta_bellii ENSCPBG00000000574
chelonoidis_abingdonii ENSCABG00000017883
pelodiscus_sinensis ENSPSIG00000007859
heterocephalus_glaber_female ENSHGLG00000015954
heterocephalus_glaber_male ENSHGLG00100012479
fukomys_damarensis ENSFDAG00000018971
chinchilla_lanigera ENSCLAG00000013860
octodon_degus ENSODEG00000005386
cavia_porcellus ENSCPOG00000027454
cavia_aperea ENSCAPG00000014600
ictidomys_tridecemlineatus ENSSTOG00000026519
marmota_marmota_marmota ENSMMMG00000018003
spermophilus_dauricus ENSSDAG00000004007
urocitellus_parryii ENSUPAG00010018514
mus_musculus ENSMUSG00000022103
mus_spicilegus ENSMSIG00000031121
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020387
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019495
mus_pahari MGP_PahariEiJ_G0030512
