phascolarctos_cinereus ENSPCIG00000007606
notamacropus_eugenii ENSMEUG00000005770
monodelphis_domestica ENSMODG00000007248
monodelphis_domestica ENSMODG00000025241
monodelphis_domestica ENSMODG00000007551
sarcophilus_harrisii ENSSHAG00000013420
ursus_americanus ENSUAMG00000004098
ursus_maritimus ENSUMAG00000015497
ailuropoda_melanoleuca ENSAMEG00000006971
mustela_putorius_furo ENSMPUG00000009194
neovison_vison ENSNVIG00000003004
canis_lupus_dingo ENSCAFG00020012272
canis_lupus_familiaris ENSCAFG00000029971
vulpes_vulpes ENSVVUG00000002386
panthera_pardus ENSPPRG00000006538
panthera_tigris_altaica ENSPTIG00000011993
felis_catus ENSFCAG00000033692
equus_caballus ENSECAG00000018205
equus_asinus_asinus ENSEASG00005014036
pteropus_vampyrus ENSPVAG00000014564
myotis_lucifugus ENSMLUG00000016954
erinaceus_europaeus ENSEEUG00000003559
sorex_araneus ENSSARG00000013024
bos_taurus ENSBTAG00000003481
bos_mutus ENSBMUG00000011901
bison_bison_bison ENSBBBG00000020910
ovis_aries ENSOARG00000010007
tursiops_truncatus ENSTTRG00000004345
vicugna_pacos ENSVPAG00000008088
sus_scrofa ENSSSCG00000006120
propithecus_coquereli ENSPCOG00000008763
mus_spicilegus ENSMSIG00000008741
microcebus_murinus ENSMICG00000012278
microcebus_murinus ENSMICG00000014241
prolemur_simus ENSPSMG00000003578
otolemur_garnettii ENSOGAG00000011298
callithrix_jacchus ENSCJAG00000042975
saimiri_boliviensis_boliviensis ENSSBOG00000025756
cebus_capucinus ENSCCAG00000027195
aotus_nancymaae ENSANAG00000025910
pan_troglodytes ENSPTRG00000020413
pan_paniscus ENSPPAG00000039145
homo_sapiens ENSG00000155100
gorilla_gorilla ENSGGOG00000015833
pongo_abelii ENSPPYG00000018738
nomascus_leucogenys ENSNLEG00000002420
theropithecus_gelada ENSTGEG00000025922
mandrillus_leucophaeus ENSMLEG00000030959
papio_anubis ENSPANG00000022969
macaca_fascicularis ENSMFAG00000042385
chlorocebus_sabaeus ENSCSAG00000012837
rhinopithecus_roxellana ENSRROG00000033068
rhinopithecus_bieti ENSRBIG00000042718
colobus_angolensis_palliatus ENSCANG00000036428
castor_canadensis ENSCCNG00000001619
dipodomys_ordii ENSDORG00000005619
heterocephalus_glaber_male ENSHGLG00100009577
heterocephalus_glaber_female ENSHGLG00000017604
fukomys_damarensis ENSFDAG00000007668
octodon_degus ENSODEG00000005466
octodon_degus ENSODEG00000018712
octodon_degus ENSODEG00000003090
chinchilla_lanigera ENSCLAG00000010851
cavia_porcellus ENSCPOG00000013595
cavia_aperea ENSCAPG00000008286
ictidomys_tridecemlineatus ENSSTOG00000002954
spermophilus_dauricus ENSSDAG00000001531
urocitellus_parryii ENSUPAG00010015394
marmota_marmota_marmota ENSMMMG00000007134
carlito_syrichta ENSTSYG00000013757
aotus_nancymaae ENSANAG00000022275
mus_spicilegus ENSMSIG00000000407
mus_spicilegus ENSMSIG00000004784
mus_musculus ENSMUSG00000040550
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025822
mus_pahari MGP_PahariEiJ_G0023945
rattus_norvegicus ENSRNOG00000006636
meriones_unguiculatus ENSMUGG00000024823
peromyscus_maniculatus_bairdii ENSPEMG00000004107
microtus_ochrogaster ENSMOCG00000003127
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026771
cricetulus_griseus_crigri ENSCGRG00000000447
cricetulus_griseus_crigri-picr ENSCGRG00015012306
cricetulus_griseus_chok1gshd ENSCGRG00001014146
mesocricetus_auratus ENSMAUG00000007981
nannospalax_galili ENSNGAG00000024270
urocitellus_parryii ENSUPAG00010014849
octodon_degus ENSODEG00000007521
oryctolagus_cuniculus ENSOCUG00000000218
ochotona_princeps ENSOPRG00000007655
tupaia_belangeri ENSTBEG00000017070
sorex_araneus ENSSARG00000004381
dasypus_novemcinctus ENSDNOG00000041011
dasypus_novemcinctus ENSDNOG00000040329
dasypus_novemcinctus ENSDNOG00000032119
choloepus_hoffmanni ENSCHOG00000004266
procavia_capensis ENSPCAG00000000577
loxodonta_africana ENSLAFG00000011002
echinops_telfairi ENSETEG00000013108
ornithorhynchus_anatinus ENSOANG00000015242
ornithorhynchus_anatinus ENSOANG00000019921
apteryx_haastii ENSAHAG00000012969
apteryx_owenii ENSAOWG00000017975
apteryx_rowi ENSARWG00000009353
dromaius_novaehollandiae ENSDNVG00000005323
nothoprocta_perdicaria ENSNPEG00000005092
lepidothrix_coronata ENSLCOG00000008439
manacus_vitellinus ENSMVIG00005015576
taeniopygia_guttata ENSTGUG00000015378
taeniopygia_guttata ENSTGUG00000011837
lonchura_striata_domestica ENSLSDG00000002118
serinus_canaria ENSSCAG00000002875
junco_hyemalis ENSJHYG00000006021
zonotrichia_albicollis ENSZALG00000013205
ficedula_albicollis ENSFALG00000005301
parus_major ENSPMJG00000005619
cyanistes_caeruleus ENSCCEG00000009348
melopsittacus_undulatus ENSMUNG00000006340
calidris_pygmaea ENSCPGG00000012389
calidris_pugnax ENSCPUG00000000584
gallus_gallus ENSGALG00000041337
coturnix_japonica ENSCJPG00005000403
meleagris_gallopavo ENSMGAG00000011937
numida_meleagris ENSNMEG00000004142
anser_brachyrhynchus ENSABRG00000016395
anas_platyrhynchos_platyrhynchos ENSAPLG00000012136
crocodylus_porosus ENSCPRG00005001763
gopherus_agassizii ENSGAGG00000007657
chelonoidis_abingdonii ENSCABG00000017852
chrysemys_picta_bellii ENSCPBG00000002864
pelodiscus_sinensis ENSPSIG00000002441
pogona_vitticeps ENSPVIG00000016957
anolis_carolinensis ENSACAG00000003212
notechis_scutatus ENSNSUG00000013381
salvator_merianae ENSSMRG00000010523
sphenodon_punctatus ENSSPUG00000004883
xenopus_tropicalis ENSXETG00000014596
latimeria_chalumnae ENSLACG00000000416
periophthalmus_magnuspinnatus ENSPMGG00000001914
hippocampus_comes ENSHCOG00000019119
amphilophus_citrinellus ENSACIG00000019192
cynoglossus_semilaevis ENSCSEG00000018406
seriola_dumerili ENSSDUG00000009860
seriola_lalandi_dorsalis ENSSLDG00000011101
scophthalmus_maximus ENSSMAG00000009196
mastacembelus_armatus ENSMAMG00000012583
monopterus_albus ENSMALG00000014948
anabas_testudineus ENSATEG00000014744
amphiprion_ocellaris ENSAOCG00000003456
amphiprion_percula ENSAPEG00000013341
acanthochromis_polyacanthus ENSAPOG00000021426
stegastes_partitus ENSSPAG00000015659
haplochromis_burtoni ENSHBUG00000003747
pundamilia_nyererei ENSPNYG00000010630
astatotilapia_calliptera ENSACLG00000018028
maylandia_zebra ENSMZEG00005005182
neolamprologus_brichardi ENSNBRG00000011773
oreochromis_niloticus ENSONIG00000002430
gambusia_affinis ENSGAFG00000011609
xiphophorus_maculatus ENSXMAG00000003276
poecilia_latipinna ENSPLAG00000017821
poecilia_formosa ENSPFOG00000011303
poecilia_mexicana ENSPMEG00000007229
poecilia_reticulata ENSPREG00000006541
fundulus_heteroclitus ENSFHEG00000014034
cyprinodon_variegatus ENSCVAG00000008258
oryzias_latipes ENSORLG00000012290
oryzias_melastigma ENSOMEG00000010735
gasterosteus_aculeatus ENSGACG00000005002
tetraodon_nigroviridis ENSTNIG00000009195
gadus_morhua ENSGMOG00000002883
esox_lucius ENSELUG00000016619
astyanax_mexicanus ENSAMXG00000011487
pygocentrus_nattereri ENSPNAG00000012027
ictalurus_punctatus ENSIPUG00000012953
danio_rerio ENSDARG00000102705
scleropages_formosus ENSSFOG00015004026
paramormyrops_kingsleyae ENSPKIG00000006367
lepisosteus_oculatus ENSLOCG00000010181
