scophthalmus_maximus ENSSMAG00000001051
cynoglossus_semilaevis ENSCSEG00000002728
hippocampus_comes ENSHCOG00000015002
hippocampus_comes ENSHCOG00000015017
hippocampus_comes ENSHCOG00000015025
hippocampus_comes ENSHCOG00000015040
hippocampus_comes ENSHCOG00000014962
gasterosteus_aculeatus ENSGACG00000006282
monopterus_albus ENSMALG00000012646
mastacembelus_armatus ENSMAMG00000002128
anabas_testudineus ENSATEG00000023253
seriola_lalandi_dorsalis ENSSLDG00000010320
seriola_dumerili ENSSDUG00000012364
labrus_bergylta ENSLBEG00000018820
amphiprion_percula ENSAPEG00000023073
amphiprion_ocellaris ENSAOCG00000018104
amphiprion_percula ENSAPEG00000023043
amphiprion_ocellaris ENSAOCG00000018208
amphiprion_percula ENSAPEG00000023110
acanthochromis_polyacanthus ENSAPOG00000009299
stegastes_partitus ENSSPAG00000015779
acanthochromis_polyacanthus ENSAPOG00000009373
amphiprion_percula ENSAPEG00000023024
amphiprion_ocellaris ENSAOCG00000018290
amphiprion_ocellaris ENSAOCG00000018270
amphiprion_ocellaris ENSAOCG00000018229
amphiprion_percula ENSAPEG00000023014
amphiprion_ocellaris ENSAOCG00000019660
acanthochromis_polyacanthus ENSAPOG00000009449
stegastes_partitus ENSSPAG00000015811
oreochromis_niloticus ENSONIG00000005181
oreochromis_niloticus ENSONIG00000013189
oreochromis_niloticus ENSONIG00000005182
astatotilapia_calliptera ENSACLG00000024204
maylandia_zebra ENSMZEG00005013883
haplochromis_burtoni ENSHBUG00000022269
pundamilia_nyererei ENSPNYG00000013450
amphilophus_citrinellus ENSACIG00000020117
poecilia_formosa ENSPFOG00000007095
poecilia_latipinna ENSPLAG00000006974
poecilia_mexicana ENSPMEG00000008333
poecilia_reticulata ENSPREG00000005757
xiphophorus_couchianus ENSXCOG00000001810
xiphophorus_maculatus ENSXMAG00000012337
gambusia_affinis ENSGAFG00000014415
fundulus_heteroclitus ENSFHEG00000001160
fundulus_heteroclitus ENSFHEG00000001164
fundulus_heteroclitus ENSFHEG00000001167
cyprinodon_variegatus ENSCVAG00000018824
kryptolebias_marmoratus ENSKMAG00000003683
kryptolebias_marmoratus ENSKMAG00000003837
kryptolebias_marmoratus ENSKMAG00000003775
oryzias_latipes ENSORLG00000028327
oryzias_latipes_asm223469v1 ENSORLG00015016952
oryzias_melastigma ENSOMEG00000007436
tetraodon_nigroviridis ENSTNIG00000014292
takifugu_rubripes ENSTRUG00000012103
periophthalmus_magnuspinnatus ENSPMGG00000015203
gadus_morhua ENSGMOG00000001083
esox_lucius ENSELUG00000013154
pygocentrus_nattereri ENSPNAG00000013069
pygocentrus_nattereri ENSPNAG00000002565
pygocentrus_nattereri ENSPNAG00000013080
pygocentrus_nattereri ENSPNAG00000004901
pygocentrus_nattereri ENSPNAG00000013169
astyanax_mexicanus ENSAMXG00000008116
astyanax_mexicanus ENSAMXG00000008167
ictalurus_punctatus ENSIPUG00000008958
ictalurus_punctatus ENSIPUG00000009020
danio_rerio ENSDARG00000094546
danio_rerio ENSDARG00000068363
danio_rerio ENSDARG00000068372
danio_rerio ENSDARG00000092930
danio_rerio ENSDARG00000094946
danio_rerio ENSDARG00000061480
pygocentrus_nattereri ENSPNAG00000017011
ictalurus_punctatus ENSIPUG00000002077
amphilophus_citrinellus ENSACIG00000001582
scleropages_formosus ENSSFOG00015006085
lepisosteus_oculatus ENSLOCG00000014677
