chelonoidis_abingdonii ENSCABG00000018180
gopherus_agassizii ENSGAGG00000021640
chrysemys_picta ENSCPBG00000020128
pelodiscus_sinensis ENSPSIG00000009426
crocodylus_porosus ENSCPRG00005005841
sphenodon_punctatus ENSSPUG00000007635
phascolarctos_cinereus ENSPCIG00000010575
notamacropus_eugenii ENSMEUG00000002962
vombatus_ursinus ENSVURG00010007188
monodelphis_domestica ENSMODG00000002760
sarcophilus_harrisii ENSSHAG00000011337
chinchilla_lanigera ENSCLAG00000005123
octodon_degus ENSODEG00000006231
cavia_porcellus ENSCPOG00000031222
heterocephalus_glaber ENSHGLG00100010599
heterocephalus_glaber ENSHGLG00000015352
fukomys_damarensis ENSFDAG00000008457
urocitellus_parryii ENSUPAG00010023504
marmota_marmota ENSMMMG00000011231
spermophilus_dauricus ENSSDAG00000007212
ictidomys_tridecemlineatus ENSSTOG00000000238
mus_spicilegus ENSMSIG00000011535
mus_spretus MGP_SPRETEiJ_G0023739
mus_musculus ENSMUSG00000033863
mus_caroli MGP_CAROLIEiJ_G0022820
mus_pahari MGP_PahariEiJ_G0014314
rattus_norvegicus ENSRNOG00000014215
meriones_unguiculatus ENSMUGG00000024793
peromyscus_maniculatus ENSPEMG00000031011
microtus_ochrogaster ENSMOCG00000010128
cricetulus_griseus ENSCGRG00000000173
cricetulus_griseus ENSCGRG00015002462
cricetulus_griseus ENSCGRG00001021634
mesocricetus_auratus ENSMAUG00000010337
nannospalax_galili ENSNGAG00000012954
jaculus_jaculus ENSJJAG00000003266
gorilla_gorilla ENSGGOG00000042777
homo_sapiens ENSG00000119138
pan_paniscus ENSPPAG00000039025
pan_troglodytes ENSPTRG00000044252
pongo_abelii ENSPPYG00000019284
nomascus_leucogenys ENSNLEG00000030809
papio_anubis ENSPANG00000025104
mandrillus_leucophaeus ENSMLEG00000043002
macaca_fascicularis ENSMFAG00000035395
macaca_mulatta ENSMMUG00000063718
macaca_nemestrina ENSMNEG00000034887
cercocebus_atys ENSCATG00000042156
theropithecus_gelada ENSTGEG00000024620
chlorocebus_sabaeus ENSCSAG00000008358
rhinopithecus_bieti ENSRBIG00000040655
rhinopithecus_roxellana ENSRROG00000034094
piliocolobus_tephrosceles ENSPTEG00000039373
colobus_angolensis ENSCANG00000029432
callithrix_jacchus ENSCJAG00000068701
saimiri_boliviensis ENSSBOG00000016101
cebus_capucinus ENSCCAG00000036381
aotus_nancymaae ENSANAG00000028648
loxodonta_africana ENSLAFG00000027506
panthera_pardus ENSPPRG00000008633
panthera_tigris ENSPTIG00000021162
felis_catus ENSFCAG00000046043
ursus_americanus ENSUAMG00000016742
ailuropoda_melanoleuca ENSAMEG00000007114
canis_lupus ENSCAFG00020026433
vulpes_vulpes ENSVVUG00000003932
mustela_putorius ENSMPUG00000009506
neovison_vison ENSNVIG00000010594
canis_lupus ENSCAFG00000001867
ursus_maritimus ENSUMAG00000021920
equus_asinus ENSEASG00005009598
equus_caballus ENSECAG00000024925
myotis_lucifugus ENSMLUG00000002809
oryctolagus_cuniculus ENSOCUG00000006343
dipodomys_ordii ENSDORG00000029268
dasypus_novemcinctus ENSDNOG00000018839
procavia_capensis ENSPCAG00000003811
castor_canadensis ENSCCNG00000018322
bos_taurus ENSBTAG00000016229
