apteryx_owenii ENSAOWG00000010708
apteryx_haastii ENSAHAG00000017615
apteryx_rowi ENSARWG00000014235
dromaius_novaehollandiae ENSDNVG00000005559
nothoprocta_perdicaria ENSNPEG00000015464
calidris_pygmaea ENSCPGG00000015822
calidris_pugnax ENSCPUG00000018013
zonotrichia_albicollis ENSZALG00000009629
junco_hyemalis ENSJHYG00000005744
serinus_canaria ENSSCAG00000014079
ficedula_albicollis ENSFALG00000011207
parus_major ENSPMJG00000014427
cyanistes_caeruleus ENSCCEG00000010639
taeniopygia_guttata ENSTGUG00000006870
lonchura_striata_domestica ENSLSDG00000008756
manacus_vitellinus ENSMVIG00005007968
lepidothrix_coronata ENSLCOG00000012530
melopsittacus_undulatus ENSMUNG00000003621
gallus_gallus ENSGALG00000037901
coturnix_japonica ENSCJPG00005016569
meleagris_gallopavo ENSMGAG00000001940
numida_meleagris ENSNMEG00000010375
anser_brachyrhynchus ENSABRG00000020904
anas_platyrhynchos_platyrhynchos ENSAPLG00000001442
crocodylus_porosus ENSCPRG00005013804
gopherus_agassizii ENSGAGG00000023869
chelonoidis_abingdonii ENSCABG00000009138
chrysemys_picta_bellii ENSCPBG00000000649
pelodiscus_sinensis ENSPSIG00000013324
pogona_vitticeps ENSPVIG00000006784
anolis_carolinensis ENSACAG00000003850
notechis_scutatus ENSNSUG00000015645
salvator_merianae ENSSMRG00000014753
sphenodon_punctatus ENSSPUG00000011721
phascolarctos_cinereus ENSPCIG00000010235
notamacropus_eugenii ENSMEUG00000000098
monodelphis_domestica ENSMODG00000002005
sarcophilus_harrisii ENSSHAG00000012927
pan_troglodytes ENSPTRG00000042961
pan_paniscus ENSPPAG00000032517
homo_sapiens ENSG00000115380
gorilla_gorilla ENSGGOG00000022559
pongo_abelii ENSPPYG00000012398
nomascus_leucogenys ENSNLEG00000009393
cercocebus_atys ENSCATG00000017977
papio_anubis ENSPANG00000022521
macaca_fascicularis ENSMFAG00000044235
macaca_mulatta ENSMMUG00000016872
macaca_nemestrina ENSMNEG00000043412
theropithecus_gelada ENSTGEG00000006980
mandrillus_leucophaeus ENSMLEG00000034110
chlorocebus_sabaeus ENSCSAG00000014365
rhinopithecus_roxellana ENSRROG00000017654
rhinopithecus_bieti ENSRBIG00000044027
piliocolobus_tephrosceles ENSPTEG00000015408
colobus_angolensis_palliatus ENSCANG00000035359
saimiri_boliviensis_boliviensis ENSSBOG00000025793
callithrix_jacchus ENSCJAG00000009690
cebus_capucinus ENSCCAG00000027016
aotus_nancymaae ENSANAG00000026183
carlito_syrichta ENSTSYG00000008263
microcebus_murinus ENSMICG00000015820
prolemur_simus ENSPSMG00000014682
propithecus_coquereli ENSPCOG00000018804
otolemur_garnettii ENSOGAG00000000054
tupaia_belangeri ENSTBEG00000013666
castor_canadensis ENSCCNG00000019608
dipodomys_ordii ENSDORG00000011888
mus_spicilegus ENSMSIG00000013894
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016995
mus_musculus ENSMUSG00000020467
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016152
mus_pahari MGP_PahariEiJ_G0016738
rattus_norvegicus ENSRNOG00000003553
meriones_unguiculatus ENSMUGG00000000128
cricetulus_griseus_chok1gshd ENSCGRG00001021048
cricetulus_griseus_crigri ENSCGRG00000017132
cricetulus_griseus_crigri-picr ENSCGRG00015027410
mesocricetus_auratus ENSMAUG00000019647
microtus_ochrogaster ENSMOCG00000012514
peromyscus_maniculatus_bairdii ENSPEMG00000008361
nannospalax_galili ENSNGAG00000001215
jaculus_jaculus ENSJJAG00000019884
chinchilla_lanigera ENSCLAG00000015816
octodon_degus ENSODEG00000014621
cavia_porcellus ENSCPOG00000002568
cavia_aperea ENSCAPG00000002927
heterocephalus_glaber_female ENSHGLG00000007156
heterocephalus_glaber_male ENSHGLG00100016272
fukomys_damarensis ENSFDAG00000005689
urocitellus_parryii ENSUPAG00010012866
spermophilus_dauricus ENSSDAG00000009124
marmota_marmota_marmota ENSMMMG00000007318
ictidomys_tridecemlineatus ENSSTOG00000025148
oryctolagus_cuniculus ENSOCUG00000014657
ochotona_princeps ENSOPRG00000001296
pteropus_vampyrus ENSPVAG00000007199
myotis_lucifugus ENSMLUG00000003898
erinaceus_europaeus ENSEEUG00000005421
erinaceus_europaeus ENSEEUG00000008475
sorex_araneus ENSSARG00000008405
capra_hircus ENSCHIG00000021066
ovis_aries ENSOARG00000002053
bos_mutus ENSBMUG00000014552
bos_taurus ENSBTAG00000017448
bison_bison_bison ENSBBBG00000011075
sus_scrofa ENSSSCG00000008397
vicugna_pacos ENSVPAG00000007102
tursiops_truncatus ENSTTRG00000001452
equus_asinus_asinus ENSEASG00005001986
equus_caballus ENSECAG00000010447
ursus_maritimus ENSUMAG00000018866
ursus_americanus ENSUAMG00000013273
ailuropoda_melanoleuca ENSAMEG00000003695
mustela_putorius_furo ENSMPUG00000002348
neovison_vison ENSNVIG00000003700
canis_lupus_familiaris ENSCAFG00000002919
canis_lupus_dingo ENSCAFG00020026842
vulpes_vulpes ENSVVUG00000010060
panthera_tigris_altaica ENSPTIG00000011247
panthera_pardus ENSPPRG00000001293
felis_catus ENSFCAG00000000792
procavia_capensis ENSPCAG00000013284
echinops_telfairi ENSETEG00000009378
loxodonta_africana ENSLAFG00000009070
choloepus_hoffmanni ENSCHOG00000005356
dasypus_novemcinctus ENSDNOG00000020022
ornithorhynchus_anatinus ENSOANG00000011177
xenopus_tropicalis ENSXETG00000006076
lepidothrix_coronata ENSLCOG00000003316
latimeria_chalumnae ENSLACG00000009852
fundulus_heteroclitus ENSFHEG00000022593
cyprinodon_variegatus ENSCVAG00000014505
gambusia_affinis ENSGAFG00000009513
xiphophorus_maculatus ENSXMAG00000002888
poecilia_formosa ENSPFOG00000005044
poecilia_mexicana ENSPMEG00000016731
poecilia_latipinna ENSPLAG00000008951
poecilia_reticulata ENSPREG00000017964
kryptolebias_marmoratus ENSKMAG00000003944
oryzias_latipes ENSORLG00020004591
oryzias_latipes_asm223469v1 ENSORLG00015009726
oryzias_latipes ENSORLG00000007168
oryzias_melastigma ENSOMEG00000004372
astatotilapia_calliptera ENSACLG00000011850
haplochromis_burtoni ENSHBUG00000022101
maylandia_zebra ENSMZEG00005027647
pundamilia_nyererei ENSPNYG00000012502
neolamprologus_brichardi ENSNBRG00000020111
oreochromis_niloticus ENSONIG00000018466
amphilophus_citrinellus ENSACIG00000020751
takifugu_rubripes ENSTRUG00000011867
tetraodon_nigroviridis ENSTNIG00000008657
cynoglossus_semilaevis ENSCSEG00000004612
monopterus_albus ENSMALG00000004851
mastacembelus_armatus ENSMAMG00000021430
anabas_testudineus ENSATEG00000002347
scophthalmus_maximus ENSSMAG00000001509
amphiprion_ocellaris ENSAOCG00000004793
amphiprion_percula ENSAPEG00000012675
acanthochromis_polyacanthus ENSAPOG00000018569
stegastes_partitus ENSSPAG00000005622
mola_mola ENSMMOG00000010438
gasterosteus_aculeatus ENSGACG00000008091
labrus_bergylta ENSLBEG00000008234
seriola_dumerili ENSSDUG00000009905
seriola_lalandi_dorsalis ENSSLDG00000020448
hippocampus_comes ENSHCOG00000000106
periophthalmus_magnuspinnatus ENSPMGG00000000251
gadus_morhua ENSGMOG00000012531
pygocentrus_nattereri ENSPNAG00000020082
astyanax_mexicanus ENSAMXG00000013377
ictalurus_punctatus ENSIPUG00000007658
danio_rerio ENSDARG00000059121
scleropages_formosus ENSSFOG00015005762
paramormyrops_kingsleyae ENSPKIG00000021539
anabas_testudineus ENSATEG00000014873
mastacembelus_armatus ENSMAMG00000017420
seriola_dumerili ENSSDUG00000021540
seriola_lalandi_dorsalis ENSSLDG00000022572
stegastes_partitus ENSSPAG00000016991
esox_lucius ENSELUG00000019957
danio_rerio ENSDARG00000104210
scleropages_formosus ENSSFOG00015022380
paramormyrops_kingsleyae ENSPKIG00000019463
lepisosteus_oculatus ENSLOCG00000015373
eptatretus_burgeri ENSEBUG00000002340
