chelonoidis_abingdonii ENSCABG00000007335
gopherus_agassizii ENSGAGG00000005788
chrysemys_picta_bellii ENSCPBG00000013628
pelodiscus_sinensis ENSPSIG00000014617
gallus_gallus ENSGALG00000011497
meleagris_gallopavo ENSMGAG00000011685
coturnix_japonica ENSCJPG00005013065
numida_meleagris ENSNMEG00000022934
anas_platyrhynchos_platyrhynchos ENSAPLG00000012862
anser_brachyrhynchus ENSABRG00000012555
taeniopygia_guttata ENSTGUG00000016642
parus_major ENSPMJG00000019768
lonchura_striata_domestica ENSLSDG00000012807
taeniopygia_guttata ENSTGUG00000005008
junco_hyemalis ENSJHYG00000012664
zonotrichia_albicollis ENSZALG00000014380
serinus_canaria ENSSCAG00000012493
ficedula_albicollis ENSFALG00000003963
cyanistes_caeruleus ENSCCEG00000024508
lepidothrix_coronata ENSLCOG00000007183
manacus_vitellinus ENSMVIG00005010620
calidris_pygmaea ENSCPGG00000011087
calidris_pugnax ENSCPUG00000000285
melopsittacus_undulatus ENSMUNG00000012945
apteryx_owenii ENSAOWG00000012846
apteryx_rowi ENSARWG00000016651
apteryx_haastii ENSAHAG00000008201
dromaius_novaehollandiae ENSDNVG00000018783
nothoprocta_perdicaria ENSNPEG00000011588
crocodylus_porosus ENSCPRG00005000280
anolis_carolinensis ENSACAG00000009789
pogona_vitticeps ENSPVIG00000007471
notechis_scutatus ENSNSUG00000011444
salvator_merianae ENSSMRG00000011716
sphenodon_punctatus ENSSPUG00000015218
ursus_maritimus ENSUMAG00000000160
ursus_americanus ENSUAMG00000016184
ailuropoda_melanoleuca ENSAMEG00000003490
mustela_putorius_furo ENSMPUG00000016462
canis_lupus_familiaris ENSCAFG00000014368
canis_lupus_dingo ENSCAFG00020027150
vulpes_vulpes ENSVVUG00000008964
canis_lupus_dingo ENSCAFG00020004342
canis_lupus_dingo ENSCAFG00020002283
vulpes_vulpes ENSVVUG00000021821
panthera_pardus ENSPPRG00000010384
panthera_pardus ENSPPRG00000010418
panthera_tigris_altaica ENSPTIG00000015470
felis_catus ENSFCAG00000029466
equus_asinus_asinus ENSEASG00005012695
equus_caballus ENSECAG00000013131
myotis_lucifugus ENSMLUG00000013650
pteropus_vampyrus ENSPVAG00000015512
sorex_araneus ENSSARG00000011782
vicugna_pacos ENSVPAG00000002524
sus_scrofa ENSSSCG00000022758
bos_mutus ENSBMUG00000016167
bos_taurus ENSBTAG00000006821
bison_bison_bison ENSBBBG00000008537
ovis_aries ENSOARG00000019350
capra_hircus ENSCHIG00000025963
tursiops_truncatus ENSTTRG00000008991
erinaceus_europaeus ENSEEUG00000007908
castor_canadensis ENSCCNG00000009856
dipodomys_ordii ENSDORG00000015456
mus_musculus ENSMUSG00000026189
mus_spicilegus ENSMSIG00000021168
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015048
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014241
mus_pahari MGP_PahariEiJ_G0027479
rattus_norvegicus ENSRNOG00000055295
meriones_unguiculatus ENSMUGG00000011547
cricetulus_griseus_crigri-picr ENSCGRG00015028930
cricetulus_griseus_chok1gshd ENSCGRG00001020645
cricetulus_griseus_crigri ENSCGRG00000011518
mesocricetus_auratus ENSMAUG00000009535
microtus_ochrogaster ENSMOCG00000020504
peromyscus_maniculatus_bairdii ENSPEMG00000007409
nannospalax_galili ENSNGAG00000003949
jaculus_jaculus ENSJJAG00000012989
chinchilla_lanigera ENSCLAG00000013472
octodon_degus ENSODEG00000012400
cavia_porcellus ENSCPOG00000011717
heterocephalus_glaber_female ENSHGLG00000016206
heterocephalus_glaber_male ENSHGLG00100013571
fukomys_damarensis ENSFDAG00000020230
spermophilus_dauricus ENSSDAG00000021901
urocitellus_parryii ENSUPAG00010005257
ictidomys_tridecemlineatus ENSSTOG00000013870
marmota_marmota_marmota ENSMMMG00000017844
oryctolagus_cuniculus ENSOCUG00000006636
ochotona_princeps ENSOPRG00000001205
papio_anubis ENSPANG00000009641
theropithecus_gelada ENSTGEG00000008510
mandrillus_leucophaeus ENSMLEG00000034599
cercocebus_atys ENSCATG00000044472
macaca_mulatta ENSMMUG00000017964
macaca_fascicularis ENSMFAG00000003448
macaca_nemestrina ENSMNEG00000043315
chlorocebus_sabaeus ENSCSAG00000009122
rhinopithecus_bieti ENSRBIG00000035430
rhinopithecus_roxellana ENSRROG00000041517
colobus_angolensis_palliatus ENSCANG00000029483
piliocolobus_tephrosceles ENSPTEG00000037773
pan_troglodytes ENSPTRG00000012894
pan_paniscus ENSPPAG00000040758
gorilla_gorilla ENSGGOG00000015630
homo_sapiens ENSG00000115425
pongo_abelii ENSPPYG00000013150
nomascus_leucogenys ENSNLEG00000007265
callithrix_jacchus ENSCJAG00000012258
cebus_capucinus ENSCCAG00000028783
aotus_nancymaae ENSANAG00000020624
carlito_syrichta ENSTSYG00000003543
propithecus_coquereli ENSPCOG00000014454
microcebus_murinus ENSMICG00000036951
prolemur_simus ENSPSMG00000024139
otolemur_garnettii ENSOGAG00000004437
tupaia_belangeri ENSTBEG00000003564
procavia_capensis ENSPCAG00000014644
loxodonta_africana ENSLAFG00000001417
echinops_telfairi ENSETEG00000009147
mustela_putorius_furo ENSMPUG00000005739
choloepus_hoffmanni ENSCHOG00000008551
dasypus_novemcinctus ENSDNOG00000011608
monodelphis_domestica ENSMODG00000015562
sarcophilus_harrisii ENSSHAG00000015328
notamacropus_eugenii ENSMEUG00000005231
phascolarctos_cinereus ENSPCIG00000008673
sarcophilus_harrisii ENSSHAG00000015137
phascolarctos_cinereus ENSPCIG00000022540
sarcophilus_harrisii ENSSHAG00000001503
monodelphis_domestica ENSMODG00000015568
ornithorhynchus_anatinus ENSOANG00000003391
xenopus_tropicalis ENSXETG00000000470
latimeria_chalumnae ENSLACG00000004018
paramormyrops_kingsleyae ENSPKIG00000010071
scleropages_formosus ENSSFOG00015008153
danio_rerio ENSDARG00000055976
lepisosteus_oculatus ENSLOCG00000009750
pygocentrus_nattereri ENSPNAG00000007251
astyanax_mexicanus ENSAMXG00000033858
ictalurus_punctatus ENSIPUG00000003447
xiphophorus_maculatus ENSXMAG00000011806
xiphophorus_couchianus ENSXCOG00000007896
gambusia_affinis ENSGAFG00000015246
poecilia_formosa ENSPFOG00000014634
poecilia_mexicana ENSPMEG00000001777
poecilia_latipinna ENSPLAG00000021214
poecilia_reticulata ENSPREG00000021301
fundulus_heteroclitus ENSFHEG00000018684
cyprinodon_variegatus ENSCVAG00000015679
kryptolebias_marmoratus ENSKMAG00000008743
oryzias_latipes_asm223469v1 ENSORLG00015003773
oryzias_latipes ENSORLG00020009178
oryzias_latipes ENSORLG00000011446
oryzias_melastigma ENSOMEG00000000269
astatotilapia_calliptera ENSACLG00000017843
maylandia_zebra ENSMZEG00005011186
pundamilia_nyererei ENSPNYG00000016916
neolamprologus_brichardi ENSNBRG00000015880
maylandia_zebra ENSMZEG00005011199
astatotilapia_calliptera ENSACLG00000017995
haplochromis_burtoni ENSHBUG00000019860
neolamprologus_brichardi ENSNBRG00000015935
amphilophus_citrinellus ENSACIG00000010130
amphiprion_ocellaris ENSAOCG00000010212
amphiprion_percula ENSAPEG00000021896
acanthochromis_polyacanthus ENSAPOG00000010096
stegastes_partitus ENSSPAG00000003362
scophthalmus_maximus ENSSMAG00000012806
cynoglossus_semilaevis ENSCSEG00000008830
seriola_dumerili ENSSDUG00000001914
seriola_lalandi_dorsalis ENSSLDG00000004153
monopterus_albus ENSMALG00000013097
mastacembelus_armatus ENSMAMG00000017299
anabas_testudineus ENSATEG00000005362
hippocampus_comes ENSHCOG00000014869
hippocampus_comes ENSHCOG00000017356
cyprinodon_variegatus ENSCVAG00000018400
labrus_bergylta ENSLBEG00000004318
gasterosteus_aculeatus ENSGACG00000012451
takifugu_rubripes ENSTRUG00000003174
tetraodon_nigroviridis ENSTNIG00000007909
mola_mola ENSMMOG00000013544
periophthalmus_magnuspinnatus ENSPMGG00000020602
gadus_morhua ENSGMOG00000004088
esox_lucius ENSELUG00000012660
petromyzon_marinus ENSPMAG00000004368
eptatretus_burgeri ENSEBUG00000001847
ciona_savignyi ENSCSAVG00000000781
ciona_intestinalis ENSCING00000003996
