apteryx_owenii ENSAOWG00000019165
apteryx_haastii ENSAHAG00000003830
apteryx_rowi ENSARWG00000007723
apteryx_rowi ENSARWG00000007726
nothoprocta_perdicaria ENSNPEG00000000042
taeniopygia_guttata ENSTGUG00000004294
ficedula_albicollis ENSFALG00000002086
manacus_vitellinus ENSMVIG00005003666
coturnix_japonica ENSCJPG00005014106
anas_platyrhynchos_platyrhynchos ENSAPLG00000030030
calidris_pygmaea ENSCPGG00000006068
calidris_pugnax ENSCPUG00000018262
melopsittacus_undulatus ENSMUNG00000005832
numida_meleagris ENSNMEG00000006175
