gopherus_agassizii ENSGAGG00000021362
chelonoidis_abingdonii ENSCABG00000016709
chrysemys_picta_bellii ENSCPBG00000006691
pelodiscus_sinensis ENSPSIG00000001567
calidris_pygmaea ENSCPGG00000008752
calidris_pugnax ENSCPUG00000010758
ficedula_albicollis ENSFALG00000007723
lonchura_striata_domestica ENSLSDG00000008698
junco_hyemalis ENSJHYG00000016999
melopsittacus_undulatus ENSMUNG00000016638
anser_brachyrhynchus ENSABRG00000005288
anas_platyrhynchos_platyrhynchos ENSAPLG00000011655
meleagris_gallopavo ENSMGAG00000015637
gallus_gallus ENSGALG00000037520
coturnix_japonica ENSCJPG00005004376
numida_meleagris ENSNMEG00000019762
apteryx_haastii ENSAHAG00000013750
apteryx_rowi ENSARWG00000016765
apteryx_owenii ENSAOWG00000001543
dromaius_novaehollandiae ENSDNVG00000005949
nothoprocta_perdicaria ENSNPEG00000003707
pogona_vitticeps ENSPVIG00000015565
anolis_carolinensis ENSACAG00000027099
notechis_scutatus ENSNSUG00000018602
salvator_merianae ENSSMRG00000009419
sphenodon_punctatus ENSSPUG00000012713
capra_hircus ENSCHIG00000004366
ovis_aries ENSOARG00000015229
bos_mutus ENSBMUG00000000381
bos_taurus ENSBTAG00000000457
bison_bison_bison ENSBBBG00000005086
tursiops_truncatus ENSTTRG00000012011
sus_scrofa ENSSSCG00000014908
equus_caballus ENSECAG00000005713
equus_asinus_asinus ENSEASG00005012696
ursus_americanus ENSUAMG00000013042
ursus_maritimus ENSUMAG00000023891
ailuropoda_melanoleuca ENSAMEG00000019526
neovison_vison ENSNVIG00000002820
mustela_putorius_furo ENSMPUG00000018686
canis_lupus_dingo ENSCAFG00020017757
canis_lupus_familiaris ENSCAFG00000004512
vulpes_vulpes ENSVVUG00000017579
panthera_tigris_altaica ENSPTIG00000009905
panthera_pardus ENSPPRG00000016516
felis_catus ENSFCAG00000000408
pteropus_vampyrus ENSPVAG00000012318
myotis_lucifugus ENSMLUG00000005906
mus_musculus ENSMUSG00000044362
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031094
mus_spicilegus ENSMSIG00000004633
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029984
mus_pahari MGP_PahariEiJ_G0013204
rattus_norvegicus ENSRNOG00000022766
rattus_norvegicus ENSRNOG00000048071
meriones_unguiculatus ENSMUGG00000002219
cricetulus_griseus_crigri ENSCGRG00000019245
cricetulus_griseus_crigri-picr ENSCGRG00015009380
cricetulus_griseus_chok1gshd ENSCGRG00001000722
mesocricetus_auratus ENSMAUG00000005748
peromyscus_maniculatus_bairdii ENSPEMG00000013266
microtus_ochrogaster ENSMOCG00000008424
nannospalax_galili ENSNGAG00000017955
castor_canadensis ENSCCNG00000016252
spermophilus_dauricus ENSSDAG00000011815
ictidomys_tridecemlineatus ENSSTOG00000002976
urocitellus_parryii ENSUPAG00010017136
marmota_marmota_marmota ENSMMMG00000005814
cavia_aperea ENSCAPG00000011459
octodon_degus ENSODEG00000004335
chinchilla_lanigera ENSCLAG00000018101
heterocephalus_glaber_male ENSHGLG00100020876
heterocephalus_glaber_female ENSHGLG00000002914
oryctolagus_cuniculus ENSOCUG00000016547
ochotona_princeps ENSOPRG00000015523
prolemur_simus ENSPSMG00000007263
otolemur_garnettii ENSOGAG00000005407
pan_troglodytes ENSPTRG00000028447
pan_paniscus ENSPPAG00000024671
homo_sapiens ENSG00000179071
gorilla_gorilla ENSGGOG00000001828
pongo_abelii ENSPPYG00000003741
nomascus_leucogenys ENSNLEG00000019101
macaca_fascicularis ENSMFAG00000015719
macaca_mulatta ENSMMUG00000040614
macaca_nemestrina ENSMNEG00000023949
cercocebus_atys ENSCATG00000016164
theropithecus_gelada ENSTGEG00000006398
chlorocebus_sabaeus ENSCSAG00000000612
piliocolobus_tephrosceles ENSPTEG00000032047
loxodonta_africana ENSLAFG00000017161
procavia_capensis ENSPCAG00000001894
dasypus_novemcinctus ENSDNOG00000048247
phascolarctos_cinereus ENSPCIG00000018839
notamacropus_eugenii ENSMEUG00000009377
monodelphis_domestica ENSMODG00000004370
sarcophilus_harrisii ENSSHAG00000004068
ornithorhynchus_anatinus ENSOANG00000013208
