manacus_vitellinus ENSMVIG00005011228
gallus_gallus ENSGALG00000054163
oryzias_latipes ENSORLG00000028068
oryzias_latipes ENSORLG00020003851
oryzias_latipes ENSORLG00000025048
oryzias_latipes_asm223469v1 ENSORLG00015015606
oryzias_latipes_asm223469v1 ENSORLG00015005001
oryzias_latipes_asm223469v1 ENSORLG00015011074
oryzias_latipes_asm223469v1 ENSORLG00015000771
oryzias_latipes ENSORLG00020022213
oryzias_latipes ENSORLG00020016880
oryzias_latipes ENSORLG00020018849
oryzias_latipes ENSORLG00020005001
oryzias_latipes ENSORLG00000023660
oryzias_latipes ENSORLG00000027782
oryzias_latipes ENSORLG00000028242
oryzias_latipes_asm223469v1 ENSORLG00015017774
oryzias_latipes ENSORLG00020017333
pelodiscus_sinensis ENSPSIG00000000613
crocodylus_porosus ENSCPRG00005008850
equus_caballus ENSECAG00000030479
ficedula_albicollis ENSFALG00000005858
sus_scrofa ENSSSCG00000039091
capra_hircus ENSCHIG00000006744
canis_lupus_familiaris ENSCAFG00000031030
oryzias_latipes ENSORLG00000027893
oryzias_latipes ENSORLG00020008568
oryzias_latipes ENSORLG00000026963
oryzias_latipes ENSORLG00000026003
oryzias_latipes ENSORLG00020000220
oryzias_latipes_asm223469v1 ENSORLG00015014870
oryzias_latipes ENSORLG00020013509
oryzias_latipes ENSORLG00000023444
ictalurus_punctatus ENSIPUG00000024418
oryzias_latipes ENSORLG00020005432
oryzias_latipes ENSORLG00000025435
oryzias_latipes ENSORLG00000026737
oryzias_latipes_asm223469v1 ENSORLG00015004690
oryzias_latipes ENSORLG00020014063
danio_rerio ENSDARG00000100819
gallus_gallus ENSGALG00000050010
gallus_gallus ENSGALG00000052820
gallus_gallus ENSGALG00000051729
numida_meleagris ENSNMEG00000002080
apteryx_haastii ENSAHAG00000002428
dasypus_novemcinctus ENSDNOG00000045816
oryzias_latipes ENSORLG00000026045
oryzias_latipes ENSORLG00000027194
oryzias_latipes ENSORLG00000023187
oryzias_latipes_asm223469v1 ENSORLG00015021752
oryzias_latipes ENSORLG00020022244
astyanax_mexicanus ENSAMXG00000041020
astyanax_mexicanus ENSAMXG00000035293
astyanax_mexicanus ENSAMXG00000043339
astyanax_mexicanus ENSAMXG00000034996
astyanax_mexicanus ENSAMXG00000042599
pygocentrus_nattereri ENSPNAG00000016120
ictalurus_punctatus ENSIPUG00000011003
danio_rerio ENSDARG00000116955
oryzias_latipes ENSORLG00000021785
oryzias_latipes ENSORLG00000022958
oryzias_latipes ENSORLG00020005820
oryzias_latipes ENSORLG00000027353
oryzias_latipes ENSORLG00000024861
oryzias_latipes ENSORLG00000026723
oryzias_latipes ENSORLG00020013810
oryzias_latipes_asm223469v1 ENSORLG00015015355
oryzias_latipes ENSORLG00000022469
oryzias_latipes ENSORLG00000023790
oryzias_latipes ENSORLG00000029076
oryzias_latipes ENSORLG00000022218
oryzias_latipes ENSORLG00000023971
oryzias_latipes_asm223469v1 ENSORLG00015013897
oryzias_latipes ENSORLG00000026614
oryzias_latipes ENSORLG00000022905
oryzias_latipes ENSORLG00020015426
oryzias_latipes ENSORLG00000023314
oryzias_latipes ENSORLG00020003932
oryzias_latipes ENSORLG00000023798
oryzias_latipes ENSORLG00000022340
oryzias_latipes ENSORLG00000026534
oryzias_latipes ENSORLG00000029387
oryzias_latipes ENSORLG00020014543
oryzias_latipes ENSORLG00000029901
oryzias_latipes ENSORLG00020021842
oryzias_latipes ENSORLG00020019180
oryzias_latipes ENSORLG00020003614
oryzias_latipes ENSORLG00000024566
oryzias_latipes_asm223469v1 ENSORLG00015020654
oryzias_latipes ENSORLG00000024678
oryzias_latipes ENSORLG00000026009
oryzias_latipes_asm223469v1 ENSORLG00015001136
oryzias_latipes_asm223469v1 ENSORLG00015002150
oryzias_latipes ENSORLG00020011130
oryzias_latipes ENSORLG00000026428
oryzias_latipes ENSORLG00000022517
oryzias_latipes ENSORLG00000023735
oryzias_latipes ENSORLG00020013893
oryzias_latipes ENSORLG00020012391
oryzias_latipes ENSORLG00020015270
oryzias_latipes_asm223469v1 ENSORLG00015004127
oryzias_latipes ENSORLG00000028165
oryzias_latipes ENSORLG00000022066
oryzias_latipes ENSORLG00000022365
oryzias_latipes ENSORLG00000028423
oryzias_latipes ENSORLG00020017007
oryzias_latipes ENSORLG00020015942
oryzias_latipes ENSORLG00000022996
oryzias_latipes_asm223469v1 ENSORLG00015023217
oryzias_latipes_asm223469v1 ENSORLG00015005577
oryzias_latipes ENSORLG00000023956
oryzias_latipes_asm223469v1 ENSORLG00015021818
oryzias_latipes ENSORLG00020019945
oryzias_latipes ENSORLG00000023010
oryzias_latipes ENSORLG00020009819
oryzias_latipes ENSORLG00020008450
oryzias_latipes ENSORLG00000029125
oryzias_latipes_asm223469v1 ENSORLG00015006029
oryzias_latipes ENSORLG00000026012
oryzias_latipes_asm223469v1 ENSORLG00015001038
oryzias_latipes ENSORLG00000025056
oryzias_latipes ENSORLG00020021723
oryzias_latipes ENSORLG00000028469
oryzias_latipes ENSORLG00020004595
oryzias_latipes ENSORLG00000023092
oryzias_latipes ENSORLG00000029302
oryzias_latipes_asm223469v1 ENSORLG00015003419
oryzias_latipes ENSORLG00000021797
oryzias_latipes ENSORLG00000022223
oryzias_latipes ENSORLG00000022725
