chelonoidis_abingdonii ENSCABG00000007304
gopherus_agassizii ENSGAGG00000010245
chrysemys_picta_bellii ENSCPBG00000020000
anolis_carolinensis ENSACAG00000008202
pogona_vitticeps ENSPVIG00000016013
notechis_scutatus ENSNSUG00000003574
salvator_merianae ENSSMRG00000012042
sphenodon_punctatus ENSSPUG00000015975
apteryx_rowi ENSARWG00000015175
dromaius_novaehollandiae ENSDNVG00000013314
cyanistes_caeruleus ENSCCEG00000022468
coturnix_japonica ENSCJPG00005000912
crocodylus_porosus ENSCPRG00005007638
pelodiscus_sinensis ENSPSIG00000002885
nothoprocta_perdicaria ENSNPEG00000012532
apteryx_owenii ENSAOWG00000011703
serinus_canaria ENSSCAG00000013887
taeniopygia_guttata ENSTGUG00000014931
ficedula_albicollis ENSFALG00000000151
calidris_pugnax ENSCPUG00000000782
lonchura_striata_domestica ENSLSDG00000001287
lepidothrix_coronata ENSLCOG00000011538
junco_hyemalis ENSJHYG00000002959
parus_major ENSPMJG00000005255
melopsittacus_undulatus ENSMUNG00000007822
calidris_pygmaea ENSCPGG00000018916
anser_brachyrhynchus ENSABRG00000003878
anas_platyrhynchos_platyrhynchos ENSAPLG00000018831
gallus_gallus ENSGALG00000043009
cyanistes_caeruleus ENSCCEG00000001087
apteryx_haastii ENSAHAG00000005645
saimiri_boliviensis_boliviensis ENSSBOG00000023811
callithrix_jacchus ENSCJAG00000020813
cebus_capucinus ENSCCAG00000031046
aotus_nancymaae ENSANAG00000026167
pan_paniscus ENSPPAG00000026068
pan_troglodytes ENSPTRG00000004893
homo_sapiens ENSG00000125084
gorilla_gorilla ENSGGOG00000011272
pongo_abelii ENSPPYG00000004475
colobus_angolensis_palliatus ENSCANG00000028015
piliocolobus_tephrosceles ENSPTEG00000009264
rhinopithecus_bieti ENSRBIG00000040400
rhinopithecus_roxellana ENSRROG00000006398
cercocebus_atys ENSCATG00000029984
mandrillus_leucophaeus ENSMLEG00000006250
theropithecus_gelada ENSTGEG00000001028
papio_anubis ENSPANG00000014119
macaca_nemestrina ENSMNEG00000043908
macaca_fascicularis ENSMFAG00000034644
chlorocebus_sabaeus ENSCSAG00000006212
macaca_mulatta ENSMMUG00000015709
nomascus_leucogenys ENSNLEG00000017855
carlito_syrichta ENSTSYG00000037339
propithecus_coquereli ENSPCOG00000015303
prolemur_simus ENSPSMG00000005535
microcebus_murinus ENSMICG00000045219
otolemur_garnettii ENSOGAG00000028669
bos_taurus ENSBTAG00000015364
bos_mutus ENSBMUG00000023065
bison_bison_bison ENSBBBG00000023837
capra_hircus ENSCHIG00000018993
ovis_aries ENSOARG00000019059
tursiops_truncatus ENSTTRG00000004715
equus_caballus ENSECAG00000009064
equus_asinus_asinus ENSEASG00005000530
myotis_lucifugus ENSMLUG00000023725
pteropus_vampyrus ENSPVAG00000004629
ursus_americanus ENSUAMG00000027072
ursus_maritimus ENSUMAG00000006560
ailuropoda_melanoleuca ENSAMEG00000007017
neovison_vison ENSNVIG00000007159
mustela_putorius_furo ENSMPUG00000014724
canis_lupus_dingo ENSCAFG00020013401
canis_lupus_familiaris ENSCAFG00000008760
vulpes_vulpes ENSVVUG00000019697
panthera_pardus ENSPPRG00000010414
panthera_tigris_altaica ENSPTIG00000007101
felis_catus ENSFCAG00000000089
castor_canadensis ENSCCNG00000021565
dipodomys_ordii ENSDORG00000007735
heterocephalus_glaber_female ENSHGLG00000004305
heterocephalus_glaber_male ENSHGLG00100019172
fukomys_damarensis ENSFDAG00000017498
cavia_porcellus ENSCPOG00000024490
urocitellus_parryii ENSUPAG00010009320
ictidomys_tridecemlineatus ENSSTOG00000003902
cricetulus_griseus_chok1gshd ENSCGRG00001003166
cricetulus_griseus_crigri-picr ENSCGRG00015005978
cricetulus_griseus_crigri ENSCGRG00000017841
mesocricetus_auratus ENSMAUG00000012154
microtus_ochrogaster ENSMOCG00000017789
peromyscus_maniculatus_bairdii ENSPEMG00000024721
mus_musculus ENSMUSG00000022997
mus_spicilegus ENSMSIG00000001511
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021143
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020246
mus_pahari MGP_PahariEiJ_G0020249
rattus_norvegicus ENSRNOG00000061818
nannospalax_galili ENSNGAG00000007571
jaculus_jaculus ENSJJAG00000019856
chinchilla_lanigera ENSCLAG00000002943
octodon_degus ENSODEG00000004027
meriones_unguiculatus ENSMUGG00000026509
erinaceus_europaeus ENSEEUG00000003607
sus_scrofa ENSSSCG00000000183
tupaia_belangeri ENSTBEG00000000985
loxodonta_africana ENSLAFG00000004211
procavia_capensis ENSPCAG00000003495
dasypus_novemcinctus ENSDNOG00000006617
oryctolagus_cuniculus ENSOCUG00000026066
phascolarctos_cinereus ENSPCIG00000035861
sarcophilus_harrisii ENSSHAG00000001436
monodelphis_domestica ENSMODG00000015710
latimeria_chalumnae ENSLACG00000019003
paramormyrops_kingsleyae ENSPKIG00000025216
scleropages_formosus ENSSFOG00015004751
scleropages_formosus ENSSFOG00015015105
paramormyrops_kingsleyae ENSPKIG00000007456
xiphophorus_couchianus ENSXCOG00000006921
xiphophorus_maculatus ENSXMAG00000022548
gambusia_affinis ENSGAFG00000009991
poecilia_latipinna ENSPLAG00000020886
poecilia_formosa ENSPFOG00000006565
poecilia_mexicana ENSPMEG00000012156
poecilia_reticulata ENSPREG00000021010
fundulus_heteroclitus ENSFHEG00000023398
cyprinodon_variegatus ENSCVAG00000013826
kryptolebias_marmoratus ENSKMAG00000021519
oryzias_latipes ENSORLG00000024570
oryzias_latipes_asm223469v1 ENSORLG00015022797
oryzias_latipes ENSORLG00020007507
oryzias_melastigma ENSOMEG00000017139
neolamprologus_brichardi ENSNBRG00000016798
mastacembelus_armatus ENSMAMG00000006766
monopterus_albus ENSMALG00000015049
amphiprion_percula ENSAPEG00000002716
amphiprion_ocellaris ENSAOCG00000013404
acanthochromis_polyacanthus ENSAPOG00000014958
stegastes_partitus ENSSPAG00000016320
seriola_dumerili ENSSDUG00000013004
seriola_lalandi_dorsalis ENSSLDG00000005326
cynoglossus_semilaevis ENSCSEG00000007200
tetraodon_nigroviridis ENSTNIG00000002455
takifugu_rubripes ENSTRUG00000011562
mola_mola ENSMMOG00000006827
gasterosteus_aculeatus ENSGACG00000009116
astatotilapia_calliptera ENSACLG00000006046
maylandia_zebra ENSMZEG00005027205
pundamilia_nyererei ENSPNYG00000019657
haplochromis_burtoni ENSHBUG00000004608
oreochromis_niloticus ENSONIG00000012144
amphilophus_citrinellus ENSACIG00000017748
anabas_testudineus ENSATEG00000022192
scophthalmus_maximus ENSSMAG00000002875
labrus_bergylta ENSLBEG00000012119
periophthalmus_magnuspinnatus ENSPMGG00000014268
hippocampus_comes ENSHCOG00000000100
gadus_morhua ENSGMOG00000004772
esox_lucius ENSELUG00000008435
pygocentrus_nattereri ENSPNAG00000024269
astyanax_mexicanus ENSAMXG00000036706
ictalurus_punctatus ENSIPUG00000007962
danio_rerio ENSDARG00000055554
lepisosteus_oculatus ENSLOCG00000007786
xenopus_tropicalis ENSXETG00000009817
petromyzon_marinus ENSPMAG00000000406
eptatretus_burgeri ENSEBUG00000002461
drosophila_melanogaster FBgn0284084
