chelonoidis_abingdonii ENSCABG00000014654
gopherus_agassizii ENSGAGG00000011309
chrysemys_picta_bellii ENSCPBG00000018477
pelodiscus_sinensis ENSPSIG00000003691
apteryx_haastii ENSAHAG00000018928
apteryx_owenii ENSAOWG00000008195
apteryx_rowi ENSARWG00000017430
dromaius_novaehollandiae ENSDNVG00000011514
nothoprocta_perdicaria ENSNPEG00000014949
parus_major ENSPMJG00000017594
cyanistes_caeruleus ENSCCEG00000006101
taeniopygia_guttata ENSTGUG00000017527
lonchura_striata_domestica ENSLSDG00000005869
serinus_canaria ENSSCAG00000015486
zonotrichia_albicollis ENSZALG00000015191
ficedula_albicollis ENSFALG00000000751
lepidothrix_coronata ENSLCOG00000007615
manacus_vitellinus ENSMVIG00005016734
calidris_pygmaea ENSCPGG00000006376
calidris_pugnax ENSCPUG00000009976
melopsittacus_undulatus ENSMUNG00000005856
gallus_gallus ENSGALG00000001717
meleagris_gallopavo ENSMGAG00000005120
coturnix_japonica ENSCJPG00005016677
numida_meleagris ENSNMEG00000012738
anser_brachyrhynchus ENSABRG00000013540
anas_platyrhynchos_platyrhynchos ENSAPLG00000000583
crocodylus_porosus ENSCPRG00005015423
anolis_carolinensis ENSACAG00000017946
pogona_vitticeps ENSPVIG00000002350
notechis_scutatus ENSNSUG00000013733
salvator_merianae ENSSMRG00000004225
sphenodon_punctatus ENSSPUG00000013137
pan_troglodytes ENSPTRG00000001116
pan_paniscus ENSPPAG00000031036
homo_sapiens ENSG00000155380
gorilla_gorilla ENSGGOG00000015526
pongo_abelii ENSPPYG00000001014
nomascus_leucogenys ENSNLEG00000004297
macaca_fascicularis ENSMFAG00000035894
macaca_nemestrina ENSMNEG00000041688
macaca_mulatta ENSMMUG00000006171
chlorocebus_sabaeus ENSCSAG00000001611
cercocebus_atys ENSCATG00000031291
mandrillus_leucophaeus ENSMLEG00000039579
papio_anubis ENSPANG00000006341
theropithecus_gelada ENSTGEG00000004545
