caenorhabditis_elegans_strain_n2 WBGene00004426
drosophila_melanogaster FBgn0017579
tetraodon_nigroviridis ENSTNIG00000009252
takifugu_rubripes ENSTRUG00000013316
periophthalmus_magnuspinnatus ENSPMGG00000017424
cynoglossus_semilaevis ENSCSEG00000010646
maylandia_zebra ENSMZEG00005011770
astatotilapia_calliptera ENSACLG00000005462
oreochromis_niloticus ENSONIG00000015448
maylandia_zebra ENSMZEG00005009351
pundamilia_nyererei ENSPNYG00000001615
haplochromis_burtoni ENSHBUG00000019459
neolamprologus_brichardi ENSNBRG00000020910
amphilophus_citrinellus ENSACIG00000015360
amphiprion_percula ENSAPEG00000001972
amphilophus_citrinellus ENSACIG00000002106
oryzias_latipes ENSORLG00020005126
oryzias_latipes ENSORLG00000030613
oryzias_latipes_asm223469v1 ENSORLG00015018171
oryzias_melastigma ENSOMEG00000000311
mola_mola ENSMMOG00000021161
mastacembelus_armatus ENSMAMG00000005524
seriola_dumerili ENSSDUG00000001309
seriola_lalandi_dorsalis ENSSLDG00000005405
gasterosteus_aculeatus ENSGACG00000008265
labrus_bergylta ENSLBEG00000024800
scophthalmus_maximus ENSSMAG00000020699
monopterus_albus ENSMALG00000018175
anabas_testudineus ENSATEG00000006151
amphiprion_ocellaris ENSAOCG00000012405
acanthochromis_polyacanthus ENSAPOG00000002449
stegastes_partitus ENSSPAG00000011689
xiphophorus_maculatus ENSXMAG00000000361
xiphophorus_couchianus ENSXCOG00000001998
gambusia_affinis ENSGAFG00000018709
poecilia_mexicana ENSPMEG00000007077
poecilia_latipinna ENSPLAG00000017211
poecilia_formosa ENSPFOG00000013791
poecilia_reticulata ENSPREG00000017833
fundulus_heteroclitus ENSFHEG00000017083
cyprinodon_variegatus ENSCVAG00000001558
kryptolebias_marmoratus ENSKMAG00000021900
hippocampus_comes ENSHCOG00000020615
gadus_morhua ENSGMOG00000014192
esox_lucius ENSELUG00000024535
astyanax_mexicanus ENSAMXG00000036907
ictalurus_punctatus ENSIPUG00000013603
danio_rerio ENSDARG00000103433
paramormyrops_kingsleyae ENSPKIG00000024000
scleropages_formosus ENSSFOG00015002521
lepisosteus_oculatus ENSLOCG00000001044
xenopus_tropicalis ENSXETG00000022018
xenopus_tropicalis ENSXETG00000000809
chelonoidis_abingdonii ENSCABG00000015709
gopherus_agassizii ENSGAGG00000006480
chrysemys_picta_bellii ENSCPBG00000022787
pelodiscus_sinensis ENSPSIG00000010817
pogona_vitticeps ENSPVIG00000005566
anolis_carolinensis ENSACAG00000003049
notechis_scutatus ENSNSUG00000019593
phascolarctos_cinereus ENSPCIG00000028905
phascolarctos_cinereus ENSPCIG00000025246
