anolis_carolinensis ENSACAG00000009057
pogona_vitticeps ENSPVIG00000014923
notechis_scutatus ENSNSUG00000012580
salvator_merianae ENSSMRG00000010578
sphenodon_punctatus ENSSPUG00000000677
dromaius_novaehollandiae ENSDNVG00000006289
apteryx_owenii ENSAOWG00000007955
lonchura_striata ENSLSDG00000004938
taeniopygia_guttata ENSTGUG00000007499
serinus_canaria ENSSCAG00000011180
ficedula_albicollis ENSFALG00000001211
parus_major ENSPMJG00000003984
lepidothrix_coronata ENSLCOG00000001378
gallus_gallus ENSGALG00000042309
calidris_pugnax ENSCPUG00000005536
numida_meleagris ENSNMEG00000004807
apteryx_rowi ENSARWG00000001551
nothoprocta_perdicaria ENSNPEG00000015936
crocodylus_porosus ENSCPRG00005010294
gopherus_agassizii ENSGAGG00000011464
chelonoidis_abingdonii ENSCABG00000000026
chrysemys_picta ENSCPBG00000016909
pelodiscus_sinensis ENSPSIG00000010365
phascolarctos_cinereus ENSPCIG00000033176
vombatus_ursinus ENSVURG00010023517
sarcophilus_harrisii ENSSHAG00000013014
monodelphis_domestica ENSMODG00000046682
equus_asinus ENSEASG00005008660
sus_scrofa ENSSSCG00000022147
pteropus_vampyrus ENSPVAG00000011384
bos_indicus ENSBIXG00000004818
bos_mutus ENSBMUG00000017612
bison_bison ENSBBBG00000023144
bos_indicus ENSBIXG00005008309
capra_hircus ENSCHIG00000012610
vicugna_pacos ENSVPAG00000008948
ursus_americanus ENSUAMG00000004358
ursus_maritimus ENSUMAG00000013331
mustela_putorius ENSMPUG00000006792
neovison_vison ENSNVIG00000008535
vulpes_vulpes ENSVVUG00000017338
panthera_tigris ENSPTIG00000001375
panthera_pardus ENSPPRG00000005873
felis_catus ENSFCAG00000033351
myotis_lucifugus ENSMLUG00000004300
octodon_degus ENSODEG00000013343
octodon_degus ENSODEG00000003752
dipodomys_ordii ENSDORG00000009021
carlito_syrichta ENSTSYG00000027734
carlito_syrichta ENSTSYG00000027944
mus_caroli MGP_CAROLIEiJ_G0017870
mus_musculus ENSMUSG00000090258
mus_spretus MGP_SPRETEiJ_G0018717
mus_spicilegus ENSMSIG00000018490
mus_pahari MGP_PahariEiJ_G0029627
rattus_norvegicus ENSRNOG00000007336
sorex_araneus ENSSARG00000005905
aotus_nancymaae ENSANAG00000031319
macaca_nemestrina ENSMNEG00000027897
chlorocebus_sabaeus ENSCSAG00000013459
mandrillus_leucophaeus ENSMLEG00000032946
papio_anubis ENSPANG00000006860
theropithecus_gelada ENSTGEG00000017230
piliocolobus_tephrosceles ENSPTEG00000035948
pan_paniscus ENSPPAG00000043216
pan_troglodytes ENSPTRG00000045004
homo_sapiens ENSG00000258289
gorilla_gorilla ENSGGOG00000041596
pongo_abelii ENSPPYG00000005906
callithrix_jacchus ENSCJAG00000047676
cebus_capucinus ENSCCAG00000016703
prolemur_simus ENSPSMG00000021645
oryctolagus_cuniculus ENSOCUG00000038741
ochotona_princeps ENSOPRG00000013181
tupaia_belangeri ENSTBEG00000012137
erinaceus_europaeus ENSEEUG00000012306
ovis_aries ENSOARG00000021155
capra_hircus ENSCHIG00000017386
bos_taurus ENSBTAG00000003469
canis_lupus ENSCAFG00020006879
tursiops_truncatus ENSTTRG00000001622
oryctolagus_cuniculus ENSOCUG00000001838
choloepus_hoffmanni ENSCHOG00000007078
choloepus_hoffmanni ENSCHOG00000001202
choloepus_hoffmanni ENSCHOG00000000490
choloepus_hoffmanni ENSCHOG00000006248
choloepus_hoffmanni ENSCHOG00000010408
choloepus_hoffmanni ENSCHOG00000001039
dasypus_novemcinctus ENSDNOG00000042016
echinops_telfairi ENSETEG00000004356
procavia_capensis ENSPCAG00000002923
ornithorhynchus_anatinus ENSOANG00000002287
xenopus_tropicalis ENSXETG00000019442
latimeria_chalumnae ENSLACG00000017093
cottoperca_gobio ENSCGOG00000024024
gasterosteus_aculeatus ENSGACG00000009818
tetraodon_nigroviridis ENSTNIG00000003668
takifugu_rubripes ENSTRUG00000018096
larimichthys_crocea ENSLCRG00005002955
seriola_lalandi ENSSLDG00000000533
seriola_dumerili ENSSDUG00000002192
lates_calcarifer ENSLCAG00010021110
maylandia_zebra ENSMZEG00005028026
haplochromis_burtoni ENSHBUG00000017213
astatotilapia_calliptera ENSACLG00000023022
pundamilia_nyererei ENSPNYG00000023035
neolamprologus_brichardi ENSNBRG00000021181
oreochromis_niloticus ENSONIG00000006088
amphilophus_citrinellus ENSACIG00000011596
poecilia_formosa ENSPFOG00000019186
poecilia_latipinna ENSPLAG00000001895
poecilia_mexicana ENSPMEG00000015939
poecilia_reticulata ENSPREG00000007139
xiphophorus_maculatus ENSXMAG00000021611
xiphophorus_couchianus ENSXCOG00000002446
gambusia_affinis ENSGAFG00000013905
cyprinodon_variegatus ENSCVAG00000007985
fundulus_heteroclitus ENSFHEG00000021840
kryptolebias_marmoratus ENSKMAG00000017527
amphiprion_percula ENSAPEG00000018786
acanthochromis_polyacanthus ENSAPOG00000000427
stegastes_partitus ENSSPAG00000021730
anabas_testudineus ENSATEG00000015996
betta_splendens ENSBSLG00000018897
scophthalmus_maximus ENSSMAG00000018509
cynoglossus_semilaevis ENSCSEG00000020888
oryzias_latipes ENSORLG00000012430
oryzias_latipes ENSORLG00015009914
oryzias_latipes ENSORLG00020014914
amphiprion_ocellaris ENSAOCG00000014715
mola_mola ENSMMOG00000002908
monopterus_albus ENSMALG00000022224
gouania_willdenowi ENSGWIG00000009643
parambassis_ranga ENSPRNG00000022803
oryzias_melastigma ENSOMEG00000005505
mastacembelus_armatus ENSMAMG00000005837
labrus_bergylta ENSLBEG00000020891
hippocampus_comes ENSHCOG00000005793
esox_lucius ENSELUG00000014590
gadus_morhua ENSGMOG00000000176
periophthalmus_magnuspinnatus ENSPMGG00000007971
hucho_hucho ENSHHUG00000023138
clupea_harengus ENSCHAG00000018790
denticeps_clupeoides ENSDCDG00000033609
pygocentrus_nattereri ENSPNAG00000013201
astyanax_mexicanus ENSAMXG00000044036
ictalurus_punctatus ENSIPUG00000019847
electrophorus_electricus ENSEEEG00000014370
danio_rerio ENSDARG00000010831
paramormyrops_kingsleyae ENSPKIG00000022819
scleropages_formosus ENSSFOG00015002909
lepisosteus_oculatus ENSLOCG00000013510
erpetoichthys_calabaricus ENSECRG00000022507
callorhinchus_milii ENSCMIG00000010218
