caenorhabditis_elegans_strain_n2 WBGene00009452
piliocolobus_tephrosceles ENSPTEG00000012723
ciona_intestinalis ENSCING00000007479
ciona_savignyi ENSCSAVG00000001475
drosophila_melanogaster FBgn0031238
phascolarctos_cinereus ENSPCIG00000023887
notamacropus_eugenii ENSMEUG00000004630
sarcophilus_harrisii ENSSHAG00000005402
monodelphis_domestica ENSMODG00000003351
equus_asinus_asinus ENSEASG00005005886
equus_caballus ENSECAG00000017904
erinaceus_europaeus ENSEEUG00000014275
bos_mutus ENSBMUG00000026345
bos_taurus ENSBTAG00000047760
bison_bison_bison ENSBBBG00000015421
ovis_aries ENSOARG00000017277
capra_hircus ENSCHIG00000019382
tursiops_truncatus ENSTTRG00000001583
ursus_americanus ENSUAMG00000022847
ursus_maritimus ENSUMAG00000016749
ailuropoda_melanoleuca ENSAMEG00000017313
neovison_vison ENSNVIG00000016975
canis_lupus_dingo ENSCAFG00020010251
canis_lupus_familiaris ENSCAFG00000005952
vulpes_vulpes ENSVVUG00000001205
panthera_pardus ENSPPRG00000012135
panthera_tigris_altaica ENSPTIG00000021001
felis_catus ENSFCAG00000011683
pteropus_vampyrus ENSPVAG00000002524
myotis_lucifugus ENSMLUG00000016577
sorex_araneus ENSSARG00000008283
sus_scrofa ENSSSCG00000040352
cebus_capucinus ENSCCAG00000032592
saimiri_boliviensis_boliviensis ENSSBOG00000021620
callithrix_jacchus ENSCJAG00000018104
callithrix_jacchus ENSCJAG00000011502
aotus_nancymaae ENSANAG00000030037
pan_paniscus ENSPPAG00000027029
pan_troglodytes ENSPTRG00000039913
gorilla_gorilla ENSGGOG00000011636
homo_sapiens ENSG00000169718
pongo_abelii ENSPPYG00000008767
nomascus_leucogenys ENSNLEG00000014021
cercocebus_atys ENSCATG00000039553
chlorocebus_sabaeus ENSCSAG00000002157
theropithecus_gelada ENSTGEG00000011851
macaca_mulatta ENSMMUG00000012803
macaca_fascicularis ENSMFAG00000001187
macaca_nemestrina ENSMNEG00000010573
papio_anubis ENSPANG00000018945
rhinopithecus_roxellana ENSRROG00000036079
rhinopithecus_bieti ENSRBIG00000034870
colobus_angolensis_palliatus ENSCANG00000040274
piliocolobus_tephrosceles ENSPTEG00000030068
mandrillus_leucophaeus ENSMLEG00000035767
pan_troglodytes ENSPTRG00000009790
carlito_syrichta ENSTSYG00000010792
propithecus_coquereli ENSPCOG00000021919
prolemur_simus ENSPSMG00000012327
microcebus_murinus ENSMICG00000010159
otolemur_garnettii ENSOGAG00000005494
castor_canadensis ENSCCNG00000010161
dipodomys_ordii ENSDORG00000028758
mus_musculus ENSMUSG00000025155
mus_spicilegus ENSMSIG00000025019
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018390
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017546
mus_pahari MGP_PahariEiJ_G0018673
rattus_norvegicus ENSRNOG00000047905
meriones_unguiculatus ENSMUGG00000000423
cricetulus_griseus_crigri ENSCGRG00000015480
cricetulus_griseus_crigri-picr ENSCGRG00015024720
cricetulus_griseus_chok1gshd ENSCGRG00001021324
mesocricetus_auratus ENSMAUG00000015152
peromyscus_maniculatus_bairdii ENSPEMG00000011610
microtus_ochrogaster ENSMOCG00000018377
nannospalax_galili ENSNGAG00000018676
jaculus_jaculus ENSJJAG00000020218
urocitellus_parryii ENSUPAG00010000944
ictidomys_tridecemlineatus ENSSTOG00000003787
spermophilus_dauricus ENSSDAG00000017397
marmota_marmota_marmota ENSMMMG00000004831
heterocephalus_glaber_male ENSHGLG00100009264
heterocephalus_glaber_female ENSHGLG00000010316
fukomys_damarensis ENSFDAG00000007140
chinchilla_lanigera ENSCLAG00000014832
octodon_degus ENSODEG00000007777
cavia_aperea ENSCAPG00000010515
cavia_porcellus ENSCPOG00000030880
ochotona_princeps ENSOPRG00000012308
loxodonta_africana ENSLAFG00000003230
echinops_telfairi ENSETEG00000013903
dasypus_novemcinctus ENSDNOG00000040876
pogona_vitticeps ENSPVIG00000014000
anolis_carolinensis ENSACAG00000009945
notechis_scutatus ENSNSUG00000010701
salvator_merianae ENSSMRG00000023335
sphenodon_punctatus ENSSPUG00000006796
parus_major ENSPMJG00000015170
ficedula_albicollis ENSFALG00000011707
taeniopygia_guttata ENSTGUG00000003700
lonchura_striata_domestica ENSLSDG00000002769
serinus_canaria ENSSCAG00000010566
zonotrichia_albicollis ENSZALG00000015433
junco_hyemalis ENSJHYG00000008231
lepidothrix_coronata ENSLCOG00000012799
manacus_vitellinus ENSMVIG00005014927
calidris_pygmaea ENSCPGG00000015287
melopsittacus_undulatus ENSMUNG00000010329
gallus_gallus ENSGALG00000034115
meleagris_gallopavo ENSMGAG00000005146
coturnix_japonica ENSCJPG00005021069
numida_meleagris ENSNMEG00000016229
anas_platyrhynchos_platyrhynchos ENSAPLG00000001965
anser_brachyrhynchus ENSABRG00000010553
cyanistes_caeruleus ENSCCEG00000000782
calidris_pugnax ENSCPUG00000000761
apteryx_haastii ENSAHAG00000001341
apteryx_owenii ENSAOWG00000002951
apteryx_rowi ENSARWG00000007710
nothoprocta_perdicaria ENSNPEG00000009883
dromaius_novaehollandiae ENSDNVG00000000993
crocodylus_porosus ENSCPRG00005005564
gopherus_agassizii ENSGAGG00000016657
chelonoidis_abingdonii ENSCABG00000009997
chrysemys_picta_bellii ENSCPBG00000011543
pelodiscus_sinensis ENSPSIG00000009963
xenopus_tropicalis ENSXETG00000019654
latimeria_chalumnae ENSLACG00000011348
pygocentrus_nattereri ENSPNAG00000014263
astyanax_mexicanus ENSAMXG00000031331
ictalurus_punctatus ENSIPUG00000014839
danio_rerio ENSDARG00000089260
takifugu_rubripes ENSTRUG00000011243
tetraodon_nigroviridis ENSTNIG00000013994
mola_mola ENSMMOG00000005580
cynoglossus_semilaevis ENSCSEG00000013675
hippocampus_comes ENSHCOG00000007433
neolamprologus_brichardi ENSNBRG00000000207
cyprinodon_variegatus ENSCVAG00000010146
oryzias_latipes ENSORLG00000017223
oryzias_latipes_asm223469v1 ENSORLG00015010473
oryzias_latipes ENSORLG00020018056
oryzias_melastigma ENSOMEG00000012607
stegastes_partitus ENSSPAG00000008618
acanthochromis_polyacanthus ENSAPOG00000020141
poecilia_formosa ENSPFOG00000019577
poecilia_latipinna ENSPLAG00000021350
poecilia_mexicana ENSPMEG00000000698
poecilia_reticulata ENSPREG00000007263
xiphophorus_maculatus ENSXMAG00000005147
xiphophorus_couchianus ENSXCOG00000009784
gambusia_affinis ENSGAFG00000006321
fundulus_heteroclitus ENSFHEG00000002025
kryptolebias_marmoratus ENSKMAG00000014147
maylandia_zebra ENSMZEG00005023163
astatotilapia_calliptera ENSACLG00000004307
pundamilia_nyererei ENSPNYG00000022627
haplochromis_burtoni ENSHBUG00000009512
neolamprologus_brichardi ENSNBRG00000009083
oreochromis_niloticus ENSONIG00000006234
amphilophus_citrinellus ENSACIG00000013505
amphiprion_percula ENSAPEG00000021394
amphiprion_ocellaris ENSAOCG00000023872
acanthochromis_polyacanthus ENSAPOG00000007899
mastacembelus_armatus ENSMAMG00000001703
monopterus_albus ENSMALG00000002013
anabas_testudineus ENSATEG00000009144
seriola_dumerili ENSSDUG00000023398
seriola_lalandi_dorsalis ENSSLDG00000011548
scophthalmus_maximus ENSSMAG00000016562
labrus_bergylta ENSLBEG00000021685
gasterosteus_aculeatus ENSGACG00000005403
periophthalmus_magnuspinnatus ENSPMGG00000005015
esox_lucius ENSELUG00000011137
gadus_morhua ENSGMOG00000008030
scleropages_formosus ENSSFOG00015023351
paramormyrops_kingsleyae ENSPKIG00000009901
lepisosteus_oculatus ENSLOCG00000012342
eptatretus_burgeri ENSEBUG00000001370
ciona_intestinalis ENSCING00000022313
ciona_savignyi ENSCSAVG00000000712
saccharomyces_cerevisiae YML080W
