apteryx_owenii ENSAOWG00000001193
apteryx_haastii ENSAHAG00000003600
apteryx_rowi ENSARWG00000003109
dromaius_novaehollandiae ENSDNVG00000004987
nothoprocta_perdicaria ENSNPEG00000012685
gallus_gallus ENSGALG00000010363
meleagris_gallopavo ENSMGAG00000005208
coturnix_japonica ENSCJPG00005008998
numida_meleagris ENSNMEG00000014415
anser_brachyrhynchus ENSABRG00000007889
anas_platyrhynchos ENSAPLG00000010277
calidris_pygmaea ENSCPGG00000005261
calidris_pugnax ENSCPUG00000009836
melopsittacus_undulatus ENSMUNG00000000237
manacus_vitellinus ENSMVIG00005002409
lepidothrix_coronata ENSLCOG00000006185
zonotrichia_albicollis ENSZALG00000016748
junco_hyemalis ENSJHYG00000011171
serinus_canaria ENSSCAG00000014518
taeniopygia_guttata ENSTGUG00000002965
taeniopygia_guttata ENSTGUG00000013713
lonchura_striata ENSLSDG00000007024
ficedula_albicollis ENSFALG00000005987
parus_major ENSPMJG00000009098
cyanistes_caeruleus ENSCCEG00000021124
crocodylus_porosus ENSCPRG00005013035
chelonoidis_abingdonii ENSCABG00000007463
gopherus_agassizii ENSGAGG00000019711
chrysemys_picta ENSCPBG00000005002
pelodiscus_sinensis ENSPSIG00000016415
anolis_carolinensis ENSACAG00000012970
pogona_vitticeps ENSPVIG00000017746
salvator_merianae ENSSMRG00000012955
sphenodon_punctatus ENSSPUG00000009435
vombatus_ursinus ENSVURG00010021199
phascolarctos_cinereus ENSPCIG00000013756
notamacropus_eugenii ENSMEUG00000000768
sarcophilus_harrisii ENSSHAG00000001330
sarcophilus_harrisii ENSSHAG00000000708
monodelphis_domestica ENSMODG00000019229
homo_sapiens ENSG00000287542
homo_sapiens ENSG00000138641
pan_paniscus ENSPPAG00000028738
pan_troglodytes ENSPTRG00000051169
gorilla_gorilla ENSGGOG00000009326
pongo_abelii ENSPPYG00000014927
nomascus_leucogenys ENSNLEG00000009752
papio_anubis ENSPANG00000011209
theropithecus_gelada ENSTGEG00000005206
mandrillus_leucophaeus ENSMLEG00000034801
cercocebus_atys ENSCATG00000018920
macaca_mulatta ENSMMUG00000010138
macaca_fascicularis ENSMFAG00000031659
macaca_nemestrina ENSMNEG00000045189
chlorocebus_sabaeus ENSCSAG00000004279
rhinopithecus_roxellana ENSRROG00000041192
rhinopithecus_bieti ENSRBIG00000029948
piliocolobus_tephrosceles ENSPTEG00000021324
colobus_angolensis ENSCANG00000041997
cebus_capucinus ENSCCAG00000027581
callithrix_jacchus ENSCJAG00000006525
saimiri_boliviensis ENSSBOG00000023004
aotus_nancymaae ENSANAG00000022838
carlito_syrichta ENSTSYG00000008835
prolemur_simus ENSPSMG00000002387
microcebus_murinus ENSMICG00000004118
propithecus_coquereli ENSPCOG00000019350
otolemur_garnettii ENSOGAG00000003310
tupaia_belangeri ENSTBEG00000004098
castor_canadensis ENSCCNG00000018500
dipodomys_ordii ENSDORG00000003569
mus_spretus MGP_SPRETEiJ_G0029451
mus_spicilegus ENSMSIG00000010021
mus_musculus ENSMUSG00000029804
mus_caroli MGP_CAROLIEiJ_G0028447
mus_pahari MGP_PahariEiJ_G0022188
rattus_norvegicus ENSRNOG00000007304
meriones_unguiculatus ENSMUGG00000003499
peromyscus_maniculatus ENSPEMG00000018037
microtus_ochrogaster ENSMOCG00000021374
cricetulus_griseus ENSCGRG00015024605
cricetulus_griseus ENSCGRG00001010680
cricetulus_griseus ENSCGRG00000001444
mesocricetus_auratus ENSMAUG00000017964
nannospalax_galili ENSNGAG00000001945
octodon_degus ENSODEG00000000605
octodon_degus ENSODEG00000000672
chinchilla_lanigera ENSCLAG00000007432
cavia_porcellus ENSCPOG00000011101
cavia_aperea ENSCAPG00000017108
heterocephalus_glaber ENSHGLG00100014387
heterocephalus_glaber ENSHGLG00000008024
fukomys_damarensis ENSFDAG00000007717
spermophilus_dauricus ENSSDAG00000000199
ictidomys_tridecemlineatus ENSSTOG00000003547
urocitellus_parryii ENSUPAG00010010189
marmota_marmota ENSMMMG00000006117
jaculus_jaculus ENSJJAG00000015660
oryctolagus_cuniculus ENSOCUG00000008013
ochotona_princeps ENSOPRG00000011864
spermophilus_dauricus ENSSDAG00000022439
cricetulus_griseus ENSCGRG00000016815
ursus_americanus ENSUAMG00000022732
bos_indicus ENSBIXG00005017431
bos_indicus ENSBIXG00000007732
bos_taurus ENSBTAG00000010120
bos_mutus ENSBMUG00000020601
bison_bison ENSBBBG00000001909
capra_hircus ENSCHIG00000010034
ovis_aries ENSOARG00000000117
tursiops_truncatus ENSTTRG00000003903
vicugna_pacos ENSVPAG00000002775
erinaceus_europaeus ENSEEUG00000005964
sorex_araneus ENSSARG00000012084
sus_scrofa ENSSSCG00000009208
equus_caballus ENSECAG00000011129
equus_asinus ENSEASG00005012596
pteropus_vampyrus ENSPVAG00000001130
myotis_lucifugus ENSMLUG00000012241
ursus_maritimus ENSUMAG00000004443
ursus_americanus ENSUAMG00000006644
ailuropoda_melanoleuca ENSAMEG00000002929
mustela_putorius ENSMPUG00000002161
neovison_vison ENSNVIG00000022153
canis_lupus ENSCAFG00020004591
canis_lupus ENSCAFG00000023804
vulpes_vulpes ENSVVUG00000007845
panthera_pardus ENSPPRG00000022020
panthera_tigris ENSPTIG00000018458
felis_catus ENSFCAG00000030844
choloepus_hoffmanni ENSCHOG00000004612
dasypus_novemcinctus ENSDNOG00000010620
loxodonta_africana ENSLAFG00000005544
procavia_capensis ENSPCAG00000005704
echinops_telfairi ENSETEG00000016929
notechis_scutatus ENSNSUG00000012468
xenopus_tropicalis ENSXETG00000012754
latimeria_chalumnae ENSLACG00000011128
scleropages_formosus ENSSFOG00015017569
paramormyrops_kingsleyae ENSPKIG00000014378
clupea_harengus ENSCHAG00000007052
denticeps_clupeoides ENSDCDG00000032074
ictalurus_punctatus ENSIPUG00000007471
electrophorus_electricus ENSEEEG00000013059
astyanax_mexicanus ENSAMXG00000005512
astyanax_mexicanus ENSAMXG00005020513
pygocentrus_nattereri ENSPNAG00000023138
danio_rerio ENSDARG00000075887
amphiprion_ocellaris ENSAOCG00000023400
amphiprion_percula ENSAPEG00000012760
acanthochromis_polyacanthus ENSAPOG00000024514
stegastes_partitus ENSSPAG00000009420
parambassis_ranga ENSPRNG00000019234
astatotilapia_calliptera ENSACLG00000023117
maylandia_zebra ENSMZEG00005019314
haplochromis_burtoni ENSHBUG00000007549
neolamprologus_brichardi ENSNBRG00000011703
pundamilia_nyererei ENSPNYG00000011226
oreochromis_niloticus ENSONIG00000017442
amphilophus_citrinellus ENSACIG00000018143
xiphophorus_maculatus ENSXMAG00000009868
xiphophorus_couchianus ENSXCOG00000011127
gambusia_affinis ENSGAFG00000016653
poecilia_mexicana ENSPMEG00000014708
poecilia_formosa ENSPFOG00000005400
poecilia_latipinna ENSPLAG00000001140
poecilia_reticulata ENSPREG00000001535
fundulus_heteroclitus ENSFHEG00000017886
cyprinodon_variegatus ENSCVAG00000003160
kryptolebias_marmoratus ENSKMAG00000002959
oryzias_latipes ENSORLG00020001088
oryzias_latipes ENSORLG00015019563
oryzias_latipes ENSORLG00015017919
oryzias_latipes ENSORLG00000007283
oryzias_melastigma ENSOMEG00000004389
gouania_willdenowi ENSGWIG00000010414
acanthochromis_polyacanthus ENSAPOG00000015215
acanthochromis_polyacanthus ENSAPOG00000016113
fundulus_heteroclitus ENSFHEG00000006589
cottoperca_gobio ENSCGOG00000001152
gasterosteus_aculeatus ENSGACG00000017317
labrus_bergylta ENSLBEG00000016794
larimichthys_crocea ENSLCRG00005008121
seriola_dumerili ENSSDUG00000007794
seriola_lalandi ENSSLDG00000022304
scophthalmus_maximus ENSSMAG00000005759
lates_calcarifer ENSLCAG00010001789
mastacembelus_armatus ENSMAMG00000015062
monopterus_albus ENSMALG00000001165
anabas_testudineus ENSATEG00000013999
betta_splendens ENSBSLG00000000076
tetraodon_nigroviridis ENSTNIG00000011048
takifugu_rubripes ENSTRUG00000012338
mola_mola ENSMMOG00000005824
amphiprion_ocellaris ENSAOCG00000023344
cynoglossus_semilaevis ENSCSEG00000021082
periophthalmus_magnuspinnatus ENSPMGG00000003121
labrus_bergylta ENSLBEG00000003405
gadus_morhua ENSGMOG00000003304
hucho_hucho ENSHHUG00000034756
hucho_hucho ENSHHUG00000029608
