phascolarctos_cinereus ENSPCIG00000003473
notamacropus_eugenii ENSMEUG00000009582
sarcophilus_harrisii ENSSHAG00000018141
monodelphis_domestica ENSMODG00000005103
pan_troglodytes ENSPTRG00000001160
pan_paniscus ENSPPAG00000032745
homo_sapiens ENSG00000134256
gorilla_gorilla ENSGGOG00000008209
pongo_abelii ENSPPYG00000000977
nomascus_leucogenys ENSNLEG00000005188
mandrillus_leucophaeus ENSMLEG00000039483
papio_anubis ENSPANG00000011817
theropithecus_gelada ENSTGEG00000007631
macaca_fascicularis ENSMFAG00000033865
macaca_mulatta ENSMMUG00000016904
macaca_nemestrina ENSMNEG00000039661
cercocebus_atys ENSCATG00000040181
chlorocebus_sabaeus ENSCSAG00000001698
piliocolobus_tephrosceles ENSPTEG00000033116
colobus_angolensis_palliatus ENSCANG00000033898
rhinopithecus_roxellana ENSRROG00000039983
rhinopithecus_bieti ENSRBIG00000034556
saimiri_boliviensis_boliviensis ENSSBOG00000024092
cebus_capucinus ENSCCAG00000037110
callithrix_jacchus ENSCJAG00000005944
aotus_nancymaae ENSANAG00000034882
carlito_syrichta ENSTSYG00000009820
prolemur_simus ENSPSMG00000015090
propithecus_coquereli ENSPCOG00000016049
microcebus_murinus ENSMICG00000009704
otolemur_garnettii ENSOGAG00000005273
tupaia_belangeri ENSTBEG00000003063
castor_canadensis ENSCCNG00000006826
dipodomys_ordii ENSDORG00000013779
mus_spicilegus ENSMSIG00000017562
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026378
mus_musculus ENSMUSG00000086564
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025428
mus_pahari MGP_PahariEiJ_G0026872
rattus_norvegicus ENSRNOG00000037190
meriones_unguiculatus ENSMUGG00000011415
cricetulus_griseus_crigri ENSCGRG00000001470
cricetulus_griseus_chok1gshd ENSCGRG00001024359
cricetulus_griseus_crigri-picr ENSCGRG00015025806
mesocricetus_auratus ENSMAUG00000017674
peromyscus_maniculatus_bairdii ENSPEMG00000008402
nannospalax_galili ENSNGAG00000004087
cavia_porcellus ENSCPOG00000015741
cavia_aperea ENSCAPG00000015716
chinchilla_lanigera ENSCLAG00000010019
octodon_degus ENSODEG00000006286
heterocephalus_glaber_male ENSHGLG00100011900
heterocephalus_glaber_female ENSHGLG00000018298
fukomys_damarensis ENSFDAG00000019179
urocitellus_parryii ENSUPAG00010013105
ictidomys_tridecemlineatus ENSSTOG00000010919
spermophilus_dauricus ENSSDAG00000020535
marmota_marmota_marmota ENSMMMG00000015154
oryctolagus_cuniculus ENSOCUG00000000612
ochotona_princeps ENSOPRG00000006477
capra_hircus ENSCHIG00000025123
ovis_aries ENSOARG00000020258
bos_mutus ENSBMUG00000016436
bos_taurus ENSBTAG00000018203
bison_bison_bison ENSBBBG00000012530
tursiops_truncatus ENSTTRG00000012868
sus_scrofa ENSSSCG00000006734
vicugna_pacos ENSVPAG00000008272
ursus_maritimus ENSUMAG00000004497
ursus_americanus ENSUAMG00000026129
ailuropoda_melanoleuca ENSAMEG00000005212
mustela_putorius_furo ENSMPUG00000001621
neovison_vison ENSNVIG00000000251
canis_lupus_familiaris ENSCAFG00000009839
canis_lupus_dingo ENSCAFG00020020782
vulpes_vulpes ENSVVUG00000010401
panthera_pardus ENSPPRG00000003135
panthera_tigris_altaica ENSPTIG00000006886
felis_catus ENSFCAG00000001979
equus_asinus_asinus ENSEASG00005006367
equus_caballus ENSECAG00000017048
pteropus_vampyrus ENSPVAG00000014877
myotis_lucifugus ENSMLUG00000007176
erinaceus_europaeus ENSEEUG00000009145
sorex_araneus ENSSARG00000011430
choloepus_hoffmanni ENSCHOG00000006992
dasypus_novemcinctus ENSDNOG00000018664
loxodonta_africana ENSLAFG00000005521
procavia_capensis ENSPCAG00000008931
echinops_telfairi ENSETEG00000015614
ornithorhynchus_anatinus ENSOANG00000014828
apteryx_haastii ENSAHAG00000012259
apteryx_owenii ENSAOWG00000002593
crocodylus_porosus ENSCPRG00005011239
gopherus_agassizii ENSGAGG00000001214
chelonoidis_abingdonii ENSCABG00000006257
chrysemys_picta_bellii ENSCPBG00000006149
pelodiscus_sinensis ENSPSIG00000010443
salvator_merianae ENSSMRG00000002167
