drosophila_melanogaster FBgn0053505
caenorhabditis_elegans_strain_n2 WBGene00013204
fundulus_heteroclitus ENSFHEG00000013392
cyprinodon_variegatus ENSCVAG00000005772
poecilia_formosa ENSPFOG00000016947
poecilia_mexicana ENSPMEG00000004245
poecilia_latipinna ENSPLAG00000014348
poecilia_reticulata ENSPREG00000003687
xiphophorus_maculatus ENSXMAG00000016308
xiphophorus_couchianus ENSXCOG00000009640
gambusia_affinis ENSGAFG00000010599
kryptolebias_marmoratus ENSKMAG00000006788
oryzias_latipes ENSORLG00020021808
oryzias_latipes ENSORLG00000003315
oryzias_latipes_asm223469v1 ENSORLG00015018505
oryzias_melastigma ENSOMEG00000002267
cynoglossus_semilaevis ENSCSEG00000000656
amphiprion_percula ENSAPEG00000011949
amphiprion_ocellaris ENSAOCG00000002891
acanthochromis_polyacanthus ENSAPOG00000016832
stegastes_partitus ENSSPAG00000019524
haplochromis_burtoni ENSHBUG00000000019
pundamilia_nyererei ENSPNYG00000014637
astatotilapia_calliptera ENSACLG00000012583
maylandia_zebra ENSMZEG00005015435
neolamprologus_brichardi ENSNBRG00000017987
oreochromis_niloticus ENSONIG00000004124
amphilophus_citrinellus ENSACIG00000015770
seriola_dumerili ENSSDUG00000019686
seriola_lalandi_dorsalis ENSSLDG00000002036
scophthalmus_maximus ENSSMAG00000017210
mastacembelus_armatus ENSMAMG00000017427
monopterus_albus ENSMALG00000000378
anabas_testudineus ENSATEG00000024640
tetraodon_nigroviridis ENSTNIG00000014740
takifugu_rubripes ENSTRUG00000007858
mola_mola ENSMMOG00000015349
labrus_bergylta ENSLBEG00000020591
gasterosteus_aculeatus ENSGACG00000010391
hippocampus_comes ENSHCOG00000018967
periophthalmus_magnuspinnatus ENSPMGG00000018633
gadus_morhua ENSGMOG00000016148
esox_lucius ENSELUG00000002740
pygocentrus_nattereri ENSPNAG00000005788
astyanax_mexicanus ENSAMXG00000006788
ictalurus_punctatus ENSIPUG00000021918
danio_rerio ENSDARG00000041991
scleropages_formosus ENSSFOG00015019350
