apteryx_haastii ENSAHAG00000006367
apteryx_rowi ENSARWG00000015328
apteryx_owenii ENSAOWG00000012198
dromaius_novaehollandiae ENSDNVG00000010504
nothoprocta_perdicaria ENSNPEG00000010357
lepidothrix_coronata ENSLCOG00000006415
manacus_vitellinus ENSMVIG00005006862
serinus_canaria ENSSCAG00000001511
junco_hyemalis ENSJHYG00000015374
lonchura_striata_domestica ENSLSDG00000015136
zonotrichia_albicollis ENSZALG00000003808
taeniopygia_guttata ENSTGUG00000016965
parus_major ENSPMJG00000002521
cyanistes_caeruleus ENSCCEG00000015536
ficedula_albicollis ENSFALG00000010611
calidris_pygmaea ENSCPGG00000010824
calidris_pugnax ENSCPUG00000018712
melopsittacus_undulatus ENSMUNG00000012890
anser_brachyrhynchus ENSABRG00000012397
anas_platyrhynchos_platyrhynchos ENSAPLG00000014448
meleagris_gallopavo ENSMGAG00000005405
coturnix_japonica ENSCJPG00005018699
gallus_gallus ENSGALG00000033204
numida_meleagris ENSNMEG00000016076
crocodylus_porosus ENSCPRG00005018480
chelonoidis_abingdonii ENSCABG00000011964
gopherus_agassizii ENSGAGG00000013010
chrysemys_picta_bellii ENSCPBG00000023564
pelodiscus_sinensis ENSPSIG00000014474
notechis_scutatus ENSNSUG00000002196
pogona_vitticeps ENSPVIG00000019179
salvator_merianae ENSSMRG00000018819
sphenodon_punctatus ENSSPUG00000001166
phascolarctos_cinereus ENSPCIG00000003275
notamacropus_eugenii ENSMEUG00000012947
sarcophilus_harrisii ENSSHAG00000007909
monodelphis_domestica ENSMODG00000015885
loxodonta_africana ENSLAFG00000010422
procavia_capensis ENSPCAG00000014213
echinops_telfairi ENSETEG00000009193
dasypus_novemcinctus ENSDNOG00000034215
ursus_americanus ENSUAMG00000028026
ailuropoda_melanoleuca ENSAMEG00000003071
mustela_putorius_furo ENSMPUG00000016165
neovison_vison ENSNVIG00000014871
vulpes_vulpes ENSVVUG00000029437
canis_lupus_familiaris ENSCAFG00000015174
panthera_pardus ENSPPRG00000024922
panthera_tigris_altaica ENSPTIG00000015525
felis_catus ENSFCAG00000008774
myotis_lucifugus ENSMLUG00000012105
pteropus_vampyrus ENSPVAG00000005784
capra_hircus ENSCHIG00000006690
ovis_aries ENSOARG00000009884
bos_mutus ENSBMUG00000013668
bison_bison_bison ENSBBBG00000016304
tursiops_truncatus ENSTTRG00000014205
sus_scrofa ENSSSCG00000003492
sorex_araneus ENSSARG00000012267
vicugna_pacos ENSVPAG00000007225
bos_taurus ENSBTAG00000013650
equus_asinus_asinus ENSEASG00005014959
equus_caballus ENSECAG00000016138
mus_spicilegus ENSMSIG00000014558
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027689
mus_musculus ENSMUSG00000028744
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026709
mus_pahari MGP_PahariEiJ_G0029039
rattus_norvegicus ENSRNOG00000017706
meriones_unguiculatus ENSMUGG00000018173
cricetulus_griseus_crigri ENSCGRG00000016835
cricetulus_griseus_chok1gshd ENSCGRG00001021294
cricetulus_griseus_crigri-picr ENSCGRG00015024668
mesocricetus_auratus ENSMAUG00000022257
microtus_ochrogaster ENSMOCG00000022859
peromyscus_maniculatus_bairdii ENSPEMG00000009316
nannospalax_galili ENSNGAG00000020542
jaculus_jaculus ENSJJAG00000018717
castor_canadensis ENSCCNG00000018749
dipodomys_ordii ENSDORG00000016489
cavia_porcellus ENSCPOG00000032156
cavia_aperea ENSCAPG00000017519
chinchilla_lanigera ENSCLAG00000011607
octodon_degus ENSODEG00000016274
heterocephalus_glaber_male ENSHGLG00100016439
heterocephalus_glaber_female ENSHGLG00000018235
fukomys_damarensis ENSFDAG00000008013
spermophilus_dauricus ENSSDAG00000011656
marmota_marmota_marmota ENSMMMG00000019974
urocitellus_parryii ENSUPAG00010013620
ictidomys_tridecemlineatus ENSSTOG00000007783
ochotona_princeps ENSOPRG00000015953
oryctolagus_cuniculus ENSOCUG00000027668
pan_paniscus ENSPPAG00000037094
pan_troglodytes ENSPTRG00000000266
homo_sapiens ENSG00000040487
gorilla_gorilla ENSGGOG00000000536
pongo_abelii ENSPPYG00000001791
nomascus_leucogenys ENSNLEG00000007857
rhinopithecus_bieti ENSRBIG00000014901
rhinopithecus_roxellana ENSRROG00000042186
piliocolobus_tephrosceles ENSPTEG00000003522
colobus_angolensis_palliatus ENSCANG00000030433
macaca_fascicularis ENSMFAG00000038284
macaca_mulatta ENSMMUG00000006892
macaca_nemestrina ENSMNEG00000031897
theropithecus_gelada ENSTGEG00000025211
mandrillus_leucophaeus ENSMLEG00000002120
cercocebus_atys ENSCATG00000031416
papio_anubis ENSPANG00000011018
chlorocebus_sabaeus ENSCSAG00000000879
saimiri_boliviensis_boliviensis ENSSBOG00000021180
cebus_capucinus ENSCCAG00000020550
callithrix_jacchus ENSCJAG00000006785
aotus_nancymaae ENSANAG00000031470
carlito_syrichta ENSTSYG00000032359
propithecus_coquereli ENSPCOG00000021360
prolemur_simus ENSPSMG00000003689
microcebus_murinus ENSMICG00000010512
otolemur_garnettii ENSOGAG00000007045
ornithorhynchus_anatinus ENSOANG00000015344
xenopus_tropicalis ENSXETG00000028096
xenopus_tropicalis ENSXETG00000017614
xenopus_tropicalis ENSXETG00000033370
latimeria_chalumnae ENSLACG00000006525
pygocentrus_nattereri ENSPNAG00000015540
astyanax_mexicanus ENSAMXG00000036105
ictalurus_punctatus ENSIPUG00000010811
danio_rerio ENSDARG00000043624
cyprinodon_variegatus ENSCVAG00000002005
fundulus_heteroclitus ENSFHEG00000012317
poecilia_formosa ENSPFOG00000016097
poecilia_latipinna ENSPLAG00000006713
poecilia_reticulata ENSPREG00000009542
poecilia_mexicana ENSPMEG00000006343
xiphophorus_maculatus ENSXMAG00000012669
xiphophorus_couchianus ENSXCOG00000007980
gambusia_affinis ENSGAFG00000016174
kryptolebias_marmoratus ENSKMAG00000005001
haplochromis_burtoni ENSHBUG00000013144
pundamilia_nyererei ENSPNYG00000014512
astatotilapia_calliptera ENSACLG00000015090
maylandia_zebra ENSMZEG00005028484
neolamprologus_brichardi ENSNBRG00000019982
oreochromis_niloticus ENSONIG00000009250
amphilophus_citrinellus ENSACIG00000014650
tetraodon_nigroviridis ENSTNIG00000004196
takifugu_rubripes ENSTRUG00000008043
labrus_bergylta ENSLBEG00000013762
mola_mola ENSMMOG00000015151
gasterosteus_aculeatus ENSGACG00000004944
anabas_testudineus ENSATEG00000004697
seriola_dumerili ENSSDUG00000002582
seriola_lalandi_dorsalis ENSSLDG00000010140
scophthalmus_maximus ENSSMAG00000007573
cynoglossus_semilaevis ENSCSEG00000004961
monopterus_albus ENSMALG00000007989
mastacembelus_armatus ENSMAMG00000013644
hippocampus_comes ENSHCOG00000003902
amphiprion_ocellaris ENSAOCG00000020604
amphiprion_percula ENSAPEG00000008790
amphiprion_ocellaris ENSAOCG00000012506
acanthochromis_polyacanthus ENSAPOG00000004624
stegastes_partitus ENSSPAG00000008036
periophthalmus_magnuspinnatus ENSPMGG00000013660
oryzias_latipes ENSORLG00000000341
oryzias_latipes ENSORLG00020006309
oryzias_latipes_asm223469v1 ENSORLG00015020524
oryzias_melastigma ENSOMEG00000016676
gadus_morhua ENSGMOG00000015992
esox_lucius ENSELUG00000014931
scleropages_formosus ENSSFOG00015007821
paramormyrops_kingsleyae ENSPKIG00000009165
lepisosteus_oculatus ENSLOCG00000007530
latimeria_chalumnae ENSLACG00000005189
petromyzon_marinus ENSPMAG00000005195
eptatretus_burgeri ENSEBUG00000006152
