chelonoidis_abingdonii ENSCABG00000015707
gopherus_agassizii ENSGAGG00000015843
calidris_pygmaea ENSCPGG00000006653
calidris_pugnax ENSCPUG00000013151
lepidothrix_coronata ENSLCOG00000009495
sphenodon_punctatus ENSSPUG00000008057
notechis_scutatus ENSNSUG00000015944
panthera_tigris_altaica ENSPTIG00000007473
panthera_pardus ENSPPRG00000003770
felis_catus ENSFCAG00000043972
neovison_vison ENSNVIG00000007613
bison_bison_bison ENSBBBG00000018762
callithrix_jacchus ENSCJAG00000041458
carlito_syrichta ENSTSYG00000032270
heterocephalus_glaber_female ENSHGLG00000002323
heterocephalus_glaber_male ENSHGLG00100012505
nothoprocta_perdicaria ENSNPEG00000013347
latimeria_chalumnae ENSLACG00000002906
xiphophorus_couchianus ENSXCOG00000013720
poecilia_latipinna ENSPLAG00000022759
pundamilia_nyererei ENSPNYG00000023251
haplochromis_burtoni ENSHBUG00000002780
