apteryx_haastii ENSAHAG00000015580
apteryx_owenii ENSAOWG00000009983
apteryx_rowi ENSARWG00000018674
nothoprocta_perdicaria ENSNPEG00000005452
anas_platyrhynchos_platyrhynchos ENSAPLG00000015922
anser_brachyrhynchus ENSABRG00000020660
numida_meleagris ENSNMEG00000001567
gallus_gallus ENSGALG00000045172
calidris_pugnax ENSCPUG00000000200
calidris_pygmaea ENSCPGG00000016864
parus_major ENSPMJG00000014486
cyanistes_caeruleus ENSCCEG00000023350
manacus_vitellinus ENSMVIG00005008735
manacus_vitellinus ENSMVIG00005009114
serinus_canaria ENSSCAG00000010152
crocodylus_porosus ENSCPRG00005014692
chrysemys_picta_bellii ENSCPBG00000000931
chelonoidis_abingdonii ENSCABG00000004963
pelodiscus_sinensis ENSPSIG00000004470
gopherus_agassizii ENSGAGG00000011234
anolis_carolinensis ENSACAG00000012845
notechis_scutatus ENSNSUG00000000844
salvator_merianae ENSSMRG00000000348
pogona_vitticeps ENSPVIG00000013104
sphenodon_punctatus ENSSPUG00000010940
loxodonta_africana ENSLAFG00000028375
procavia_capensis ENSPCAG00000004846
dasypus_novemcinctus ENSDNOG00000036217
propithecus_coquereli ENSPCOG00000013156
microcebus_murinus ENSMICG00000042220
prolemur_simus ENSPSMG00000006028
otolemur_garnettii ENSOGAG00000005930
pan_paniscus ENSPPAG00000031023
pan_troglodytes ENSPTRG00000022939
homo_sapiens ENSG00000188163
gorilla_gorilla ENSGGOG00000001890
pongo_abelii ENSPPYG00000019823
nomascus_leucogenys ENSNLEG00000009167
rhinopithecus_roxellana ENSRROG00000040853
rhinopithecus_bieti ENSRBIG00000032482
colobus_angolensis_palliatus ENSCANG00000043773
piliocolobus_tephrosceles ENSPTEG00000013225
cercocebus_atys ENSCATG00000040759
mandrillus_leucophaeus ENSMLEG00000040014
macaca_fascicularis ENSMFAG00000033692
macaca_nemestrina ENSMNEG00000005995
chlorocebus_sabaeus ENSCSAG00000016618
theropithecus_gelada ENSTGEG00000004680
papio_anubis ENSPANG00000026341
saimiri_boliviensis_boliviensis ENSSBOG00000029134
cebus_capucinus ENSCCAG00000036261
callithrix_jacchus ENSCJAG00000013129
aotus_nancymaae ENSANAG00000034829
castor_canadensis ENSCCNG00000002870
dipodomys_ordii ENSDORG00000009433
mus_musculus ENSMUSG00000026969
mus_spicilegus ENSMSIG00000023587
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024170
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023253
mus_pahari MGP_PahariEiJ_G0024711
rattus_norvegicus ENSRNOG00000010019
meriones_unguiculatus ENSMUGG00000006924
peromyscus_maniculatus_bairdii ENSPEMG00000017269
microtus_ochrogaster ENSMOCG00000018433
cricetulus_griseus_chok1gshd ENSCGRG00001021868
cricetulus_griseus_crigri-picr ENSCGRG00015006951
cricetulus_griseus_crigri ENSCGRG00000007817
mesocricetus_auratus ENSMAUG00000010869
nannospalax_galili ENSNGAG00000001152
jaculus_jaculus ENSJJAG00000015910
ictidomys_tridecemlineatus ENSSTOG00000014459
urocitellus_parryii ENSUPAG00010006024
spermophilus_dauricus ENSSDAG00000003438
marmota_marmota_marmota ENSMMMG00000008580
chinchilla_lanigera ENSCLAG00000006552
octodon_degus ENSODEG00000014315
cavia_aperea ENSCAPG00000009852
cavia_porcellus ENSCPOG00000009796
fukomys_damarensis ENSFDAG00000005561
heterocephalus_glaber_female ENSHGLG00000019237
ochotona_princeps ENSOPRG00000015975
carlito_syrichta ENSTSYG00000026654
bos_mutus ENSBMUG00000026004
bos_taurus ENSBTAG00000004095
bison_bison_bison ENSBBBG00000023823
capra_hircus ENSCHIG00000019672
ovis_aries ENSOARG00000001250
tursiops_truncatus ENSTTRG00000015364
sus_scrofa ENSSSCG00000005848
pteropus_vampyrus ENSPVAG00000008383
myotis_lucifugus ENSMLUG00000015474
equus_caballus ENSECAG00000006272
equus_asinus_asinus ENSEASG00005016205
ursus_americanus ENSUAMG00000021499
ursus_maritimus ENSUMAG00000023283
ailuropoda_melanoleuca ENSAMEG00000016378
neovison_vison ENSNVIG00000009738
mustela_putorius_furo ENSMPUG00000015117
canis_lupus_familiaris ENSCAFG00000019458
canis_lupus_dingo ENSCAFG00020003143
vulpes_vulpes ENSVVUG00000029409
panthera_pardus ENSPPRG00000005239
panthera_tigris_altaica ENSPTIG00000009621
felis_catus ENSFCAG00000010270
erinaceus_europaeus ENSEEUG00000000650
erinaceus_europaeus ENSEEUG00000012507
sorex_araneus ENSSARG00000014154
echinops_telfairi ENSETEG00000014385
phascolarctos_cinereus ENSPCIG00000006192
notamacropus_eugenii ENSMEUG00000003112
monodelphis_domestica ENSMODG00000017217
sarcophilus_harrisii ENSSHAG00000008094
ornithorhynchus_anatinus ENSOANG00000004060
latimeria_chalumnae ENSLACG00000022624
lepisosteus_oculatus ENSLOCG00000002458
