DROSOPHILAMELANOGASTER	drosophila_melanogaster
CAENORHABDITISELEGANSSTRAINN2	caenorhabditis_elegans_strain_n2
XENOPUSTROPICALIS	xenopus_tropicalis
SCLEROPAGESFORMOSUS	scleropages_formosus
DANIORERIO	danio_rerio
PYGOCENTRUSNATTERERI	pygocentrus_nattereri
POECILIAMEXICANA	poecilia_mexicana
POECILIARETICULATA	poecilia_reticulata
XIPHOPHORUSCOUCHIANUS	xiphophorus_couchianus
XIPHOPHORUSMACULATUS	xiphophorus_maculatus
POECILIALATIPINNA	poecilia_latipinna
GAMBUSIAAFFINIS	gambusia_affinis
KRYPTOLEBIASMARMORATUS	kryptolebias_marmoratus
AMPHILOPHUSCITRINELLUS	amphilophus_citrinellus
SERIOLADUMERILI	seriola_dumerili
SERIOLALALANDIDORSALIS	seriola_lalandi_dorsalis
CYNOGLOSSUSSEMILAEVIS	cynoglossus_semilaevis
LABRUSBERGYLTA	labrus_bergylta
LABRUSBERGYLTA	labrus_bergylta
LABRUSBERGYLTA	labrus_bergylta
STEGASTESPARTITUS	stegastes_partitus
AMPHIPRIONPERCULA	amphiprion_percula
FUNDULUSHETEROCLITUS	fundulus_heteroclitus
MOLAMOLA	mola_mola
TAKIFUGURUBRIPES	takifugu_rubripes
ORYZIASLATIPES	oryzias_latipes
ORYZIASLATIPESASM223469V1	oryzias_latipes_asm223469v1
ANABASTESTUDINEUS	anabas_testudineus
MASTACEMBELUSARMATUS	mastacembelus_armatus
HIPPOCAMPUSCOMES	hippocampus_comes
PERIOPHTHALMUSMAGNUSPINNATUS	periophthalmus_magnuspinnatus
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
DANIORERIO	danio_rerio
TAKIFUGURUBRIPES	takifugu_rubripes
TETRAODONNIGROVIRIDIS	tetraodon_nigroviridis
CANISLUPUSDINGO	canis_lupus_dingo
URSUSAMERICANUS	ursus_americanus
MESOCRICETUSAURATUS	mesocricetus_auratus
MICROTUSOCHROGASTER	microtus_ochrogaster
PEROMYSCUSMANICULATUSBAIRDII	peromyscus_maniculatus_bairdii
MONODELPHISDOMESTICA	monodelphis_domestica
MONODELPHISDOMESTICA	monodelphis_domestica
LEPIDOTHRIXCORONATA	lepidothrix_coronata
MANACUSVITELLINUS	manacus_vitellinus
NOTHOPROCTAPERDICARIA	nothoprocta_perdicaria
NOTECHISSCUTATUS	notechis_scutatus
CALIDRISPUGNAX	calidris_pugnax
MELOPSITTACUSUNDULATUS	melopsittacus_undulatus
LEPIDOTHRIXCORONATA	lepidothrix_coronata
MANACUSVITELLINUS	manacus_vitellinus
EPTATRETUSBURGERI	eptatretus_burgeri
AMPHIPRIONPERCULA	amphiprion_percula
AMPHIPRIONOCELLARIS	amphiprion_ocellaris
STEGASTESPARTITUS	stegastes_partitus
ACANTHOCHROMISPOLYACANTHUS	acanthochromis_polyacanthus
CYPRINODONVARIEGATUS	cyprinodon_variegatus
ORYZIASLATIPESASM223469V1	oryzias_latipes_asm223469v1
ORYZIASLATIPES	oryzias_latipes
ORYZIASMELASTIGMA	oryzias_melastigma
POECILIAFORMOSA	poecilia_formosa
POECILIAMEXICANA	poecilia_mexicana
XIPHOPHORUSMACULATUS	xiphophorus_maculatus
GAMBUSIAAFFINIS	gambusia_affinis
MAYLANDIAZEBRA	maylandia_zebra
HAPLOCHROMISBURTONI	haplochromis_burtoni
OREOCHROMISNILOTICUS	oreochromis_niloticus
ANABASTESTUDINEUS	anabas_testudineus
MONOPTERUSALBUS	monopterus_albus
TAKIFUGURUBRIPES	takifugu_rubripes
SCOPHTHALMUSMAXIMUS	scophthalmus_maximus
SERIOLADUMERILI	seriola_dumerili
POECILIALATIPINNA	poecilia_latipinna
POECILIARETICULATA	poecilia_reticulata
FUNDULUSHETEROCLITUS	fundulus_heteroclitus
ORYZIASLATIPES	oryzias_latipes
CYNOGLOSSUSSEMILAEVIS	cynoglossus_semilaevis
SERIOLALALANDIDORSALIS	seriola_lalandi_dorsalis
MASTACEMBELUSARMATUS	mastacembelus_armatus
MOLAMOLA	mola_mola
TETRAODONNIGROVIRIDIS	tetraodon_nigroviridis
GASTEROSTEUSACULEATUS	gasterosteus_aculeatus
LABRUSBERGYLTA	labrus_bergylta
PUNDAMILIANYEREREI	pundamilia_nyererei
ASTATOTILAPIACALLIPTERA	astatotilapia_calliptera
NEOLAMPROLOGUSBRICHARDI	neolamprologus_brichardi
AMPHILOPHUSCITRINELLUS	amphilophus_citrinellus
