Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0587)   P(D|M,rr[2]=0.3270)   P(D|M,rr[3]=0.8945)   P(D|M,rr[4]=2.7198)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.069147        0.069147              0.069147              0.069147              0.069147              1                     
3      0.034155        0.034155              0.034155              0.034155              0.034155              1                     
4      0.034155        0.034155              0.034155              0.034155              0.034155              1                     
5      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
6      0.04404         0.04404               0.04404               0.04404               0.04404               1                     
7      0.0646          0.0646                0.0646                0.0646                0.0646                1                     
8      0.040767        0.040767              0.040767              0.040767              0.040767              1                     
9      0.079066        0.079066              0.079066              0.079066              0.079066              1                     
10     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
11     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
12     0.042302        0.042302              0.042302              0.042302              0.042302              1                     
13     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
14     0.042302        0.042302              0.042302              0.042302              0.042302              1                     
15     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
16     0.053287        0.053287              0.053287              0.053287              0.053287              1                     
17     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
18     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
19     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
20     0.062157        0.062157              0.062157              0.062157              0.062157              1                     
21     0.042302        0.042302              0.042302              0.042302              0.042302              1                     
22     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
23     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
24     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
25     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
26     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
27     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
28     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
29     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
30     0.012066        0.012066              0.012066              0.012066              0.012066              1                     
31     0.071586        0.071586              0.071586              0.071586              0.071586              1                     
32     0.0195973       0.0227163             0.0216762             0.0196383             0.0143581             0.829701              
33     0.000346548     2.22793e-05           0.000122656           0.000327394           0.000913864           2.03419               
34     0.00121631      9.01996e-05           0.000485832           0.00124045            0.00304874            1.96613               
35     0.000590522     3.96614e-05           0.000216748           0.000570324           0.00153536            2.01483               
36     5.53896e-05     2.42603e-06           1.41736e-05           4.25167e-05           0.000162442           2.1873                
37     0.000125376     7.17428e-06           4.01273e-05           0.000110741           0.00034346            2.0872                
38     0.0705838       0.078494              0.0759425             0.0708584             0.0570404             0.878255              
39     0.000900338     6.08356e-05           0.000332241           0.000872858           0.00233542            2.01169               
40     0.00123576      7.60269e-05           0.000421463           0.00114056            0.00330498            2.05367               
41     4.07826e-05     1.87407e-06           1.08753e-05           3.21744e-05           0.000118207           2.16969               
42     0.000136756     8.81109e-06           4.84651e-05           0.000129192           0.000360556           2.03384               
43     0.0484339       0.0527477             0.0513848             0.0486407             0.0409624             0.902353              
44     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
45     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
46     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
47     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
48     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
49     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
50     0.055941        0.055941              0.055941              0.055941              0.055941              1                     
51     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
52     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
53     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
54     0.0509705       0.0556127             0.0541429             0.0511867             0.0429396             0.900242              
55     2.49471e-05     1.41867e-06           7.93281e-06           2.19014e-05           6.85355e-05           2.09112               
56     0.00178465      0.000136557           0.000732683           0.0018546             0.00441476            1.94908               
57     0.00378936      0.00029592            0.00158267            0.00398011            0.00929873            1.9387                
58     0.000894434     6.66728e-05           0.000358998           0.000915676           0.00223639            1.96294               
59     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
60     0.040767        0.040767              0.040767              0.040767              0.040767              1                     
61     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
62     0.000291093     1.90963e-05           0.000104663           0.000277168           0.000763446           2.02657               
63     0.000894434     6.66728e-05           0.000358998           0.000915676           0.00223639            1.96294               
64     0.046892        0.0528505             0.0509073             0.0470568             0.0367533             0.862639              
65     0.0117854       0.0128624             0.0125271             0.0118469             0.00990536            0.899184              
66     0.0539852       0.0615742             0.059001              0.0540065             0.0413593             0.850722              
67     0.010859        0.0211585             0.0146357             0.00683909            0.000802675           0.329885              
68     0.00179979      0.00040401            0.00176656            0.00294053            0.00208806            1.23775               
69     0.0435919       0.0684802             0.0561152             0.0375247             0.0122474             0.511831              
70     0.00070184      0.000130027           0.00059232            0.0010783             0.00100672            1.3906                
71     0.00184881      0.000327335           0.00153174            0.00287811            0.00265807            1.39602               
72     0.0304002       0.0567647             0.0405278             0.020661              0.00364747            0.369958              
73     0.0304002       0.0567647             0.0405278             0.020661              0.00364747            0.369958              
74     0.000719504     5.39475e-05           0.000297513           0.000775782           0.00175077            1.93054               
