Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0194)   P(D|M,rr[2]=0.1949)   P(D|M,rr[3]=0.7498)   P(D|M,rr[4]=3.0359)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.057337        0.057337              0.057337              0.057337              0.057337              1                     
3      0.061197        0.061197              0.061197              0.061197              0.061197              1                     
4      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
5      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
6      0.061197        0.061197              0.061197              0.061197              0.061197              1                     
7      0.061197        0.061197              0.061197              0.061197              0.061197              1                     
8      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
9      5.46256e-05     9.37538e-07           9.5581e-06            3.8115e-05            0.000169892           2.49989               
10     0.00194883      5.52185e-05           0.000539318           0.00188849            0.00531229            2.26415               
11     0.0598517       0.0712793             0.0685728             0.0608315             0.0387233             0.743167              
12     2.10477e-05     7.93209e-07           7.5706e-06            2.46436e-05           5.11835e-05           2.08285               
13     2.96687e-06     6.44919e-10           6.40586e-08           8.8822e-07            1.09145e-05           2.84928               
14     8.05762e-06     7.12495e-10           8.24668e-08           1.5717e-06            3.05756e-05           2.91707               
15     5.46085e-06     1.4767e-09            1.44956e-07           1.93199e-06           1.9765e-05            2.81463               
16     4.57047e-05     1.95811e-08           1.85274e-06           2.21419e-05           0.000158805           2.7299                
17     9.47054e-05     1.27524e-06           1.47555e-05           7.15368e-05           0.000291254           2.48337               
18     0.0350081       0.0421107             0.0404225             0.0355979             0.0219012             0.727522              
19     0.0828925       0.0986424             0.0947869             0.0839156             0.0542251             0.747745              
20     0.00438296      0.000142131           0.00137024            0.00461513            0.0114044             2.1876                
21     0.0646          0.0646                0.0646                0.0646                0.0646                1                     
22     0.012066        0.012066              0.012066              0.012066              0.012066              1                     
23     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
24     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
25     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
26     0.042302        0.042302              0.042302              0.042302              0.042302              1                     
27     0.012937        0.012937              0.012937              0.012937              0.012937              1                     
28     3.34217e-05     1.52319e-08           1.43457e-06           1.69051e-05           0.000115332           2.71598               
29     0.000219646     6.9063e-06            6.67886e-05           0.000227033           0.000577855           2.20547               
30     2.69577e-05     1.02951e-08           9.79724e-07           1.19408e-05           9.48998e-05           2.75663               
31     0.000219646     6.9063e-06            6.67886e-05           0.000227033           0.000577855           2.20547               
32     0.000121328     4.30493e-06           4.12009e-05           0.000135539           0.000304267           2.12949               
33     0.0160463       0.0221578             0.020449              0.0158815             0.00569709            0.523782              
34     0.0769536       0.0984459             0.0928935             0.0775587             0.0389164             0.63777               
35     0.042332        0.055542              0.0520613             0.0425234             0.0192011             0.598845              
36     0.0570517       0.078371              0.0723572             0.0563649             0.0211138             0.534535              
37     0.0296036       0.0415751             0.0381085             0.0289949             0.00973609            0.502743              
38     0.0403356       0.0526822             0.0494532             0.0405772             0.0186296             0.605192              
39     0.042332        0.055542              0.0520613             0.0425234             0.0192011             0.598845              
40     0.05474         0.0710989             0.0668437             0.0551199             0.0258975             0.613621              
41     0.0325482       0.042025              0.0396003             0.0328705             0.0156968             0.620877              
42     0.0296036       0.0415751             0.0381085             0.0289949             0.00973609            0.502743              
43     0.00207842      7.63214e-05           0.000729424           0.00238553            0.00512242            2.10297               
44     0.0413421       0.0604928             0.0544844             0.0393053             0.0110859             0.453046              
45     0.00083241      2.90275e-05           0.000279068           0.000928812           0.00209273            2.13378               
46     0.0478535       0.0640909             0.0596671             0.0477187             0.0199374             0.570386              
47     0.0269439       0.0339579             0.0322253             0.0273478             0.0142447             0.655904              
48     0.0570517       0.078371              0.0723572             0.0563649             0.0211138             0.534535              
49     0.0296036       0.0415751             0.0381085             0.0289949             0.00973609            0.502743              
50     0.0296036       0.0415751             0.0381085             0.0289949             0.00973609            0.502743              
51     0.000418439     1.75479e-05           0.000165469           0.000519575           0.000971167           2.01375               
52     0.0424531       0.0614486             0.0554187             0.040303              0.0126419             0.474595              
53     0.000413846     1.73658e-05           0.000163834           0.000515019           0.000959164           2.01184               
54     0.0372665       0.0527566             0.0481923             0.0362955             0.0118218             0.493206              
55     0.0413421       0.0604928             0.0544844             0.0393053             0.0110859             0.453046              
56     0.0478535       0.0640909             0.0596671             0.0477187             0.0199374             0.570386              
57     0.0269439       0.0339579             0.0322253             0.0273478             0.0142447             0.655904              
58     0.0296036       0.0415751             0.0381085             0.0289949             0.00973609            0.502743              
59     0.000440556     2.13611e-07           2.0014e-05            0.000232269           0.00150973            2.70194               
60     0.00072967      2.71261e-05           0.00025902            0.000844768           0.00178777            2.09406               
61     0.0372665       0.0527566             0.0481923             0.0362955             0.0118218             0.493206              
62     0.0325482       0.042025              0.0396003             0.0328705             0.0156968             0.620877              
63     0.0769536       0.0984459             0.0928935             0.0775587             0.0389164             0.63777               
64     0.0377859       0.0438915             0.0425686             0.03865               0.0260335             0.775178              
65     0.0769536       0.0984459             0.0928935             0.0775587             0.0389164             0.63777               
66     0.0296036       0.0415751             0.0381085             0.0289949             0.00973609            0.502743              
67     0.0769536       0.0984459             0.0928935             0.0775587             0.0389164             0.63777               
68     0.000869568     3.24849e-05           0.000310112           0.00101045            0.00212522            2.09031               
69     0.05474         0.0710989             0.0668437             0.0551199             0.0258975             0.613621              
70     0.0283714       0.0403563             0.0368211             0.0276051             0.00870294            0.485339              
71     0.000869568     3.24849e-05           0.000310112           0.00101045            0.00212522            2.09031               
72     0.0283714       0.0403563             0.0368211             0.0276051             0.00870294            0.485339              
73     0.042332        0.055542              0.0520613             0.0425234             0.0192011             0.598845              
74     0.0769536       0.0984459             0.0928935             0.0775587             0.0389164             0.63777               
75     0.0570517       0.078371              0.0723572             0.0563649             0.0211138             0.534535              
76     0.0296036       0.0415751             0.0381085             0.0289949             0.00973609            0.502743              
77     0.0570517       0.078371              0.0723572             0.0563649             0.0211138             0.534535              
78     0.0269439       0.0339579             0.0322253             0.0273478             0.0142447             0.655904              
79     0.0325482       0.042025              0.0396003             0.0328705             0.0156968             0.620877              
80     0.00100138      3.00601e-05           0.000291514           0.00100185            0.00268212            2.23471               
81     4.03469e-05     1.55572e-06           1.48301e-05           4.80514e-05           9.69504e-05           2.0651                
82     0.0769536       0.0984459             0.0928935             0.0775587             0.0389164             0.63777               
83     0.0769536       0.0984459             0.0928935             0.0775587             0.0389164             0.63777               
84     1.04223e-05     9.48406e-08           1.08961e-06           5.56213e-06           3.49426e-05           2.64976               
85     0.0769536       0.0984459             0.0928935             0.0775587             0.0389164             0.63777               
86     0.0283714       0.0403563             0.0368211             0.0276051             0.00870294            0.485339              
87     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
88     0.099081        0.099081              0.099081              0.099081              0.099081              1                     
89     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
90     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
91     0.042302        0.042302              0.042302              0.042302              0.042302              1                     
92     0.0769536       0.0984459             0.0928935             0.0775587             0.0389164             0.63777               
93     0.001351        6.35054e-05           0.000588301           0.00175923            0.00299297            1.94695               
94     0.000105131     2.78096e-06           2.73422e-05           9.76601e-05           0.000292742           2.30032               
95     0.00017984      6.83657e-06           6.49493e-05           0.000209007           0.000438565           2.08651               
96     0.00038594      3.39159e-05           0.000293084           0.000704636           0.000512124           1.38681               
97     0.0357012       0.0600061             0.0502512             0.0289561             0.00359131            0.305115              
98     0.0357012       0.0600061             0.0502512             0.0289561             0.00359131            0.305115              
99     0.000276238     9.02847e-06           8.87394e-05           0.000309233           0.000697951           2.1433                
100    0.000580637     5.63892e-05           0.000481269           0.0011108             0.000674093           1.28061               
101    0.0001891       7.30554e-06           6.96518e-05           0.000225733           0.000453708           2.06291               
102    0.0325482       0.042025              0.0396003             0.0328705             0.0156968             0.620877              
