apteryx_haastii ENSAHAG00000000441
apteryx_owenii ENSAOWG00000007713
apteryx_rowi ENSARWG00000006264
nothoprocta_perdicaria ENSNPEG00000015402
dromaius_novaehollandiae ENSDNVG00000000701
anas_platyrhynchos ENSAPLG00000014858
anser_brachyrhynchus ENSABRG00000015862
meleagris_gallopavo ENSMGAG00000002620
gallus_gallus ENSGALG00000004129
coturnix_japonica ENSCJPG00005013063
calidris_pugnax ENSCPUG00000016602
calidris_pygmaea ENSCPGG00000006097
melopsittacus_undulatus ENSMUNG00000016292
taeniopygia_guttata ENSTGUG00000003884
lonchura_striata ENSLSDG00000000923
junco_hyemalis ENSJHYG00000016154
zonotrichia_albicollis ENSZALG00000011172
serinus_canaria ENSSCAG00000009733
ficedula_albicollis ENSFALG00000002190
parus_major ENSPMJG00000006527
cyanistes_caeruleus ENSCCEG00000000090
manacus_vitellinus ENSMVIG00005018546
manacus_vitellinus ENSMVIG00005018545
lepidothrix_coronata ENSLCOG00000003197
crocodylus_porosus ENSCPRG00005005661
gopherus_agassizii ENSGAGG00000021666
chelonoidis_abingdonii ENSCABG00000015244
chrysemys_picta ENSCPBG00000024691
vicugna_pacos ENSVPAG00000002296
sus_scrofa ENSSSCG00000016315
bos_indicus ENSBIXG00005023563
bos_indicus ENSBIXG00000025280
bos_mutus ENSBMUG00000025472
bos_taurus ENSBTAG00000002030
bison_bison ENSBBBG00000005869
ovis_aries ENSOARG00000019162
capra_hircus ENSCHIG00000021100
myotis_lucifugus ENSMLUG00000017424
pteropus_vampyrus ENSPVAG00000010525
erinaceus_europaeus ENSEEUG00000008431
equus_caballus ENSECAG00000007372
equus_asinus ENSEASG00005019988
neovison_vison ENSNVIG00000005759
mustela_putorius ENSMPUG00000002325
ursus_maritimus ENSUMAG00000013313
ursus_americanus ENSUAMG00000027872
ailuropoda_melanoleuca ENSAMEG00000016053
canis_lupus ENSCAFG00020024397
canis_lupus ENSCAFG00000011984
vulpes_vulpes ENSVVUG00000025313
panthera_pardus ENSPPRG00000008027
panthera_tigris ENSPTIG00000010461
felis_catus ENSFCAG00000009703
castor_canadensis ENSCCNG00000001960
dipodomys_ordii ENSDORG00000025268
mus_musculus ENSMUSG00000026295
mus_spretus MGP_SPRETEiJ_G0015204
mus_spicilegus ENSMSIG00000026338
mus_caroli MGP_CAROLIEiJ_G0014400
mus_pahari MGP_PahariEiJ_G0027636
rattus_norvegicus ENSRNOG00000053244
meriones_unguiculatus ENSMUGG00000024308
cricetulus_griseus ENSCGRG00015013160
cricetulus_griseus ENSCGRG00001024730
cricetulus_griseus ENSCGRG00000006313
mesocricetus_auratus ENSMAUG00000019000
microtus_ochrogaster ENSMOCG00000019546
peromyscus_maniculatus ENSPEMG00000024148
nannospalax_galili ENSNGAG00000001831
jaculus_jaculus ENSJJAG00000019044
heterocephalus_glaber ENSHGLG00100017312
heterocephalus_glaber ENSHGLG00000003921
fukomys_damarensis ENSFDAG00000007573
cavia_porcellus ENSCPOG00000014773
cavia_aperea ENSCAPG00000012359
octodon_degus ENSODEG00000008199
chinchilla_lanigera ENSCLAG00000016002
urocitellus_parryii ENSUPAG00010020834
ictidomys_tridecemlineatus ENSSTOG00000023763
spermophilus_dauricus ENSSDAG00000019108
marmota_marmota ENSMMMG00000003655
ochotona_princeps ENSOPRG00000006370
oryctolagus_cuniculus ENSOCUG00000002056
prolemur_simus ENSPSMG00000014234
microcebus_murinus ENSMICG00000028114
propithecus_coquereli ENSPCOG00000007506
otolemur_garnettii ENSOGAG00000013450
cebus_capucinus ENSCCAG00000024513
saimiri_boliviensis ENSSBOG00000032899
aotus_nancymaae ENSANAG00000037484
pan_troglodytes ENSPTRG00000052682
pan_troglodytes ENSPTRG00000013064
pan_paniscus ENSPPAG00000030789
homo_sapiens ENSG00000072080
gorilla_gorilla ENSGGOG00000006676
pongo_abelii ENSPPYG00000013298
nomascus_leucogenys ENSNLEG00000008531
