apteryx_haastii ENSAHAG00000003818
apteryx_rowi ENSARWG00000007719
apteryx_owenii ENSAOWG00000019160
dromaius_novaehollandiae ENSDNVG00000008717
nothoprocta_perdicaria ENSNPEG00000015987
gallus_gallus ENSGALG00000040847
coturnix_japonica ENSCJPG00005014103
numida_meleagris ENSNMEG00000006184
anser_brachyrhynchus ENSABRG00000000435
anas_platyrhynchos_platyrhynchos ENSAPLG00000027239
melopsittacus_undulatus ENSMUNG00000005829
lonchura_striata_domestica ENSLSDG00000011598
junco_hyemalis ENSJHYG00000006891
lepidothrix_coronata ENSLCOG00000006384
calidris_pugnax ENSCPUG00000018267
calidris_pygmaea ENSCPGG00000006057
crocodylus_porosus ENSCPRG00005013621
