chelonoidis_abingdonii ENSCABG00000004461
chrysemys_picta_bellii ENSCPBG00000014967
pelodiscus_sinensis ENSPSIG00000002513
apteryx_haastii ENSAHAG00000007153
apteryx_owenii ENSAOWG00000014722
apteryx_rowi ENSARWG00000016815
dromaius_novaehollandiae ENSDNVG00000016891
nothoprocta_perdicaria ENSNPEG00000007561
calidris_pygmaea ENSCPGG00000007135
calidris_pugnax ENSCPUG00000014042
melopsittacus_undulatus ENSMUNG00000012136
manacus_vitellinus ENSMVIG00005016743
manacus_vitellinus ENSMVIG00005016741
taeniopygia_guttata ENSTGUG00000000481
lonchura_striata_domestica ENSLSDG00000005820
serinus_canaria ENSSCAG00000008509
ficedula_albicollis ENSFALG00000005848
parus_major ENSPMJG00000008651
cyanistes_caeruleus ENSCCEG00000007358
anser_brachyrhynchus ENSABRG00000005625
anas_platyrhynchos_platyrhynchos ENSAPLG00000010895
meleagris_gallopavo ENSMGAG00000001951
coturnix_japonica ENSCJPG00005008470
gallus_gallus ENSGALG00000006527
numida_meleagris ENSNMEG00000012215
crocodylus_porosus ENSCPRG00005002830
anolis_carolinensis ENSACAG00000004941
pogona_vitticeps ENSPVIG00000025109
notechis_scutatus ENSNSUG00000010892
salvator_merianae ENSSMRG00000021941
phascolarctos_cinereus ENSPCIG00000002839
notamacropus_eugenii ENSMEUG00000002778
sarcophilus_harrisii ENSSHAG00000006510
monodelphis_domestica ENSMODG00000012990
cavia_porcellus ENSCPOG00000002159
cavia_aperea ENSCAPG00000008136
octodon_degus ENSODEG00000006736
chinchilla_lanigera ENSCLAG00000013885
heterocephalus_glaber_female ENSHGLG00000002032
heterocephalus_glaber_male ENSHGLG00100010322
fukomys_damarensis ENSFDAG00000005582
spermophilus_dauricus ENSSDAG00000011336
urocitellus_parryii ENSUPAG00010014787
marmota_marmota_marmota ENSMMMG00000022027
castor_canadensis ENSCCNG00000020207
dipodomys_ordii ENSDORG00000001816
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033219
mus_spicilegus ENSMSIG00000018539
mus_musculus ENSMUSG00000032021
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032080
mus_pahari MGP_PahariEiJ_G0014949
rattus_norvegicus ENSRNOG00000008153
meriones_unguiculatus ENSMUGG00000000160
cricetulus_griseus_crigri ENSCGRG00000003989
cricetulus_griseus_chok1gshd ENSCGRG00001024613
cricetulus_griseus_crigri-picr ENSCGRG00015013023
mesocricetus_auratus ENSMAUG00000010485
microtus_ochrogaster ENSMOCG00000012290
peromyscus_maniculatus_bairdii ENSPEMG00000020104
nannospalax_galili ENSNGAG00000022401
jaculus_jaculus ENSJJAG00000014838
oryctolagus_cuniculus ENSOCUG00000013086
ochotona_princeps ENSOPRG00000008192
tupaia_belangeri ENSTBEG00000004863
pan_paniscus ENSPPAG00000041032
pan_troglodytes ENSPTRG00000004401
homo_sapiens ENSG00000109943
gorilla_gorilla ENSGGOG00000009350
pongo_abelii ENSPPYG00000003984
nomascus_leucogenys ENSNLEG00000007415
mandrillus_leucophaeus ENSMLEG00000028583
cercocebus_atys ENSCATG00000035951
theropithecus_gelada ENSTGEG00000026561
papio_anubis ENSPANG00000018960
chlorocebus_sabaeus ENSCSAG00000002423
macaca_fascicularis ENSMFAG00000039012
macaca_mulatta ENSMMUG00000002922
macaca_nemestrina ENSMNEG00000024995
colobus_angolensis_palliatus ENSCANG00000007293
piliocolobus_tephrosceles ENSPTEG00000010657
rhinopithecus_roxellana ENSRROG00000030700
rhinopithecus_bieti ENSRBIG00000036760
saimiri_boliviensis_boliviensis ENSSBOG00000020006
callithrix_jacchus ENSCJAG00000007623
cebus_capucinus ENSCCAG00000036495
aotus_nancymaae ENSANAG00000035170
carlito_syrichta ENSTSYG00000008055
prolemur_simus ENSPSMG00000005688
microcebus_murinus ENSMICG00000004685
propithecus_coquereli ENSPCOG00000026180
otolemur_garnettii ENSOGAG00000005105
equus_caballus ENSECAG00000031203
equus_caballus ENSECAG00000007708
equus_asinus_asinus ENSEASG00005002593
sorex_araneus ENSSARG00000009004
myotis_lucifugus ENSMLUG00000013379
pteropus_vampyrus ENSPVAG00000014315
bison_bison_bison ENSBBBG00000018292
bos_mutus ENSBMUG00000002036
bos_taurus ENSBTAG00000005193
ovis_aries ENSOARG00000018699
capra_hircus ENSCHIG00000016236
tursiops_truncatus ENSTTRG00000005724
sus_scrofa ENSSSCG00000015137
vicugna_pacos ENSVPAG00000010444
ursus_maritimus ENSUMAG00000022530
ursus_americanus ENSUAMG00000022036
ailuropoda_melanoleuca ENSAMEG00000008395
mustela_putorius_furo ENSMPUG00000005793
neovison_vison ENSNVIG00000001111
canis_lupus_familiaris ENSCAFG00000011705
