pteropus_vampyrus ENSPVAG00000013801
myotis_lucifugus ENSMLUG00000014282
tursiops_truncatus ENSTTRG00000001506
sus_scrofa ENSSSCG00000002038
bos_mutus ENSBMUG00000018210
bos_indicus ENSBIXG00005025093
bos_indicus ENSBIXG00000004577
bos_taurus ENSBTAG00000054080
bison_bison ENSBBBG00000023294
capra_hircus ENSCHIG00000002806
equus_caballus ENSECAG00000004095
equus_asinus ENSEASG00005011702
panthera_tigris ENSPTIG00000007360
panthera_pardus ENSPPRG00000018049
felis_catus ENSFCAG00000008111
ursus_americanus ENSUAMG00000006322
ursus_maritimus ENSUMAG00000014103
ailuropoda_melanoleuca ENSAMEG00000019232
neovison_vison ENSNVIG00000021111
mustela_putorius ENSMPUG00000018875
canis_lupus ENSCAFG00020007662
vulpes_vulpes ENSVVUG00000019870
loxodonta_africana ENSLAFG00000003671
cavia_aperea ENSCAPG00000006009
cavia_porcellus ENSCPOG00000014048
octodon_degus ENSODEG00000018719
heterocephalus_glaber ENSHGLG00000020072
heterocephalus_glaber ENSHGLG00100020486
cricetulus_griseus ENSCGRG00015020089
cricetulus_griseus ENSCGRG00000019423
cricetulus_griseus ENSCGRG00001002129
mesocricetus_auratus ENSMAUG00000017123
peromyscus_maniculatus ENSPEMG00000026627
mus_spicilegus ENSMSIG00000016415
mus_spretus MGP_SPRETEiJ_G0020153
mus_musculus ENSMUSG00000072423
mus_caroli MGP_CAROLIEiJ_G0019263
mus_pahari MGP_PahariEiJ_G0030282
rattus_norvegicus ENSRNOG00000047091
meriones_unguiculatus ENSMUGG00000011003
castor_canadensis ENSCCNG00000020374
jaculus_jaculus ENSJJAG00000001807
dipodomys_ordii ENSDORG00000010567
spermophilus_dauricus ENSSDAG00000007892
ictidomys_tridecemlineatus ENSSTOG00000007142
urocitellus_parryii ENSUPAG00010011206
marmota_marmota ENSMMMG00000013681
chinchilla_lanigera ENSCLAG00000010224
prolemur_simus ENSPSMG00000006305
otolemur_garnettii ENSOGAG00000034070
saimiri_boliviensis ENSSBOG00000008921
callithrix_jacchus ENSCJAG00000046458
papio_anubis ENSPANG00000017114
mandrillus_leucophaeus ENSMLEG00000013212
macaca_fascicularis ENSMFAG00000010271
macaca_mulatta ENSMMUG00000006008
cercocebus_atys ENSCATG00000010453
chlorocebus_sabaeus ENSCSAG00000019676
piliocolobus_tephrosceles ENSPTEG00000019341
colobus_angolensis ENSCANG00000019146
rhinopithecus_roxellana ENSRROG00000025908
rhinopithecus_bieti ENSRBIG00000038153
pan_paniscus ENSPPAG00000005580
gorilla_gorilla ENSGGOG00000007392
homo_sapiens ENSG00000222028
pongo_abelii ENSPPYG00000005655
theropithecus_gelada ENSTGEG00000019147
dasypus_novemcinctus ENSDNOG00000048021
procavia_capensis ENSPCAG00000006486
oryctolagus_cuniculus ENSOCUG00000013112
vombatus_ursinus ENSVURG00010020632
vombatus_ursinus ENSVURG00010018805
phascolarctos_cinereus ENSPCIG00000027766
notamacropus_eugenii ENSMEUG00000000835
monodelphis_domestica ENSMODG00000024444
ornithorhynchus_anatinus ENSOANG00000004543
anolis_carolinensis ENSACAG00000001963
notechis_scutatus ENSNSUG00000014848
salvator_merianae ENSSMRG00000004521
pogona_vitticeps ENSPVIG00000014615
sphenodon_punctatus ENSSPUG00000000359
gopherus_agassizii ENSGAGG00000005571
chrysemys_picta ENSCPBG00000026084
xenopus_tropicalis ENSXETG00000008882
denticeps_clupeoides ENSDCDG00000020746
scleropages_formosus ENSSFOG00015020318
astyanax_mexicanus ENSAMXG00000041727
astyanax_mexicanus ENSAMXG00005005623
pygocentrus_nattereri ENSPNAG00000026338
electrophorus_electricus ENSEEEG00000003364
danio_rerio ENSDARG00000068086
clupea_harengus ENSCHAG00000021913
takifugu_rubripes ENSTRUG00000013369
tetraodon_nigroviridis ENSTNIG00000006995
gasterosteus_aculeatus ENSGACG00000001737
poecilia_latipinna ENSPLAG00000014023
poecilia_mexicana ENSPMEG00000017864
poecilia_reticulata ENSPREG00000018276
poecilia_formosa ENSPFOG00000018693
xiphophorus_couchianus ENSXCOG00000008391
xiphophorus_maculatus ENSXMAG00000013873
gambusia_affinis ENSGAFG00000018385
cyprinodon_variegatus ENSCVAG00000013814
fundulus_heteroclitus ENSFHEG00000000834
oryzias_latipes ENSORLG00020017969
oryzias_latipes ENSORLG00015013586
oryzias_melastigma ENSOMEG00000005285
mastacembelus_armatus ENSMAMG00000013301
