calidris_pygmaea ENSCPGG00000013448
calidris_pugnax ENSCPUG00000013580
melopsittacus_undulatus ENSMUNG00000008728
lepidothrix_coronata ENSLCOG00000006698
manacus_vitellinus ENSMVIG00005014623
taeniopygia_guttata ENSTGUG00000006189
lonchura_striata_domestica ENSLSDG00000008852
serinus_canaria ENSSCAG00000007865
ficedula_albicollis ENSFALG00000003437
parus_major ENSPMJG00000013399
cyanistes_caeruleus ENSCCEG00000002166
junco_hyemalis ENSJHYG00000017304
zonotrichia_albicollis ENSZALG00000003683
gallus_gallus ENSGALG00000005823
meleagris_gallopavo ENSMGAG00000003686
coturnix_japonica ENSCJPG00005002244
numida_meleagris ENSNMEG00000015297
anser_brachyrhynchus ENSABRG00000018659
anas_platyrhynchos_platyrhynchos ENSAPLG00000011984
apteryx_owenii ENSAOWG00000004269
apteryx_rowi ENSARWG00000008219
apteryx_haastii ENSAHAG00000019093
dromaius_novaehollandiae ENSDNVG00000017864
nothoprocta_perdicaria ENSNPEG00000000489
crocodylus_porosus ENSCPRG00005009637
chelonoidis_abingdonii ENSCABG00000015584
gopherus_agassizii ENSGAGG00000004256
chrysemys_picta_bellii ENSCPBG00000002442
pelodiscus_sinensis ENSPSIG00000010068
pogona_vitticeps ENSPVIG00000013677
anolis_carolinensis ENSACAG00000001556
notechis_scutatus ENSNSUG00000013655
salvator_merianae ENSSMRG00000000699
sphenodon_punctatus ENSSPUG00000009182
dipodomys_ordii ENSDORG00000028840
marmota_marmota_marmota ENSMMMG00000015785
tupaia_belangeri ENSTBEG00000001860
vicugna_pacos ENSVPAG00000003112
bos_mutus ENSBMUG00000025369
equus_caballus ENSECAG00000030885
equus_caballus ENSECAG00000028723
peromyscus_maniculatus_bairdii ENSPEMG00000030595
cricetulus_griseus_crigri-picr ENSCGRG00015020453
mus_spicilegus ENSMSIG00000023428
rattus_norvegicus ENSRNOG00000028847
meriones_unguiculatus ENSMUGG00000002768
cricetulus_griseus_chok1gshd ENSCGRG00001010570
cricetulus_griseus_crigri-picr ENSCGRG00015020489
peromyscus_maniculatus_bairdii ENSPEMG00000024728
mus_musculus ENSMUSG00000049815
mus_spicilegus ENSMSIG00000030159
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034539
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033374
mus_pahari MGP_PahariEiJ_G0031914
rattus_norvegicus ENSRNOG00000042823
mus_spicilegus ENSMSIG00000004575
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034538
mus_musculus ENSMUSG00000062791
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033373
mus_pahari MGP_PahariEiJ_G0031913
rattus_norvegicus ENSRNOG00000031294
meriones_unguiculatus ENSMUGG00000006768
cricetulus_griseus_crigri-picr ENSCGRG00015020468
cricetulus_griseus_crigri ENSCGRG00000015720
peromyscus_maniculatus_bairdii ENSPEMG00000030248
jaculus_jaculus ENSJJAG00000013712
castor_canadensis ENSCCNG00000003672
choloepus_hoffmanni ENSCHOG00000003882
ornithorhynchus_anatinus ENSOANG00000021864
gorilla_gorilla ENSGGOG00000004392
homo_sapiens ENSG00000115677
pan_troglodytes ENSPTRG00000013121
pan_paniscus ENSPPAG00000023318
pongo_abelii ENSPPYG00000013351
nomascus_leucogenys ENSNLEG00000013818
nomascus_leucogenys ENSNLEG00000031018
mandrillus_leucophaeus ENSMLEG00000042734
cercocebus_atys ENSCATG00000039363
papio_anubis ENSPANG00000011832
theropithecus_gelada ENSTGEG00000027103
macaca_fascicularis ENSMFAG00000033641
macaca_mulatta ENSMMUG00000004730
macaca_nemestrina ENSMNEG00000024260
chlorocebus_sabaeus ENSCSAG00000005781
piliocolobus_tephrosceles ENSPTEG00000036513
colobus_angolensis_palliatus ENSCANG00000033571
rhinopithecus_bieti ENSRBIG00000041381
rhinopithecus_roxellana ENSRROG00000034263
cebus_capucinus ENSCCAG00000023361
saimiri_boliviensis_boliviensis ENSSBOG00000029714
cebus_capucinus ENSCCAG00000037920
saimiri_boliviensis_boliviensis ENSSBOG00000033067
aotus_nancymaae ENSANAG00000020545
callithrix_jacchus ENSCJAG00000006152
carlito_syrichta ENSTSYG00000002379
propithecus_coquereli ENSPCOG00000021622
microcebus_murinus ENSMICG00000004569
prolemur_simus ENSPSMG00000022269
otolemur_garnettii ENSOGAG00000000738
octodon_degus ENSODEG00000012313
octodon_degus ENSODEG00000017391
chinchilla_lanigera ENSCLAG00000002365
cavia_porcellus ENSCPOG00000006297
cavia_aperea ENSCAPG00000008584
heterocephalus_glaber_male ENSHGLG00100013326
heterocephalus_glaber_female ENSHGLG00000004910
fukomys_damarensis ENSFDAG00000000456
spermophilus_dauricus ENSSDAG00000023327
marmota_marmota_marmota ENSMMMG00000007299
urocitellus_parryii ENSUPAG00010014553
ictidomys_tridecemlineatus ENSSTOG00000013331
castor_canadensis ENSCCNG00000017670
mus_musculus ENSMUSG00000034088
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015260
mus_spicilegus ENSMSIG00000016627
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014456
mus_pahari MGP_PahariEiJ_G0027692
rattus_norvegicus ENSRNOG00000031479
meriones_unguiculatus ENSMUGG00000011626
microtus_ochrogaster ENSMOCG00000006679
peromyscus_maniculatus_bairdii ENSPEMG00000017704
cricetulus_griseus_chok1gshd ENSCGRG00001006086
cricetulus_griseus_crigri-picr ENSCGRG00015016791
cricetulus_griseus_crigri ENSCGRG00000014444
mesocricetus_auratus ENSMAUG00000017743
nannospalax_galili ENSNGAG00000014873
jaculus_jaculus ENSJJAG00000003596
oryctolagus_cuniculus ENSOCUG00000012667
ochotona_princeps ENSOPRG00000011965
ursus_americanus ENSUAMG00000018383
ursus_maritimus ENSUMAG00000010539
ailuropoda_melanoleuca ENSAMEG00000016552
neovison_vison ENSNVIG00000018029
mustela_putorius_furo ENSMPUG00000000163
canis_lupus_familiaris ENSCAFG00000012913
canis_lupus_dingo ENSCAFG00020025089
vulpes_vulpes ENSVVUG00000022797
panthera_pardus ENSPPRG00000010215
panthera_tigris_altaica ENSPTIG00000009328
felis_catus ENSFCAG00000010455
myotis_lucifugus ENSMLUG00000005628
equus_caballus ENSECAG00000012829
equus_asinus_asinus ENSEASG00005008249
bos_mutus ENSBMUG00000011512
bos_taurus ENSBTAG00000004315
bison_bison_bison ENSBBBG00000025205
capra_hircus ENSCHIG00000022364
ovis_aries ENSOARG00000017870
tursiops_truncatus ENSTTRG00000015251
sus_scrofa ENSSSCG00000016379
sorex_araneus ENSSARG00000012639
erinaceus_europaeus ENSEEUG00000014648
pteropus_vampyrus ENSPVAG00000000555
procavia_capensis ENSPCAG00000011136
echinops_telfairi ENSETEG00000005416
loxodonta_africana ENSLAFG00000014826
dasypus_novemcinctus ENSDNOG00000006753
phascolarctos_cinereus ENSPCIG00000015375
notamacropus_eugenii ENSMEUG00000008427
sarcophilus_harrisii ENSSHAG00000012422
monodelphis_domestica ENSMODG00000016033
ornithorhynchus_anatinus ENSOANG00000031866
ornithorhynchus_anatinus ENSOANG00000011759
xenopus_tropicalis ENSXETG00000012164
latimeria_chalumnae ENSLACG00000003592
mastacembelus_armatus ENSMAMG00000008611
monopterus_albus ENSMALG00000015095
anabas_testudineus ENSATEG00000009748
seriola_lalandi_dorsalis ENSSLDG00000004437
seriola_dumerili ENSSDUG00000022258
amphiprion_ocellaris ENSAOCG00000000300
amphiprion_percula ENSAPEG00000000522
acanthochromis_polyacanthus ENSAPOG00000012609
stegastes_partitus ENSSPAG00000009145
maylandia_zebra ENSMZEG00005009513
astatotilapia_calliptera ENSACLG00000025965
pundamilia_nyererei ENSPNYG00000020753
haplochromis_burtoni ENSHBUG00000001136
neolamprologus_brichardi ENSNBRG00000000051
oreochromis_niloticus ENSONIG00000019272
amphilophus_citrinellus ENSACIG00000006015
labrus_bergylta ENSLBEG00000027461
mola_mola ENSMMOG00000006880
scophthalmus_maximus ENSSMAG00000002382
gasterosteus_aculeatus ENSGACG00000004648
takifugu_rubripes ENSTRUG00000012148
tetraodon_nigroviridis ENSTNIG00000004185
cynoglossus_semilaevis ENSCSEG00000008853
poecilia_formosa ENSPFOG00000000236
poecilia_mexicana ENSPMEG00000006627
poecilia_latipinna ENSPLAG00000006033
poecilia_reticulata ENSPREG00000014450
xiphophorus_couchianus ENSXCOG00000005943
xiphophorus_maculatus ENSXMAG00000003787
gambusia_affinis ENSGAFG00000016766
fundulus_heteroclitus ENSFHEG00000004848
cyprinodon_variegatus ENSCVAG00000017892
kryptolebias_marmoratus ENSKMAG00000007571
oryzias_latipes ENSORLG00020007905
oryzias_latipes ENSORLG00000002226
oryzias_latipes_asm223469v1 ENSORLG00015004126
oryzias_melastigma ENSOMEG00000000247
periophthalmus_magnuspinnatus ENSPMGG00000002102
hippocampus_comes ENSHCOG00000014837
gadus_morhua ENSGMOG00000009932
esox_lucius ENSELUG00000010700
astyanax_mexicanus ENSAMXG00000004221
pygocentrus_nattereri ENSPNAG00000029610
ictalurus_punctatus ENSIPUG00000013088
ictalurus_punctatus ENSIPUG00000013177
danio_rerio ENSDARG00000009830
scleropages_formosus ENSSFOG00015018627
paramormyrops_kingsleyae ENSPKIG00000002392
lepisosteus_oculatus ENSLOCG00000006278
