anolis_carolinensis ENSACAG00000014128
pogona_vitticeps ENSPVIG00000016671
notechis_scutatus ENSNSUG00000013058
salvator_merianae ENSSMRG00000001549
sphenodon_punctatus ENSSPUG00000014556
taeniopygia_guttata ENSTGUG00000007604
lonchura_striata_domestica ENSLSDG00000003418
serinus_canaria ENSSCAG00000017242
junco_hyemalis ENSJHYG00000017995
zonotrichia_albicollis ENSZALG00000012919
ficedula_albicollis ENSFALG00000007300
cyanistes_caeruleus ENSCCEG00000015512
parus_major ENSPMJG00000015523
lepidothrix_coronata ENSLCOG00000004964
manacus_vitellinus ENSMVIG00005016798
melopsittacus_undulatus ENSMUNG00000013717
meleagris_gallopavo ENSMGAG00000007004
coturnix_japonica ENSCJPG00005018833
numida_meleagris ENSNMEG00000002804
anser_brachyrhynchus ENSABRG00000001623
anas_platyrhynchos_platyrhynchos ENSAPLG00000014471
calidris_pygmaea ENSCPGG00000015548
calidris_pugnax ENSCPUG00000013608
dromaius_novaehollandiae ENSDNVG00000003562
nothoprocta_perdicaria ENSNPEG00000012181
apteryx_haastii ENSAHAG00000003222
apteryx_rowi ENSARWG00000004925
apteryx_owenii ENSAOWG00000009084
crocodylus_porosus ENSCPRG00005000799
gopherus_agassizii ENSGAGG00000020693
chelonoidis_abingdonii ENSCABG00000006666
pelodiscus_sinensis ENSPSIG00000008451
chrysemys_picta_bellii ENSCPBG00000020452
gallus_gallus ENSGALG00000005684
bos_taurus ENSBTAG00000002500
bos_mutus ENSBMUG00000001578
bison_bison_bison ENSBBBG00000022406
capra_hircus ENSCHIG00000017809
ovis_aries ENSOARG00000001248
sus_scrofa ENSSSCG00000038504
tursiops_truncatus ENSTTRG00000008366
ailuropoda_melanoleuca ENSAMEG00000017780
ursus_americanus ENSUAMG00000008320
mustela_putorius_furo ENSMPUG00000016872
neovison_vison ENSNVIG00000017463
canis_lupus_dingo ENSCAFG00020010220
canis_lupus_familiaris ENSCAFG00000010176
vulpes_vulpes ENSVVUG00000003576
panthera_pardus ENSPPRG00000012372
felis_catus ENSFCAG00000001244
pteropus_vampyrus ENSPVAG00000011282
myotis_lucifugus ENSMLUG00000006312
equus_caballus ENSECAG00000000576
equus_asinus_asinus ENSEASG00005015235
dasypus_novemcinctus ENSDNOG00000012368
procavia_capensis ENSPCAG00000011769
echinops_telfairi ENSETEG00000002357
castor_canadensis ENSCCNG00000015762
dipodomys_ordii ENSDORG00000013411
ictidomys_tridecemlineatus ENSSTOG00000022528
urocitellus_parryii ENSUPAG00010020619
marmota_marmota_marmota ENSMMMG00000023324
spermophilus_dauricus ENSSDAG00000022061
mus_spicilegus ENSMSIG00000011465
mus_musculus ENSMUSG00000025226
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023954
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023033
mus_pahari MGP_PahariEiJ_G0014523
rattus_norvegicus ENSRNOG00000019509
meriones_unguiculatus ENSMUGG00000015387
cricetulus_griseus_chok1gshd ENSCGRG00001022005
cricetulus_griseus_crigri-picr ENSCGRG00015021035
mesocricetus_auratus ENSMAUG00000015625
microtus_ochrogaster ENSMOCG00000022420
peromyscus_maniculatus_bairdii ENSPEMG00000012550
nannospalax_galili ENSNGAG00000011400
jaculus_jaculus ENSJJAG00000018833
oryctolagus_cuniculus ENSOCUG00000005764
ochotona_princeps ENSOPRG00000006592
tupaia_belangeri ENSTBEG00000005766
cricetulus_griseus_crigri ENSCGRG00000014131
pan_troglodytes ENSPTRG00000002890
pan_paniscus ENSPPAG00000041099
homo_sapiens ENSG00000107872
gorilla_gorilla ENSGGOG00000006993
pongo_abelii ENSPPYG00000002601
nomascus_leucogenys ENSNLEG00000015140
piliocolobus_tephrosceles ENSPTEG00000003024
colobus_angolensis_palliatus ENSCANG00000028162
rhinopithecus_roxellana ENSRROG00000033504
rhinopithecus_bieti ENSRBIG00000042023
macaca_nemestrina ENSMNEG00000037370
macaca_fascicularis ENSMFAG00000033584
theropithecus_gelada ENSTGEG00000020616
papio_anubis ENSPANG00000021009
cercocebus_atys ENSCATG00000038266
mandrillus_leucophaeus ENSMLEG00000031428
chlorocebus_sabaeus ENSCSAG00000005432
