petromyzon_marinus ENSPMAG00000003747
eptatretus_burgeri ENSEBUG00000009060
choloepus_hoffmanni ENSCHOG00000009920
dasypus_novemcinctus ENSDNOG00000009225
pteropus_vampyrus ENSPVAG00000013034
myotis_lucifugus ENSMLUG00000000213
sorex_araneus ENSSARG00000007780
erinaceus_europaeus ENSEEUG00000000955
ursus_americanus ENSUAMG00000007119
ursus_maritimus ENSUMAG00000012866
ailuropoda_melanoleuca ENSAMEG00000003872
neovison_vison ENSNVIG00000010798
mustela_putorius_furo ENSMPUG00000012796
canis_lupus_familiaris ENSCAFG00000007373
canis_lupus_dingo ENSCAFG00020011459
vulpes_vulpes ENSVVUG00000025760
panthera_pardus ENSPPRG00000013295
panthera_tigris_altaica ENSPTIG00000011705
felis_catus ENSFCAG00000002342
equus_caballus ENSECAG00000018889
equus_asinus_asinus ENSEASG00005003588
ovis_aries ENSOARG00000012477
capra_hircus ENSCHIG00000026822
bos_mutus ENSBMUG00000003242
bos_taurus ENSBTAG00000016074
bison_bison_bison ENSBBBG00000002398
tursiops_truncatus ENSTTRG00000015353
sus_scrofa ENSSSCG00000022070
vicugna_pacos ENSVPAG00000003925
castor_canadensis ENSCCNG00000029441
dipodomys_ordii ENSDORG00000014849
mus_spicilegus ENSMSIG00000027827
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031435
mus_musculus ENSMUSG00000061079
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030320
mus_pahari MGP_PahariEiJ_G0013532
rattus_norvegicus ENSRNOG00000010087
meriones_unguiculatus ENSMUGG00000019698
cricetulus_griseus_chok1gshd ENSCGRG00001000109
cricetulus_griseus_crigri-picr ENSCGRG00015004977
cricetulus_griseus_crigri ENSCGRG00000004514
mesocricetus_auratus ENSMAUG00000019819
microtus_ochrogaster ENSMOCG00000002288
peromyscus_maniculatus_bairdii ENSPEMG00000027251
peromyscus_maniculatus_bairdii ENSPEMG00000012054
jaculus_jaculus ENSJJAG00000009710
heterocephalus_glaber_female ENSHGLG00000006384
heterocephalus_glaber_male ENSHGLG00100018665
fukomys_damarensis ENSFDAG00000008896
cavia_porcellus ENSCPOG00000003109
cavia_aperea ENSCAPG00000013538
chinchilla_lanigera ENSCLAG00000016712
ictidomys_tridecemlineatus ENSSTOG00000009647
spermophilus_dauricus ENSSDAG00000022040
marmota_marmota_marmota ENSMMMG00000000207
urocitellus_parryii ENSUPAG00010023312
oryctolagus_cuniculus ENSOCUG00000005226
ochotona_princeps ENSOPRG00000005466
prolemur_simus ENSPSMG00000021446
microcebus_murinus ENSMICG00000004353
otolemur_garnettii ENSOGAG00000011518
cebus_capucinus ENSCCAG00000016562
saimiri_boliviensis_boliviensis ENSSBOG00000023366
callithrix_jacchus ENSCJAG00000011327
aotus_nancymaae ENSANAG00000036012
pan_paniscus ENSPPAG00000042239
pan_troglodytes ENSPTRG00000003349
homo_sapiens ENSG00000166478
gorilla_gorilla ENSGGOG00000037989
pongo_abelii ENSPPYG00000003495
nomascus_leucogenys ENSNLEG00000017567
papio_anubis ENSPANG00000002501
theropithecus_gelada ENSTGEG00000017038
macaca_fascicularis ENSMFAG00000008022
macaca_mulatta ENSMMUG00000008758
macaca_nemestrina ENSMNEG00000040135
mandrillus_leucophaeus ENSMLEG00000040734
cercocebus_atys ENSCATG00000035571
chlorocebus_sabaeus ENSCSAG00000004520
rhinopithecus_roxellana ENSRROG00000026574
rhinopithecus_bieti ENSRBIG00000031573
colobus_angolensis_palliatus ENSCANG00000033090
piliocolobus_tephrosceles ENSPTEG00000005991
carlito_syrichta ENSTSYG00000004324
propithecus_coquereli ENSPCOG00000022592
loxodonta_africana ENSLAFG00000004487
echinops_telfairi ENSETEG00000012972
procavia_capensis ENSPCAG00000007598
phascolarctos_cinereus ENSPCIG00000005957
notamacropus_eugenii ENSMEUG00000003014
sarcophilus_harrisii ENSSHAG00000000551
sarcophilus_harrisii ENSSHAG00000000553
monodelphis_domestica ENSMODG00000007909
ornithorhynchus_anatinus ENSOANG00000005853
pogona_vitticeps ENSPVIG00000024171
anolis_carolinensis ENSACAG00000009338
notechis_scutatus ENSNSUG00000019082
salvator_merianae ENSSMRG00000015040
sphenodon_punctatus ENSSPUG00000014292
calidris_pygmaea ENSCPGG00000003992
calidris_pugnax ENSCPUG00000013807
melopsittacus_undulatus ENSMUNG00000014313
lepidothrix_coronata ENSLCOG00000015358
manacus_vitellinus ENSMVIG00005012201
taeniopygia_guttata ENSTGUG00000008153
lonchura_striata_domestica ENSLSDG00000017984
serinus_canaria ENSSCAG00000005446
cyanistes_caeruleus ENSCCEG00000016976
parus_major ENSPMJG00000006206
ficedula_albicollis ENSFALG00000000985
zonotrichia_albicollis ENSZALG00000017121
junco_hyemalis ENSJHYG00000003187
anser_brachyrhynchus ENSABRG00000003142
anas_platyrhynchos_platyrhynchos ENSAPLG00000002385
gallus_gallus ENSGALG00000005787
coturnix_japonica ENSCJPG00005003817
meleagris_gallopavo ENSMGAG00000006206
numida_meleagris ENSNMEG00000010207
apteryx_owenii ENSAOWG00000017120
apteryx_rowi ENSARWG00000010152
apteryx_haastii ENSAHAG00000011838
dromaius_novaehollandiae ENSDNVG00000006945
nothoprocta_perdicaria ENSNPEG00000013459
crocodylus_porosus ENSCPRG00005001796
chelonoidis_abingdonii ENSCABG00000019672
gopherus_agassizii ENSGAGG00000012575
chrysemys_picta_bellii ENSCPBG00000022850
pelodiscus_sinensis ENSPSIG00000009683
taeniopygia_guttata ENSTGUG00000015035
latimeria_chalumnae ENSLACG00000017669
xenopus_tropicalis ENSXETG00000024199
scleropages_formosus ENSSFOG00015013890
paramormyrops_kingsleyae ENSPKIG00000022191
paramormyrops_kingsleyae ENSPKIG00000016605
scleropages_formosus ENSSFOG00015013103
pygocentrus_nattereri ENSPNAG00000013982
astyanax_mexicanus ENSAMXG00000006176
ictalurus_punctatus ENSIPUG00000012950
danio_rerio ENSDARG00000012887
esox_lucius ENSELUG00000007780
takifugu_rubripes ENSTRUG00000009324
tetraodon_nigroviridis ENSTNIG00000013739
mola_mola ENSMMOG00000009111
labrus_bergylta ENSLBEG00000002857
gasterosteus_aculeatus ENSGACG00000009776
amphiprion_ocellaris ENSAOCG00000002664
amphiprion_percula ENSAPEG00000010116
stegastes_partitus ENSSPAG00000000191
haplochromis_burtoni ENSHBUG00000016832
astatotilapia_calliptera ENSACLG00000022179
pundamilia_nyererei ENSPNYG00000011385
maylandia_zebra ENSMZEG00005012629
neolamprologus_brichardi ENSNBRG00000015381
oreochromis_niloticus ENSONIG00000015524
amphilophus_citrinellus ENSACIG00000000775
xiphophorus_maculatus ENSXMAG00000005152
xiphophorus_couchianus ENSXCOG00000020907
gambusia_affinis ENSGAFG00000006608
poecilia_latipinna ENSPLAG00000011447
poecilia_formosa ENSPFOG00000008911
poecilia_mexicana ENSPMEG00000011985
poecilia_reticulata ENSPREG00000004094
cyprinodon_variegatus ENSCVAG00000021894
fundulus_heteroclitus ENSFHEG00000020316
kryptolebias_marmoratus ENSKMAG00000015473
oryzias_latipes_asm223469v1 ENSORLG00015017747
oryzias_latipes ENSORLG00000001130
oryzias_latipes ENSORLG00020003583
oryzias_melastigma ENSOMEG00000002987
mastacembelus_armatus ENSMAMG00000022956
monopterus_albus ENSMALG00000012022
anabas_testudineus ENSATEG00000000922
scophthalmus_maximus ENSSMAG00000018583
cynoglossus_semilaevis ENSCSEG00000001176
seriola_dumerili ENSSDUG00000001569
seriola_lalandi_dorsalis ENSSLDG00000008890
hippocampus_comes ENSHCOG00000016884
periophthalmus_magnuspinnatus ENSPMGG00000009083
gadus_morhua ENSGMOG00000001888
esox_lucius ENSELUG00000004396
pygocentrus_nattereri ENSPNAG00000017506
astyanax_mexicanus ENSAMXG00000003833
ictalurus_punctatus ENSIPUG00000018741
danio_rerio ENSDARG00000041581
lepisosteus_oculatus ENSLOCG00000003619
ciona_intestinalis ENSCING00000019515
ciona_savignyi ENSCSAVG00000002138
