anolis_carolinensis ENSACAG00000006894
pogona_vitticeps ENSPVIG00000004231
notechis_scutatus ENSNSUG00000005310
notechis_scutatus ENSNSUG00000005307
salvator_merianae ENSSMRG00000013636
sphenodon_punctatus ENSSPUG00000006718
gopherus_agassizii ENSGAGG00000014884
gopherus_agassizii ENSGAGG00000005174
chelonoidis_abingdonii ENSCABG00000002645
chrysemys_picta ENSCPBG00000011738
pelodiscus_sinensis ENSPSIG00000014923
cyanistes_caeruleus ENSCCEG00000006735
parus_major ENSPMJG00000000982
ficedula_albicollis ENSFALG00000010574
serinus_canaria ENSSCAG00000008669
junco_hyemalis ENSJHYG00000013846
lonchura_striata ENSLSDG00000003400
taeniopygia_guttata ENSTGUG00000015985
lepidothrix_coronata ENSLCOG00000007225
manacus_vitellinus ENSMVIG00005015707
zonotrichia_albicollis ENSZALG00000004206
manacus_vitellinus ENSMVIG00005002815
calidris_pugnax ENSCPUG00000008309
calidris_pygmaea ENSCPGG00000002810
melopsittacus_undulatus ENSMUNG00000009561
anser_brachyrhynchus ENSABRG00000000781
anas_platyrhynchos ENSAPLG00000009127
coturnix_japonica ENSCJPG00005000240
meleagris_gallopavo ENSMGAG00000002363
gallus_gallus ENSGALG00000039682
numida_meleagris ENSNMEG00000000044
apteryx_rowi ENSARWG00000003213
apteryx_haastii ENSAHAG00000015193
apteryx_owenii ENSAOWG00000005361
dromaius_novaehollandiae ENSDNVG00000006098
nothoprocta_perdicaria ENSNPEG00000015747
loxodonta_africana ENSLAFG00000014847
procavia_capensis ENSPCAG00000005184
echinops_telfairi ENSETEG00000000660
peromyscus_maniculatus ENSPEMG00000000520
microtus_ochrogaster ENSMOCG00000022104
cricetulus_griseus ENSCGRG00001024176
cricetulus_griseus ENSCGRG00000003084
cricetulus_griseus ENSCGRG00015017570
mesocricetus_auratus ENSMAUG00000014613
mus_spicilegus ENSMSIG00000017414
mus_spretus MGP_SPRETEiJ_G0021623
mus_musculus ENSMUSG00000022831
mus_caroli MGP_CAROLIEiJ_G0020723
mus_pahari MGP_PahariEiJ_G0016424
rattus_norvegicus ENSRNOG00000038881
meriones_unguiculatus ENSMUGG00000023874
nannospalax_galili ENSNGAG00000022704
jaculus_jaculus ENSJJAG00000015789
castor_canadensis ENSCCNG00000007965
dipodomys_ordii ENSDORG00000002422
cavia_porcellus ENSCPOG00000006399
cavia_aperea ENSCAPG00000012300
octodon_degus ENSODEG00000009049
chinchilla_lanigera ENSCLAG00000013865
heterocephalus_glaber ENSHGLG00000019092
heterocephalus_glaber ENSHGLG00100010088
fukomys_damarensis ENSFDAG00000014643
urocitellus_parryii ENSUPAG00010020307
ictidomys_tridecemlineatus ENSSTOG00000010016
marmota_marmota ENSMMMG00000013942
spermophilus_dauricus ENSSDAG00000009118
oryctolagus_cuniculus ENSOCUG00000012449
ochotona_princeps ENSOPRG00000006078
rhinopithecus_roxellana ENSRROG00000042649
rhinopithecus_bieti ENSRBIG00000015356
colobus_angolensis ENSCANG00000043798
piliocolobus_tephrosceles ENSPTEG00000019018
macaca_fascicularis ENSMFAG00000039904
macaca_mulatta ENSMMUG00000013545
macaca_nemestrina ENSMNEG00000041239
cercocebus_atys ENSCATG00000041184
papio_anubis ENSPANG00000007786
theropithecus_gelada ENSTGEG00000006395
mandrillus_leucophaeus ENSMLEG00000029140
chlorocebus_sabaeus ENSCSAG00000007278
pan_troglodytes ENSPTRG00000015279
pan_paniscus ENSPPAG00000016859
homo_sapiens ENSG00000180353
gorilla_gorilla ENSGGOG00000016791
pongo_abelii ENSPPYG00000013495
nomascus_leucogenys ENSNLEG00000000180
saimiri_boliviensis ENSSBOG00000021050
callithrix_jacchus ENSCJAG00000008451
cebus_capucinus ENSCCAG00000033158
aotus_nancymaae ENSANAG00000027389
carlito_syrichta ENSTSYG00000012897
prolemur_simus ENSPSMG00000005051
microcebus_murinus ENSMICG00000049096
propithecus_coquereli ENSPCOG00000019776
otolemur_garnettii ENSOGAG00000005785
tupaia_belangeri ENSTBEG00000015923
myotis_lucifugus ENSMLUG00000007751
pteropus_vampyrus ENSPVAG00000006240
equus_caballus ENSECAG00000015460
equus_asinus ENSEASG00005014348
ovis_aries ENSOARG00000020050
capra_hircus ENSCHIG00000026512
bos_mutus ENSBMUG00000004975
bos_taurus ENSBTAG00000001009
bison_bison ENSBBBG00000001352
tursiops_truncatus ENSTTRG00000011514
sus_scrofa ENSSSCG00000011884
vicugna_pacos ENSVPAG00000003782
erinaceus_europaeus ENSEEUG00000001183
sorex_araneus ENSSARG00000002064
ailuropoda_melanoleuca ENSAMEG00000014955
ursus_maritimus ENSUMAG00000025248
neovison_vison ENSNVIG00000008095
mustela_putorius ENSMPUG00000004886
canis_lupus ENSCAFG00020005905
canis_lupus ENSCAFG00000011559
vulpes_vulpes ENSVVUG00000022434
panthera_tigris ENSPTIG00000016695
panthera_pardus ENSPPRG00000005291
felis_catus ENSFCAG00000015524
choloepus_hoffmanni ENSCHOG00000011892
dasypus_novemcinctus ENSDNOG00000049207
sarcophilus_harrisii ENSSHAG00000010815
monodelphis_domestica ENSMODG00000018280
phascolarctos_cinereus ENSPCIG00000002239
notamacropus_eugenii ENSMEUG00000011876
xenopus_tropicalis ENSXETG00000015412
latimeria_chalumnae ENSLACG00000003364
scleropages_formosus ENSSFOG00015010854
paramormyrops_kingsleyae ENSPKIG00000000171
monopterus_albus ENSMALG00000014615
cynoglossus_semilaevis ENSCSEG00000007005
takifugu_rubripes ENSTRUG00000015442
tetraodon_nigroviridis ENSTNIG00000012689
gasterosteus_aculeatus ENSGACG00000019990
mola_mola ENSMMOG00000000429
labrus_bergylta ENSLBEG00000019857
amphiprion_ocellaris ENSAOCG00000021146
amphiprion_percula ENSAPEG00000019883
acanthochromis_polyacanthus ENSAPOG00000005854
stegastes_partitus ENSSPAG00000019505
maylandia_zebra ENSMZEG00005003253
astatotilapia_calliptera ENSACLG00000020129
oreochromis_niloticus ENSONIG00000000010
neolamprologus_brichardi ENSNBRG00000009634
amphilophus_citrinellus ENSACIG00000002215
fundulus_heteroclitus ENSFHEG00000006732
cyprinodon_variegatus ENSCVAG00000020005
poecilia_formosa ENSPFOG00000024334
poecilia_mexicana ENSPMEG00000018633
poecilia_latipinna ENSPLAG00000015657
poecilia_reticulata ENSPREG00000022029
gambusia_affinis ENSGAFG00000017228
kryptolebias_marmoratus ENSKMAG00000010930
oryzias_latipes ENSORLG00000015871
oryzias_latipes ENSORLG00015009946
oryzias_latipes ENSORLG00020011233
oryzias_melastigma ENSOMEG00000004765
anabas_testudineus ENSATEG00000020058
mastacembelus_armatus ENSMAMG00000013423
seriola_lalandi ENSSLDG00000017728
seriola_dumerili ENSSDUG00000019528
scophthalmus_maximus ENSSMAG00000003807
periophthalmus_magnuspinnatus ENSPMGG00000002244
hippocampus_comes ENSHCOG00000017538
gadus_morhua ENSGMOG00000003402
astyanax_mexicanus ENSAMXG00000006045
ictalurus_punctatus ENSIPUG00000024217
danio_rerio ENSDARG00000012729
esox_lucius ENSELUG00000002347
pygocentrus_nattereri ENSPNAG00000010278
lepisosteus_oculatus ENSLOCG00000015467
eptatretus_burgeri ENSEBUG00000004753
