drosophila_melanogaster FBgn0264691
caenorhabditis_elegans_strain_n2 WBGene00015697
petromyzon_marinus ENSPMAG00000001633
eptatretus_burgeri ENSEBUG00000011187
phascolarctos_cinereus ENSPCIG00000025001
notamacropus_eugenii ENSMEUG00000010186
sarcophilus_harrisii ENSSHAG00000016853
monodelphis_domestica ENSMODG00000015924
ornithorhynchus_anatinus ENSOANG00000002189
coturnix_japonica ENSCJPG00005010217
meleagris_gallopavo ENSMGAG00000006174
gallus_gallus ENSGALG00000005878
anas_platyrhynchos_platyrhynchos ENSAPLG00000005785
lonchura_striata_domestica ENSLSDG00000003424
ficedula_albicollis ENSFALG00000003619
parus_major ENSPMJG00000019241
junco_hyemalis ENSJHYG00000003822
lepidothrix_coronata ENSLCOG00000012577
manacus_vitellinus ENSMVIG00005007872
taeniopygia_guttata ENSTGUG00000015426
serinus_canaria ENSSCAG00000005327
zonotrichia_albicollis ENSZALG00000001484
cyanistes_caeruleus ENSCCEG00000023165
numida_meleagris ENSNMEG00000012148
calidris_pygmaea ENSCPGG00000014561
apteryx_haastii ENSAHAG00000012808
apteryx_owenii ENSAOWG00000004282
apteryx_rowi ENSARWG00000002983
dromaius_novaehollandiae ENSDNVG00000012977
chelonoidis_abingdonii ENSCABG00000010438
gopherus_agassizii ENSGAGG00000000371
chrysemys_picta_bellii ENSCPBG00000001407
pelodiscus_sinensis ENSPSIG00000008531
latimeria_chalumnae ENSLACG00000016585
crocodylus_porosus ENSCPRG00005011661
sphenodon_punctatus ENSSPUG00000011455
calidris_pugnax ENSCPUG00000016549
anser_brachyrhynchus ENSABRG00000008401
nothoprocta_perdicaria ENSNPEG00000013051
pogona_vitticeps ENSPVIG00000006024
notechis_scutatus ENSNSUG00000001682
anolis_carolinensis ENSACAG00000013727
salvator_merianae ENSSMRG00000016883
paramormyrops_kingsleyae ENSPKIG00000001882
scleropages_formosus ENSSFOG00015021369
labrus_bergylta ENSLBEG00000024545
gasterosteus_aculeatus ENSGACG00000009191
takifugu_rubripes ENSTRUG00000016890
tetraodon_nigroviridis ENSTNIG00000012906
mola_mola ENSMMOG00000003484
amphiprion_ocellaris ENSAOCG00000018989
amphiprion_percula ENSAPEG00000002462
acanthochromis_polyacanthus ENSAPOG00000000988
stegastes_partitus ENSSPAG00000011977
astatotilapia_calliptera ENSACLG00000016240
maylandia_zebra ENSMZEG00005007814
haplochromis_burtoni ENSHBUG00000020502
pundamilia_nyererei ENSPNYG00000020816
neolamprologus_brichardi ENSNBRG00000019476
oreochromis_niloticus ENSONIG00000019791
amphilophus_citrinellus ENSACIG00000003877
cyprinodon_variegatus ENSCVAG00000022379
cyprinodon_variegatus ENSCVAG00000022476
seriola_lalandi_dorsalis ENSSLDG00000005116
seriola_lalandi_dorsalis ENSSLDG00000004426
seriola_dumerili ENSSDUG00000005898
seriola_dumerili ENSSDUG00000005876
scophthalmus_maximus ENSSMAG00000008770
cynoglossus_semilaevis ENSCSEG00000000934
periophthalmus_magnuspinnatus ENSPMGG00000008741
monopterus_albus ENSMALG00000018390
mastacembelus_armatus ENSMAMG00000005999
anabas_testudineus ENSATEG00000011610
xiphophorus_maculatus ENSXMAG00000025970
xiphophorus_couchianus ENSXCOG00000002983
gambusia_affinis ENSGAFG00000002652
poecilia_formosa ENSPFOG00000014244
poecilia_latipinna ENSPLAG00000012968
poecilia_mexicana ENSPMEG00000003104
fundulus_heteroclitus ENSFHEG00000015660
cyprinodon_variegatus ENSCVAG00000021325
kryptolebias_marmoratus ENSKMAG00000007045
oryzias_latipes ENSORLG00020005683
oryzias_latipes ENSORLG00000003112
oryzias_latipes_asm223469v1 ENSORLG00015021870
oryzias_melastigma ENSOMEG00000007252
hippocampus_comes ENSHCOG00000000070
gadus_morhua ENSGMOG00000005385
esox_lucius ENSELUG00000000801
ictalurus_punctatus ENSIPUG00000002358
pygocentrus_nattereri ENSPNAG00000010603
danio_rerio ENSDARG00000003167
lepisosteus_oculatus ENSLOCG00000005213
xenopus_tropicalis ENSXETG00000016102
dipodomys_ordii ENSDORG00000023869
dipodomys_ordii ENSDORG00000001745
ochotona_princeps ENSOPRG00000006429
propithecus_coquereli ENSPCOG00000019642
prolemur_simus ENSPSMG00000022953
microcebus_murinus ENSMICG00000047015
gorilla_gorilla ENSGGOG00000014221
homo_sapiens ENSG00000167965
pongo_abelii ENSPPYG00000006991
theropithecus_gelada ENSTGEG00000000167
chlorocebus_sabaeus ENSCSAG00000010878
mandrillus_leucophaeus ENSMLEG00000039035
cercocebus_atys ENSCATG00000030186
macaca_mulatta ENSMMUG00000019232
macaca_nemestrina ENSMNEG00000041481
macaca_fascicularis ENSMFAG00000045584
papio_anubis ENSPANG00000018612
rhinopithecus_roxellana ENSRROG00000032115
rhinopithecus_bieti ENSRBIG00000015556
colobus_angolensis_palliatus ENSCANG00000034705
piliocolobus_tephrosceles ENSPTEG00000032804
saimiri_boliviensis_boliviensis ENSSBOG00000026033
cebus_capucinus ENSCCAG00000018566
callithrix_jacchus ENSCJAG00000015030
pan_paniscus ENSPPAG00000033345
pan_troglodytes ENSPTRG00000007637
nomascus_leucogenys ENSNLEG00000009208
aotus_nancymaae ENSANAG00000026086
mus_spicilegus ENSMSIG00000006031
mus_musculus ENSMUSG00000024142
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022097
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021187
mus_pahari MGP_PahariEiJ_G0023503
rattus_norvegicus ENSRNOG00000009667
meriones_unguiculatus ENSMUGG00000025756
cricetulus_griseus_crigri-picr ENSCGRG00015012948
cricetulus_griseus_crigri ENSCGRG00000015155
cricetulus_griseus_chok1gshd ENSCGRG00001012587
mesocricetus_auratus ENSMAUG00000020534
microtus_ochrogaster ENSMOCG00000022227
peromyscus_maniculatus_bairdii ENSPEMG00000014255
nannospalax_galili ENSNGAG00000023464
jaculus_jaculus ENSJJAG00000017479
castor_canadensis ENSCCNG00000031382
spermophilus_dauricus ENSSDAG00000011068
ictidomys_tridecemlineatus ENSSTOG00000013124
marmota_marmota_marmota ENSMMMG00000009615
urocitellus_parryii ENSUPAG00010017694
heterocephalus_glaber_male ENSHGLG00100014882
heterocephalus_glaber_female ENSHGLG00000002721
fukomys_damarensis ENSFDAG00000011280
chinchilla_lanigera ENSCLAG00000013680
octodon_degus ENSODEG00000014793
cavia_porcellus ENSCPOG00000002061
cavia_aperea ENSCAPG00000014595
otolemur_garnettii ENSOGAG00000033928
carlito_syrichta ENSTSYG00000027071
procavia_capensis ENSPCAG00000004232
echinops_telfairi ENSETEG00000003068
pteropus_vampyrus ENSPVAG00000005093
loxodonta_africana ENSLAFG00000004310
bos_mutus ENSBMUG00000015603
bos_taurus ENSBTAG00000009928
bison_bison_bison ENSBBBG00000021971
capra_hircus ENSCHIG00000004991
ovis_aries ENSOARG00000017845
tursiops_truncatus ENSTTRG00000008197
sus_scrofa ENSSSCG00000008044
ursus_americanus ENSUAMG00000004446
ursus_maritimus ENSUMAG00000022311
ailuropoda_melanoleuca ENSAMEG00000017830
neovison_vison ENSNVIG00000022824
mustela_putorius_furo ENSMPUG00000015397
canis_lupus_familiaris ENSCAFG00000019407
canis_lupus_dingo ENSCAFG00020026180
vulpes_vulpes ENSVVUG00000009311
panthera_tigris_altaica ENSPTIG00000014849
panthera_pardus ENSPPRG00000022843
felis_catus ENSFCAG00000027658
equus_asinus_asinus ENSEASG00005004839
equus_caballus ENSECAG00000010350
myotis_lucifugus ENSMLUG00000003950
oryctolagus_cuniculus ENSOCUG00000002391
dasypus_novemcinctus ENSDNOG00000005839
eptatretus_burgeri ENSEBUG00000013412
ornithorhynchus_anatinus ENSOANG00000021818
melopsittacus_undulatus ENSMUNG00000002383
ciona_savignyi ENSCSAVG00000004318
ciona_intestinalis ENSCING00000004488
marmota_marmota_marmota ENSMMMG00000010277
