castor_canadensis ENSCCNG00000017577
dipodomys_ordii ENSDORG00000027519
cricetulus_griseus_chok1gshd ENSCGRG00001023060
cricetulus_griseus_crigri-picr ENSCGRG00015017268
cricetulus_griseus_crigri ENSCGRG00000001655
mesocricetus_auratus ENSMAUG00000014991
microtus_ochrogaster ENSMOCG00000019669
peromyscus_maniculatus_bairdii ENSPEMG00000019058
mus_musculus ENSMUSG00000028533
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027125
mus_spicilegus ENSMSIG00000029604
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026160
mus_pahari MGP_PahariEiJ_G0028497
rattus_norvegicus ENSRNOG00000022488
meriones_unguiculatus ENSMUGG00000011103
nannospalax_galili ENSNGAG00000013642
jaculus_jaculus ENSJJAG00000017341
spermophilus_dauricus ENSSDAG00000007463
ictidomys_tridecemlineatus ENSSTOG00000021419
marmota_marmota_marmota ENSMMMG00000009377
urocitellus_parryii ENSUPAG00010017958
oryctolagus_cuniculus ENSOCUG00000022724
pan_troglodytes ENSPTRG00000029308
pan_paniscus ENSPPAG00000043400
gorilla_gorilla ENSGGOG00000011508
homo_sapiens ENSG00000205442
pongo_abelii ENSPPYG00000019165
nomascus_leucogenys ENSNLEG00000016378
macaca_fascicularis ENSMFAG00000031898
macaca_mulatta ENSMMUG00000015397
macaca_nemestrina ENSMNEG00000037442
papio_anubis ENSPANG00000025266
theropithecus_gelada ENSTGEG00000012753
cercocebus_atys ENSCATG00000042543
mandrillus_leucophaeus ENSMLEG00000031559
chlorocebus_sabaeus ENSCSAG00000009727
colobus_angolensis_palliatus ENSCANG00000030115
piliocolobus_tephrosceles ENSPTEG00000014736
rhinopithecus_bieti ENSRBIG00000039014
rhinopithecus_roxellana ENSRROG00000024049
saimiri_boliviensis_boliviensis ENSSBOG00000031342
cebus_capucinus ENSCCAG00000037648
callithrix_jacchus ENSCJAG00000008084
aotus_nancymaae ENSANAG00000021921
carlito_syrichta ENSTSYG00000012619
prolemur_simus ENSPSMG00000011440
propithecus_coquereli ENSPCOG00000020881
microcebus_murinus ENSMICG00000011839
erinaceus_europaeus ENSEEUG00000001969
sorex_araneus ENSSARG00000000209
ovis_aries ENSOARG00000014489
capra_hircus ENSCHIG00000018315
bos_taurus ENSBTAG00000023412
bos_mutus ENSBMUG00000023120
bison_bison_bison ENSBBBG00000018026
tursiops_truncatus ENSTTRG00000003283
sus_scrofa ENSSSCG00000005129
vicugna_pacos ENSVPAG00000010902
ursus_maritimus ENSUMAG00000005720
ursus_americanus ENSUAMG00000001384
ailuropoda_melanoleuca ENSAMEG00000007571
neovison_vison ENSNVIG00000012191
mustela_putorius_furo ENSMPUG00000015965
canis_lupus_dingo ENSCAFG00020014376
canis_lupus_familiaris ENSCAFG00000028528
vulpes_vulpes ENSVVUG00000021264
panthera_tigris_altaica ENSPTIG00000021039
panthera_pardus ENSPPRG00000017890
felis_catus ENSFCAG00000015750
pteropus_vampyrus ENSPVAG00000006107
myotis_lucifugus ENSMLUG00000023195
equus_caballus ENSECAG00000014102
equus_asinus_asinus ENSEASG00005004691
choloepus_hoffmanni ENSCHOG00000011151
dasypus_novemcinctus ENSDNOG00000008485
loxodonta_africana ENSLAFG00000006472
procavia_capensis ENSPCAG00000013600
echinops_telfairi ENSETEG00000013334
