phascolarctos_cinereus ENSPCIG00000024121
notamacropus_eugenii ENSMEUG00000007432
sarcophilus_harrisii ENSSHAG00000009982
monodelphis_domestica ENSMODG00000010418
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032362
mus_spicilegus ENSMSIG00000022769
mus_spicilegus ENSMSIG00000005704
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033501
mus_musculus ENSMUSG00000059183
mus_pahari MGP_PahariEiJ_G0015227
rattus_norvegicus ENSRNOG00000014602
meriones_unguiculatus ENSMUGG00000025199
meriones_unguiculatus ENSMUGG00000025214
cricetulus_griseus_crigri ENSCGRG00000009469
cricetulus_griseus_chok1gshd ENSCGRG00001010938
cricetulus_griseus_crigri-picr ENSCGRG00015022007
mesocricetus_auratus ENSMAUG00000019476
peromyscus_maniculatus_bairdii ENSPEMG00000021536
microtus_ochrogaster ENSMOCG00000022110
nannospalax_galili ENSNGAG00000023307
jaculus_jaculus ENSJJAG00000021378
castor_canadensis ENSCCNG00000021249
ictidomys_tridecemlineatus ENSSTOG00000020944
urocitellus_parryii ENSUPAG00010000615
spermophilus_dauricus ENSSDAG00000023843
marmota_marmota_marmota ENSMMMG00000007284
pan_paniscus ENSPPAG00000035142
pan_troglodytes ENSPTRG00000007171
homo_sapiens ENSG00000103707
gorilla_gorilla ENSGGOG00000001124
pongo_abelii ENSPPYG00000006558
nomascus_leucogenys ENSNLEG00000034733
rhinopithecus_roxellana ENSRROG00000023835
rhinopithecus_bieti ENSRBIG00000018525
colobus_angolensis_palliatus ENSCANG00000035874
piliocolobus_tephrosceles ENSPTEG00000035424
macaca_fascicularis ENSMFAG00000000627
macaca_nemestrina ENSMNEG00000040880
cercocebus_atys ENSCATG00000024224
mandrillus_leucophaeus ENSMLEG00000012111
theropithecus_gelada ENSTGEG00000023043
papio_anubis ENSPANG00000016759
chlorocebus_sabaeus ENSCSAG00000012690
callithrix_jacchus ENSCJAG00000006848
cebus_capucinus ENSCCAG00000018534
saimiri_boliviensis_boliviensis ENSSBOG00000024674
aotus_nancymaae ENSANAG00000030327
carlito_syrichta ENSTSYG00000011466
microcebus_murinus ENSMICG00000002867
prolemur_simus ENSPSMG00000000744
otolemur_garnettii ENSOGAG00000010388
tupaia_belangeri ENSTBEG00000010315
neovison_vison ENSNVIG00000017747
mustela_putorius_furo ENSMPUG00000000527
ursus_americanus ENSUAMG00000016965
ursus_maritimus ENSUMAG00000012561
ailuropoda_melanoleuca ENSAMEG00000002756
canis_lupus_dingo ENSCAFG00020008826
canis_lupus_familiaris ENSCAFG00000017117
vulpes_vulpes ENSVVUG00000013827
panthera_pardus ENSPPRG00000024322
panthera_tigris_altaica ENSPTIG00000021473
felis_catus ENSFCAG00000011455
equus_caballus ENSECAG00000012255
equus_asinus_asinus ENSEASG00005006503
tursiops_truncatus ENSTTRG00000012559
vicugna_pacos ENSVPAG00000011784
sus_scrofa ENSSSCG00000004543
capra_hircus ENSCHIG00000015447
ovis_aries ENSOARG00000017731
bos_taurus ENSBTAG00000021630
bos_mutus ENSBMUG00000004677
bison_bison_bison ENSBBBG00000025276
pteropus_vampyrus ENSPVAG00000016332
myotis_lucifugus ENSMLUG00000016414
procavia_capensis ENSPCAG00000014824
