pteropus_vampyrus ENSPVAG00000010861
myotis_lucifugus ENSMLUG00000002218
equus_asinus ENSEASG00005002576
equus_caballus ENSECAG00000016342
ursus_americanus ENSUAMG00000024302
ursus_maritimus ENSUMAG00000004135
ailuropoda_melanoleuca ENSAMEG00000009897
mustela_putorius ENSMPUG00000001154
neovison_vison ENSNVIG00000001426
canis_lupus ENSCAFG00000005124
canis_lupus ENSCAFG00020027459
vulpes_vulpes ENSVVUG00000012069
panthera_pardus ENSPPRG00000011764
panthera_tigris ENSPTIG00000003091
felis_catus ENSFCAG00000003949
tursiops_truncatus ENSTTRG00000004126
tursiops_truncatus ENSTTRG00000011307
bos_indicus ENSBIXG00005010800
bos_indicus ENSBIXG00000018802
bos_mutus ENSBMUG00000002901
bison_bison ENSBBBG00000022535
capra_hircus ENSCHIG00000021813
ovis_aries ENSOARG00000005686
sus_scrofa ENSSSCG00000007122
erinaceus_europaeus ENSEEUG00000001430
mus_spicilegus ENSMSIG00000003137
mus_musculus ENSMUSG00000036958
mus_spretus MGP_SPRETEiJ_G0025330
mus_caroli MGP_CAROLIEiJ_G0024412
mus_pahari MGP_PahariEiJ_G0025855
rattus_norvegicus ENSRNOG00000004808
meriones_unguiculatus ENSMUGG00000020421
cricetulus_griseus ENSCGRG00000008395
cricetulus_griseus ENSCGRG00001004859
cricetulus_griseus ENSCGRG00015005454
mesocricetus_auratus ENSMAUG00000012706
peromyscus_maniculatus ENSPEMG00000000143
microtus_ochrogaster ENSMOCG00000016678
nannospalax_galili ENSNGAG00000023054
castor_canadensis ENSCCNG00000008571
urocitellus_parryii ENSUPAG00010009858
spermophilus_dauricus ENSSDAG00000016607
marmota_marmota ENSMMMG00000004467
ictidomys_tridecemlineatus ENSSTOG00000004847
heterocephalus_glaber ENSHGLG00100012781
heterocephalus_glaber ENSHGLG00000009307
fukomys_damarensis ENSFDAG00000002325
cavia_aperea ENSCAPG00000017097
cavia_porcellus ENSCPOG00000003822
octodon_degus ENSODEG00000013274
chinchilla_lanigera ENSCLAG00000011384
piliocolobus_tephrosceles ENSPTEG00000002861
colobus_angolensis ENSCANG00000040029
rhinopithecus_roxellana ENSRROG00000029851
rhinopithecus_bieti ENSRBIG00000037634
mandrillus_leucophaeus ENSMLEG00000034534
cercocebus_atys ENSCATG00000042927
theropithecus_gelada ENSTGEG00000020163
papio_anubis ENSPANG00000018661
macaca_mulatta ENSMMUG00000022393
macaca_fascicularis ENSMFAG00000038093
macaca_nemestrina ENSMNEG00000041474
pan_troglodytes ENSPTRG00000013323
pan_paniscus ENSPPAG00000025372
homo_sapiens ENSG00000125831
pongo_abelii ENSPPYG00000010769
nomascus_leucogenys ENSNLEG00000011603
saimiri_boliviensis ENSSBOG00000025613
cebus_capucinus ENSCCAG00000035766
callithrix_jacchus ENSCJAG00000000703
aotus_nancymaae ENSANAG00000020321
carlito_syrichta ENSTSYG00000000187
propithecus_coquereli ENSPCOG00000025724
microcebus_murinus ENSMICG00000017904
prolemur_simus ENSPSMG00000008919
otolemur_garnettii ENSOGAG00000005028
choloepus_hoffmanni ENSCHOG00000007103
choloepus_hoffmanni ENSCHOG00000006129
dasypus_novemcinctus ENSDNOG00000018232
echinops_telfairi ENSETEG00000005994
echinops_telfairi ENSETEG00000013267
loxodonta_africana ENSLAFG00000008240
