chelonoidis_abingdonii ENSCABG00000019502
notechis_scutatus ENSNSUG00000011815
ictidomys_tridecemlineatus ENSSTOG00000031556
octodon_degus ENSODEG00000013298
periophthalmus_magnuspinnatus ENSPMGG00000011768
periophthalmus_magnuspinnatus ENSPMGG00000005232
xiphophorus_couchianus ENSXCOG00000001464
gopherus_agassizii ENSGAGG00000013566
apteryx_rowi ENSARWG00000009863
sphenodon_punctatus ENSSPUG00000002816
vulpes_vulpes ENSVVUG00000024733
anas_platyrhynchos_platyrhynchos ENSAPLG00000021347
eptatretus_burgeri ENSEBUG00000014774
