calidris_pygmaea ENSCPGG00000004796
calidris_pugnax ENSCPUG00000008483
melopsittacus_undulatus ENSMUNG00000014747
anser_brachyrhynchus ENSABRG00000010307
anas_platyrhynchos ENSAPLG00000013612
meleagris_gallopavo ENSMGAG00000006358
coturnix_japonica ENSCJPG00005014642
gallus_gallus ENSGALG00000005214
numida_meleagris ENSNMEG00000018598
cyanistes_caeruleus ENSCCEG00000002558
parus_major ENSPMJG00000003867
ficedula_albicollis ENSFALG00000007676
taeniopygia_guttata ENSTGUG00000009741
serinus_canaria ENSSCAG00000010977
zonotrichia_albicollis ENSZALG00000013161
junco_hyemalis ENSJHYG00000012475
manacus_vitellinus ENSMVIG00005004303
lepidothrix_coronata ENSLCOG00000003606
apteryx_haastii ENSAHAG00000013024
apteryx_owenii ENSAOWG00000014449
apteryx_rowi ENSARWG00000015717
dromaius_novaehollandiae ENSDNVG00000011599
nothoprocta_perdicaria ENSNPEG00000004134
crocodylus_porosus ENSCPRG00005005352
gopherus_agassizii ENSGAGG00000010789
chelonoidis_abingdonii ENSCABG00000009276
chrysemys_picta ENSCPBG00000012076
pelodiscus_sinensis ENSPSIG00000006062
sphenodon_punctatus ENSSPUG00000001074
vombatus_ursinus ENSVURG00010009580
vombatus_ursinus ENSVURG00010010375
phascolarctos_cinereus ENSPCIG00000027153
notamacropus_eugenii ENSMEUG00000000625
monodelphis_domestica ENSMODG00000006849
sarcophilus_harrisii ENSSHAG00000005275
bos_indicus ENSBIXG00000002225
bos_taurus ENSBTAG00000016438
bos_indicus ENSBIXG00005003341
bos_mutus ENSBMUG00000005064
bison_bison ENSBBBG00000003383
capra_hircus ENSCHIG00000026054
ovis_aries ENSOARG00000002232
sus_scrofa ENSSSCG00000035639
tursiops_truncatus ENSTTRG00000009364
vicugna_pacos ENSVPAG00000010170
ursus_maritimus ENSUMAG00000020892
ursus_americanus ENSUAMG00000002979
ailuropoda_melanoleuca ENSAMEG00000017093
neovison_vison ENSNVIG00000011040
canis_lupus ENSCAFG00000020407
canis_lupus ENSCAFG00020017881
vulpes_vulpes ENSVVUG00000006796
panthera_pardus ENSPPRG00000003366
panthera_tigris ENSPTIG00000018200
felis_catus ENSFCAG00000027927
equus_asinus ENSEASG00005010885
equus_caballus ENSECAG00000017824
erinaceus_europaeus ENSEEUG00000015848
sorex_araneus ENSSARG00000007929
pteropus_vampyrus ENSPVAG00000013768
heterocephalus_glaber ENSHGLG00000019160
heterocephalus_glaber ENSHGLG00100010448
fukomys_damarensis ENSFDAG00000015669
chinchilla_lanigera ENSCLAG00000007580
octodon_degus ENSODEG00000017438
cavia_porcellus ENSCPOG00000015414
cavia_aperea ENSCAPG00000006917
spermophilus_dauricus ENSSDAG00000015217
urocitellus_parryii ENSUPAG00010021363
ictidomys_tridecemlineatus ENSSTOG00000007763
marmota_marmota ENSMMMG00000008672
peromyscus_maniculatus ENSPEMG00000019123
microtus_ochrogaster ENSMOCG00000002618
cricetulus_griseus ENSCGRG00000012447
cricetulus_griseus ENSCGRG00001020854
cricetulus_griseus ENSCGRG00015004051
mesocricetus_auratus ENSMAUG00000010324
mus_spretus MGP_SPRETEiJ_G0032565
mus_spicilegus ENSMSIG00000023542
mus_musculus ENSMUSG00000052616
mus_caroli MGP_CAROLIEiJ_G0031448
mus_pahari MGP_PahariEiJ_G0023046
rattus_norvegicus ENSRNOG00000055097
meriones_unguiculatus ENSMUGG00000015191
nannospalax_galili ENSNGAG00000008412
jaculus_jaculus ENSJJAG00000021091
castor_canadensis ENSCCNG00000018097
oryctolagus_cuniculus ENSOCUG00000000569
ochotona_princeps ENSOPRG00000004136
mandrillus_leucophaeus ENSMLEG00000013883
cercocebus_atys ENSCATG00000035233
papio_anubis ENSPANG00000019280
theropithecus_gelada ENSTGEG00000004290
macaca_mulatta ENSMMUG00000064302
macaca_fascicularis ENSMFAG00000025461
macaca_nemestrina ENSMNEG00000028756
chlorocebus_sabaeus ENSCSAG00000004627
rhinopithecus_bieti ENSRBIG00000038934
rhinopithecus_roxellana ENSRROG00000044258
piliocolobus_tephrosceles ENSPTEG00000019600
colobus_angolensis ENSCANG00000035574
gorilla_gorilla ENSGGOG00000003333
homo_sapiens ENSG00000249961
pan_paniscus ENSPPAG00000029434
pan_troglodytes ENSPTRG00000008201
pongo_abelii ENSPPYG00000007427
nomascus_leucogenys ENSNLEG00000004017
cebus_capucinus ENSCCAG00000023835
saimiri_boliviensis ENSSBOG00000027076
callithrix_jacchus ENSCJAG00000016748
aotus_nancymaae ENSANAG00000033396
carlito_syrichta ENSTSYG00000013044
prolemur_simus ENSPSMG00000013318
propithecus_coquereli ENSPCOG00000012520
microcebus_murinus ENSMICG00000005788
otolemur_garnettii ENSOGAG00000013265
dasypus_novemcinctus ENSDNOG00000032686
choloepus_hoffmanni ENSCHOG00000003553
procavia_capensis ENSPCAG00000004382
echinops_telfairi ENSETEG00000009200
loxodonta_africana ENSLAFG00000009064
pogona_vitticeps ENSPVIG00000001706
anolis_carolinensis ENSACAG00000002618
notechis_scutatus ENSNSUG00000010169
salvator_merianae ENSSMRG00000011109
ornithorhynchus_anatinus ENSOANG00000029405
ornithorhynchus_anatinus ENSOANG00000031070
ornithorhynchus_anatinus ENSOANG00000029982
ornithorhynchus_anatinus ENSOANG00000031931
ornithorhynchus_anatinus ENSOANG00000031176
ornithorhynchus_anatinus ENSOANG00000030792
ornithorhynchus_anatinus ENSOANG00000030240
ornithorhynchus_anatinus ENSOANG00000030783
ornithorhynchus_anatinus ENSOANG00000030668
