scleropages_formosus ENSSFOG00015009430
paramormyrops_kingsleyae ENSPKIG00000004699
mastacembelus_armatus ENSMAMG00000017031
monopterus_albus ENSMALG00000003350
anabas_testudineus ENSATEG00000005408
lates_calcarifer ENSLCAG00010015079
seriola_dumerili ENSSDUG00000013616
scophthalmus_maximus ENSSMAG00000011470
labrus_bergylta ENSLBEG00000001919
cottoperca_gobio ENSCGOG00000015448
larimichthys_crocea ENSLCRG00005013389
astatotilapia_calliptera ENSACLG00000011867
maylandia_zebra ENSMZEG00005016143
haplochromis_burtoni ENSHBUG00000012820
pundamilia_nyererei ENSPNYG00000007005
oreochromis_niloticus ENSONIG00000015328
neolamprologus_brichardi ENSNBRG00000019538
parambassis_ranga ENSPRNG00000012050
poecilia_mexicana ENSPMEG00000020384
poecilia_formosa ENSPFOG00000009533
poecilia_reticulata ENSPREG00000019088
xiphophorus_maculatus ENSXMAG00000025068
gambusia_affinis ENSGAFG00000003458
cyprinodon_variegatus ENSCVAG00000023311
fundulus_heteroclitus ENSFHEG00000019380
kryptolebias_marmoratus ENSKMAG00000013095
oryzias_latipes ENSORLG00015022997
oryzias_latipes ENSORLG00000016324
oryzias_latipes ENSORLG00020004641
oryzias_melastigma ENSOMEG00000015835
acanthochromis_polyacanthus ENSAPOG00000009204
tetraodon_nigroviridis ENSTNIG00000016338
takifugu_rubripes ENSTRUG00000023977
betta_splendens ENSBSLG00000025962
cynoglossus_semilaevis ENSCSEG00000013833
gouania_willdenowi ENSGWIG00000010593
amphiprion_ocellaris ENSAOCG00000015930
amphiprion_percula ENSAPEG00000005040
stegastes_partitus ENSSPAG00000006407
poecilia_latipinna ENSPLAG00000015159
amphilophus_citrinellus ENSACIG00000003331
seriola_lalandi ENSSLDG00000023072
mola_mola ENSMMOG00000015619
hippocampus_comes ENSHCOG00000006611
periophthalmus_magnuspinnatus ENSPMGG00000018823
hucho_hucho ENSHHUG00000009658
gadus_morhua ENSGMOG00000009950
esox_lucius ENSELUG00000005561
clupea_harengus ENSCHAG00000012561
denticeps_clupeoides ENSDCDG00000035701
astyanax_mexicanus ENSAMXG00000019264
astyanax_mexicanus ENSAMXG00005019305
pygocentrus_nattereri ENSPNAG00000004736
ictalurus_punctatus ENSIPUG00000016347
electrophorus_electricus ENSEEEG00000004637
danio_rerio ENSDARG00000043394
lepisosteus_oculatus ENSLOCG00000016746
erpetoichthys_calabaricus ENSECRG00000004563
anolis_carolinensis ENSACAG00000003457
pogona_vitticeps ENSPVIG00000013355
sphenodon_punctatus ENSSPUG00000005063
gopherus_agassizii ENSGAGG00000023244
chrysemys_picta ENSCPBG00000018351
meleagris_gallopavo ENSMGAG00000014065
gallus_gallus ENSGALG00000016508
numida_meleagris ENSNMEG00000006847
anas_platyrhynchos ENSAPLG00000004165
taeniopygia_guttata ENSTGUG00000014679
lonchura_striata ENSLSDG00000011384
zonotrichia_albicollis ENSZALG00000009830
junco_hyemalis ENSJHYG00000011081
serinus_canaria ENSSCAG00000013405
manacus_vitellinus ENSMVIG00005011197
ficedula_albicollis ENSFALG00000011273
parus_major ENSPMJG00000007489
melopsittacus_undulatus ENSMUNG00000006734
apteryx_rowi ENSARWG00000002056
apteryx_haastii ENSAHAG00000006066
dromaius_novaehollandiae ENSDNVG00000001840
