drosophila_melanogaster FBgn0038638
caenorhabditis_elegans_strain_n2 WBGene00021353
phascolarctos_cinereus ENSPCIG00000025382
sarcophilus_harrisii ENSSHAG00000012587
monodelphis_domestica ENSMODG00000018403
bos_taurus ENSBTAG00000039477
bos_mutus ENSBMUG00000006827
bison_bison_bison ENSBBBG00000006834
capra_hircus ENSCHIG00000002547
ovis_aries ENSOARG00000019958
sus_scrofa ENSSSCG00000004458
tursiops_truncatus ENSTTRG00000000227
equus_asinus_asinus ENSEASG00005005542
equus_caballus ENSECAG00000028764
myotis_lucifugus ENSMLUG00000028483
myotis_lucifugus ENSMLUG00000025764
pteropus_vampyrus ENSPVAG00000012782
neovison_vison ENSNVIG00000004304
mustela_putorius_furo ENSMPUG00000018859
ursus_americanus ENSUAMG00000010914
ursus_maritimus ENSUMAG00000018309
canis_lupus_dingo ENSCAFG00020014610
canis_lupus_familiaris ENSCAFG00000002876
vulpes_vulpes ENSVVUG00000019258
panthera_tigris_altaica ENSPTIG00000002979
panthera_pardus ENSPPRG00000015067
felis_catus ENSFCAG00000011875
marmota_marmota_marmota ENSMMMG00000008079
spermophilus_dauricus ENSSDAG00000016509
urocitellus_parryii ENSUPAG00010016090
ictidomys_tridecemlineatus ENSSTOG00000000142
cavia_porcellus ENSCPOG00000002388
octodon_degus ENSODEG00000009537
heterocephalus_glaber_female ENSHGLG00000003190
heterocephalus_glaber_male ENSHGLG00100005907
cricetulus_griseus_chok1gshd ENSCGRG00001001413
cricetulus_griseus_crigri ENSCGRG00000012358
mesocricetus_auratus ENSMAUG00000020972
microtus_ochrogaster ENSMOCG00000007113
peromyscus_maniculatus_bairdii ENSPEMG00000030416
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033632
mus_spicilegus ENSMSIG00000018940
mus_musculus ENSMUSG00000035274
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032493
mus_pahari MGP_PahariEiJ_G0015360
rattus_norvegicus ENSRNOG00000010694
meriones_unguiculatus ENSMUGG00000020754
nannospalax_galili ENSNGAG00000018487
jaculus_jaculus ENSJJAG00000008383
castor_canadensis ENSCCNG00000025093
oryctolagus_cuniculus ENSOCUG00000007954
microcebus_murinus ENSMICG00000046765
prolemur_simus ENSPSMG00000024721
propithecus_coquereli ENSPCOG00000004342
pan_troglodytes ENSPTRG00000018376
pan_paniscus ENSPPAG00000000668
homo_sapiens ENSG00000146242
gorilla_gorilla ENSGGOG00000004297
pongo_abelii ENSPPYG00000016800
nomascus_leucogenys ENSNLEG00000029072
cercocebus_atys ENSCATG00000017655
mandrillus_leucophaeus ENSMLEG00000000470
theropithecus_gelada ENSTGEG00000016882
papio_anubis ENSPANG00000004548
macaca_mulatta ENSMMUG00000005196
macaca_nemestrina ENSMNEG00000016907
macaca_fascicularis ENSMFAG00000010683
chlorocebus_sabaeus ENSCSAG00000000199
rhinopithecus_bieti ENSRBIG00000018121
rhinopithecus_roxellana ENSRROG00000014272
piliocolobus_tephrosceles ENSPTEG00000021305
colobus_angolensis_palliatus ENSCANG00000028921
callithrix_jacchus ENSCJAG00000009412
aotus_nancymaae ENSANAG00000017135
loxodonta_africana ENSLAFG00000018246
procavia_capensis ENSPCAG00000005013
dasypus_novemcinctus ENSDNOG00000018656
otolemur_garnettii ENSOGAG00000029928
dipodomys_ordii ENSDORG00000003230
ornithorhynchus_anatinus ENSOANG00000001283
apteryx_rowi ENSARWG00000012129
apteryx_haastii ENSAHAG00000019649
apteryx_owenii ENSAOWG00000003374
dromaius_novaehollandiae ENSDNVG00000017869
cyanistes_caeruleus ENSCCEG00000019922
parus_major ENSPMJG00000003676
junco_hyemalis ENSJHYG00000015702
zonotrichia_albicollis ENSZALG00000016270
serinus_canaria ENSSCAG00000003736
ficedula_albicollis ENSFALG00000002688
lepidothrix_coronata ENSLCOG00000016001
manacus_vitellinus ENSMVIG00005006387
melopsittacus_undulatus ENSMUNG00000008722
calidris_pugnax ENSCPUG00000006256
calidris_pygmaea ENSCPGG00000015197
anser_brachyrhynchus ENSABRG00000013669
anas_platyrhynchos_platyrhynchos ENSAPLG00000024909
meleagris_gallopavo ENSMGAG00000013749
gallus_gallus ENSGALG00000027355
