drosophila_melanogaster FBgn0033088
caenorhabditis_elegans_strain_n2 WBGene00019806
petromyzon_marinus ENSPMAG00000007161
eptatretus_burgeri ENSEBUG00000009611
calidris_pygmaea ENSCPGG00000014954
calidris_pugnax ENSCPUG00000006690
lonchura_striata_domestica ENSLSDG00000007588
serinus_canaria ENSSCAG00000002483
junco_hyemalis ENSJHYG00000005318
nothoprocta_perdicaria ENSNPEG00000010622
pogona_vitticeps ENSPVIG00000015598
ovis_aries ENSOARG00000011754
bos_mutus ENSBMUG00000002225
myotis_lucifugus ENSMLUG00000014994
neovison_vison ENSNVIG00000004179
mustela_putorius_furo ENSMPUG00000014988
canis_lupus_dingo ENSCAFG00020022787
canis_lupus_familiaris ENSCAFG00000016359
vulpes_vulpes ENSVVUG00000001314
ailuropoda_melanoleuca ENSAMEG00000010007
ursus_americanus ENSUAMG00000009403
ursus_maritimus ENSUMAG00000017477
felis_catus ENSFCAG00000009902
panthera_pardus ENSPPRG00000006292
oryctolagus_cuniculus ENSOCUG00000027949
dasypus_novemcinctus ENSDNOG00000012679
heterocephalus_glaber_male ENSHGLG00100001606
fukomys_damarensis ENSFDAG00000012642
choloepus_hoffmanni ENSCHOG00000009114
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017929
mus_spicilegus ENSMSIG00000016809
mus_musculus ENSMUSG00000038208
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017083
mus_pahari MGP_PahariEiJ_G0018212
rattus_norvegicus ENSRNOG00000046143
meriones_unguiculatus ENSMUGG00000003405
peromyscus_maniculatus_bairdii ENSPEMG00000011530
microtus_ochrogaster ENSMOCG00000014557
cricetulus_griseus_chok1gshd ENSCGRG00001022580
cricetulus_griseus_crigri-picr ENSCGRG00015015412
cricetulus_griseus_crigri ENSCGRG00000017161
mesocricetus_auratus ENSMAUG00000004453
nannospalax_galili ENSNGAG00000019122
jaculus_jaculus ENSJJAG00000023153
cavia_porcellus ENSCPOG00000023267
cavia_aperea ENSCAPG00000015897
octodon_degus ENSODEG00000017522
chinchilla_lanigera ENSCLAG00000014673
heterocephalus_glaber_female ENSHGLG00000012791
castor_canadensis ENSCCNG00000015031
dipodomys_ordii ENSDORG00000014272
carlito_syrichta ENSTSYG00000034673
equus_caballus ENSECAG00000009141
equus_asinus_asinus ENSEASG00005002180
erinaceus_europaeus ENSEEUG00000014543
pan_paniscus ENSPPAG00000034454
pan_troglodytes ENSPTRG00000009099
homo_sapiens ENSG00000161395
gorilla_gorilla ENSGGOG00000001119
pongo_abelii ENSPPYG00000008480
nomascus_leucogenys ENSNLEG00000031012
macaca_mulatta ENSMMUG00000001347
macaca_nemestrina ENSMNEG00000039131
macaca_fascicularis ENSMFAG00000045434
papio_anubis ENSPANG00000021823
theropithecus_gelada ENSTGEG00000003644
mandrillus_leucophaeus ENSMLEG00000043535
cercocebus_atys ENSCATG00000039481
chlorocebus_sabaeus ENSCSAG00000002714
piliocolobus_tephrosceles ENSPTEG00000018341
colobus_angolensis_palliatus ENSCANG00000008818
rhinopithecus_bieti ENSRBIG00000039885
rhinopithecus_roxellana ENSRROG00000038293
saimiri_boliviensis_boliviensis ENSSBOG00000032391
cebus_capucinus ENSCCAG00000031068
callithrix_jacchus ENSCJAG00000008841
aotus_nancymaae ENSANAG00000037579
otolemur_garnettii ENSOGAG00000004110
urocitellus_parryii ENSUPAG00010007613
spermophilus_dauricus ENSSDAG00000004504
ictidomys_tridecemlineatus ENSSTOG00000003735
marmota_marmota_marmota ENSMMMG00000019547
ochotona_princeps ENSOPRG00000013318
tupaia_belangeri ENSTBEG00000003408
panthera_tigris_altaica ENSPTIG00000018703
sus_scrofa ENSSSCG00000017502
tursiops_truncatus ENSTTRG00000008212
bison_bison_bison ENSBBBG00000000329
bos_taurus ENSBTAG00000011732
capra_hircus ENSCHIG00000013262
pteropus_vampyrus ENSPVAG00000008520
propithecus_coquereli ENSPCOG00000016302
microcebus_murinus ENSMICG00000010533
prolemur_simus ENSPSMG00000009760
loxodonta_africana ENSLAFG00000029163
procavia_capensis ENSPCAG00000014058
echinops_telfairi ENSETEG00000014200
notamacropus_eugenii ENSMEUG00000004961
phascolarctos_cinereus ENSPCIG00000000255
monodelphis_domestica ENSMODG00000012824
sarcophilus_harrisii ENSSHAG00000015263
ficedula_albicollis ENSFALG00000000535
lepidothrix_coronata ENSLCOG00000005146
anas_platyrhynchos_platyrhynchos ENSAPLG00000021635
cyanistes_caeruleus ENSCCEG00000005361
calidris_pygmaea ENSCPGG00000004540
meleagris_gallopavo ENSMGAG00000004191
coturnix_japonica ENSCJPG00005002375
gallus_gallus ENSGALG00000022030
numida_meleagris ENSNMEG00000006770
apteryx_owenii ENSAOWG00000002791
apteryx_haastii ENSAHAG00000009544
apteryx_rowi ENSARWG00000001271
dromaius_novaehollandiae ENSDNVG00000008750
anolis_carolinensis ENSACAG00000003751
pogona_vitticeps ENSPVIG00000015597
notechis_scutatus ENSNSUG00000016992
salvator_merianae ENSSMRG00000005839
sphenodon_punctatus ENSSPUG00000007139
gopherus_agassizii ENSGAGG00000018130
chelonoidis_abingdonii ENSCABG00000022202
chrysemys_picta_bellii ENSCPBG00000004355
pelodiscus_sinensis ENSPSIG00000005740
crocodylus_porosus ENSCPRG00005002764
ornithorhynchus_anatinus ENSOANG00000002135
xenopus_tropicalis ENSXETG00000015142
latimeria_chalumnae ENSLACG00000015545
xiphophorus_couchianus ENSXCOG00000000982
poecilia_reticulata ENSPREG00000006560
poecilia_formosa ENSPFOG00000007591
poecilia_mexicana ENSPMEG00000018809
poecilia_latipinna ENSPLAG00000020632
poecilia_reticulata ENSPREG00000023052
gambusia_affinis ENSGAFG00000019336
xiphophorus_maculatus ENSXMAG00000026396
cyprinodon_variegatus ENSCVAG00000005452
kryptolebias_marmoratus ENSKMAG00000021195
takifugu_rubripes ENSTRUG00000004859
tetraodon_nigroviridis ENSTNIG00000018933
mola_mola ENSMMOG00000001263
amphiprion_percula ENSAPEG00000012807
amphiprion_ocellaris ENSAOCG00000005663
acanthochromis_polyacanthus ENSAPOG00000000649
stegastes_partitus ENSSPAG00000014967
stegastes_partitus ENSSPAG00000005064
maylandia_zebra ENSMZEG00005014404
astatotilapia_calliptera ENSACLG00000010390
haplochromis_burtoni ENSHBUG00000006153
pundamilia_nyererei ENSPNYG00000017590
neolamprologus_brichardi ENSNBRG00000011491
oreochromis_niloticus ENSONIG00000011535
amphilophus_citrinellus ENSACIG00000014254
seriola_lalandi_dorsalis ENSSLDG00000018066
seriola_dumerili ENSSDUG00000022901
scophthalmus_maximus ENSSMAG00000017537
labrus_bergylta ENSLBEG00000021980
mastacembelus_armatus ENSMAMG00000013504
anabas_testudineus ENSATEG00000019764
oryzias_latipes ENSORLG00000005720
oryzias_latipes_asm223469v1 ENSORLG00015014685
oryzias_latipes ENSORLG00020016632
oryzias_melastigma ENSOMEG00000021848
fundulus_heteroclitus ENSFHEG00000009553
monopterus_albus ENSMALG00000007910
gasterosteus_aculeatus ENSGACG00000007172
cynoglossus_semilaevis ENSCSEG00000009322
hippocampus_comes ENSHCOG00000017148
periophthalmus_magnuspinnatus ENSPMGG00000014250
gadus_morhua ENSGMOG00000005519
esox_lucius ENSELUG00000023501
astyanax_mexicanus ENSAMXG00000043440
astyanax_mexicanus ENSAMXG00000039304
pygocentrus_nattereri ENSPNAG00000009226
ictalurus_punctatus ENSIPUG00000020224
danio_rerio ENSDARG00000057531
scleropages_formosus ENSSFOG00015013733
paramormyrops_kingsleyae ENSPKIG00000007363
lepisosteus_oculatus ENSLOCG00000012716
ciona_intestinalis ENSCING00000004258
saccharomyces_cerevisiae YCR044C
