notamacropus_eugenii ENSMEUG00000006524
sarcophilus_harrisii ENSSHAG00000016096
echinops_telfairi ENSETEG00000017585
pelodiscus_sinensis ENSPSIG00000004647
gallus_gallus ENSGALG00000009409
lepisosteus_oculatus ENSLOCG00000007120
amphiprion_percula ENSAPEG00000004692
cyprinodon_variegatus ENSCVAG00000015869
takifugu_rubripes ENSTRUG00000019926
periophthalmus_magnuspinnatus ENSPMGG00000011138
esox_lucius ENSELUG00000013022
eptatretus_burgeri ENSEBUG00000008259
petromyzon_marinus ENSPMAG00000004344
