petromyzon_marinus ENSPMAG00000007793
eptatretus_burgeri ENSEBUG00000001742
phascolarctos_cinereus ENSPCIG00000022327
vombatus_ursinus ENSVURG00010005101
notamacropus_eugenii ENSMEUG00000008615
sarcophilus_harrisii ENSSHAG00000012093
monodelphis_domestica ENSMODG00000020982
bos_indicus ENSBIXG00000005877
bos_indicus ENSBIXG00005016433
bos_taurus ENSBTAG00000001771
bos_mutus ENSBMUG00000006697
bison_bison ENSBBBG00000008301
capra_hircus ENSCHIG00000026093
ovis_aries ENSOARG00000014368
sus_scrofa ENSSSCG00000030480
tursiops_truncatus ENSTTRG00000001410
vicugna_pacos ENSVPAG00000009787
sorex_araneus ENSSARG00000012399
ursus_maritimus ENSUMAG00000000314
ursus_americanus ENSUAMG00000002066
ailuropoda_melanoleuca ENSAMEG00000018223
mustela_putorius ENSMPUG00000008456
neovison_vison ENSNVIG00000016237
canis_lupus ENSCAFG00000009801
canis_lupus ENSCAFG00020024369
vulpes_vulpes ENSVVUG00000025378
panthera_tigris ENSPTIG00000017042
panthera_pardus ENSPPRG00000007385
felis_catus ENSFCAG00000024560
myotis_lucifugus ENSMLUG00000001435
pteropus_vampyrus ENSPVAG00000016997
equus_asinus ENSEASG00005006080
equus_caballus ENSECAG00000024965
octodon_degus ENSODEG00000011707
chinchilla_lanigera ENSCLAG00000011834
cavia_aperea ENSCAPG00000000366
cavia_porcellus ENSCPOG00000037211
heterocephalus_glaber ENSHGLG00000004983
heterocephalus_glaber ENSHGLG00100015475
fukomys_damarensis ENSFDAG00000013789
urocitellus_parryii ENSUPAG00010020176
marmota_marmota ENSMMMG00000003463
spermophilus_dauricus ENSSDAG00000007913
ictidomys_tridecemlineatus ENSSTOG00000016151
castor_canadensis ENSCCNG00000016820
dipodomys_ordii ENSDORG00000002472
mus_spretus MGP_SPRETEiJ_G0021898
mus_spicilegus ENSMSIG00000010496
mus_musculus ENSMUSG00000022897
mus_caroli MGP_CAROLIEiJ_G0020992
mus_pahari MGP_PahariEiJ_G0016697
rattus_norvegicus ENSRNOG00000001662
meriones_unguiculatus ENSMUGG00000005767
meriones_unguiculatus ENSMUGG00000005676
cricetulus_griseus ENSCGRG00001000504
cricetulus_griseus ENSCGRG00015016125
cricetulus_griseus ENSCGRG00000003945
mesocricetus_auratus ENSMAUG00000018415
peromyscus_maniculatus ENSPEMG00000017620
microtus_ochrogaster ENSMOCG00000021125
nannospalax_galili ENSNGAG00000015173
jaculus_jaculus ENSJJAG00000022874
ochotona_princeps ENSOPRG00000000970
oryctolagus_cuniculus ENSOCUG00000005814
homo_sapiens ENSG00000157540
gorilla_gorilla ENSGGOG00000011897
pan_paniscus ENSPPAG00000032422
pan_troglodytes ENSPTRG00000013901
pongo_abelii ENSPPYG00000011412
nomascus_leucogenys ENSNLEG00000004733
piliocolobus_tephrosceles ENSPTEG00000002363
colobus_angolensis ENSCANG00000043057
rhinopithecus_bieti ENSRBIG00000044558
rhinopithecus_roxellana ENSRROG00000013490
macaca_nemestrina ENSMNEG00000027229
macaca_fascicularis ENSMFAG00000035589
macaca_mulatta ENSMMUG00000018131
theropithecus_gelada ENSTGEG00000024443
papio_anubis ENSPANG00000009693
cercocebus_atys ENSCATG00000044358
mandrillus_leucophaeus ENSMLEG00000039346
chlorocebus_sabaeus ENSCSAG00000008483
cebus_capucinus ENSCCAG00000024141
callithrix_jacchus ENSCJAG00000002609
saimiri_boliviensis ENSSBOG00000031681
aotus_nancymaae ENSANAG00000025205
carlito_syrichta ENSTSYG00000007381
microcebus_murinus ENSMICG00000010871
propithecus_coquereli ENSPCOG00000019153
prolemur_simus ENSPSMG00000010616
otolemur_garnettii ENSOGAG00000011236
tupaia_belangeri ENSTBEG00000007735
loxodonta_africana ENSLAFG00000000815
procavia_capensis ENSPCAG00000011190
echinops_telfairi ENSETEG00000006110
choloepus_hoffmanni ENSCHOG00000002353
ornithorhynchus_anatinus ENSOANG00000006412
pogona_vitticeps ENSPVIG00000023761
anolis_carolinensis ENSACAG00000009116
notechis_scutatus ENSNSUG00000017825
salvator_merianae ENSSMRG00000023000
sphenodon_punctatus ENSSPUG00000000621
calidris_pugnax ENSCPUG00000012453
calidris_pygmaea ENSCPGG00000012415
parus_major ENSPMJG00000009547
cyanistes_caeruleus ENSCCEG00000017182
taeniopygia_guttata ENSTGUG00000004960
lonchura_striata ENSLSDG00000008264
serinus_canaria ENSSCAG00000010775
ficedula_albicollis ENSFALG00000005140
lepidothrix_coronata ENSLCOG00000006349
manacus_vitellinus ENSMVIG00005014948
junco_hyemalis ENSJHYG00000001964
melopsittacus_undulatus ENSMUNG00000008453
gallus_gallus ENSGALG00000016053
coturnix_japonica ENSCJPG00005007871
meleagris_gallopavo ENSMGAG00000014551
numida_meleagris ENSNMEG00000012838
anas_platyrhynchos ENSAPLG00000011621
anser_brachyrhynchus ENSABRG00000007369
apteryx_haastii ENSAHAG00000009146
apteryx_owenii ENSAOWG00000018204
apteryx_rowi ENSARWG00000013041
dromaius_novaehollandiae ENSDNVG00000009690
nothoprocta_perdicaria ENSNPEG00000013256
crocodylus_porosus ENSCPRG00005015754
chelonoidis_abingdonii ENSCABG00000021301
gopherus_agassizii ENSGAGG00000018907
chrysemys_picta ENSCPBG00000012395
pelodiscus_sinensis ENSPSIG00000011508
xenopus_tropicalis ENSXETG00000013334
latimeria_chalumnae ENSLACG00000008606
paramormyrops_kingsleyae ENSPKIG00000014213
scleropages_formosus ENSSFOG00015013261
denticeps_clupeoides ENSDCDG00000027478
astyanax_mexicanus ENSAMXG00005011621
astyanax_mexicanus ENSAMXG00000002931
pygocentrus_nattereri ENSPNAG00000013205
electrophorus_electricus ENSEEEG00000004282
ictalurus_punctatus ENSIPUG00000014580
danio_rerio ENSDARG00000023814
denticeps_clupeoides ENSDCDG00000018807
hucho_hucho ENSHHUG00000042582
hucho_hucho ENSHHUG00000044063
esox_lucius ENSELUG00000019596
seriola_dumerili ENSSDUG00000001827
seriola_lalandi ENSSLDG00000013570
scophthalmus_maximus ENSSMAG00000008975
lates_calcarifer ENSLCAG00010023327
anabas_testudineus ENSATEG00000019767
gasterosteus_aculeatus ENSGACG00000010440
takifugu_rubripes ENSTRUG00000006869
labrus_bergylta ENSLBEG00000024100
cottoperca_gobio ENSCGOG00000006301
larimichthys_crocea ENSLCRG00005016805
monopterus_albus ENSMALG00000012320
mastacembelus_armatus ENSMAMG00000016573
betta_splendens ENSBSLG00000020562
mola_mola ENSMMOG00000014011
tetraodon_nigroviridis ENSTNIG00000005913
amphiprion_percula ENSAPEG00000005935
amphiprion_ocellaris ENSAOCG00000019484
acanthochromis_polyacanthus ENSAPOG00000013865
stegastes_partitus ENSSPAG00000004605
amphilophus_citrinellus ENSACIG00000007706
gambusia_affinis ENSGAFG00000013853
maylandia_zebra ENSMZEG00005004603
pundamilia_nyererei ENSPNYG00000014417
astatotilapia_calliptera ENSACLG00000009745
haplochromis_burtoni ENSHBUG00000003633
neolamprologus_brichardi ENSNBRG00000022549
oreochromis_niloticus ENSONIG00000011165
parambassis_ranga ENSPRNG00000009803
poecilia_formosa ENSPFOG00000009262
poecilia_latipinna ENSPLAG00000015877
poecilia_mexicana ENSPMEG00000023950
poecilia_reticulata ENSPREG00000011700
xiphophorus_maculatus ENSXMAG00000001707
xiphophorus_couchianus ENSXCOG00000010651
fundulus_heteroclitus ENSFHEG00000005499
cyprinodon_variegatus ENSCVAG00000007522
kryptolebias_marmoratus ENSKMAG00000019933
oryzias_latipes ENSORLG00020007158
oryzias_latipes ENSORLG00000005417
oryzias_latipes ENSORLG00015000345
oryzias_melastigma ENSOMEG00000006496
gouania_willdenowi ENSGWIG00000020215
periophthalmus_magnuspinnatus ENSPMGG00000011188
cynoglossus_semilaevis ENSCSEG00000015961
hippocampus_comes ENSHCOG00000002462
gadus_morhua ENSGMOG00000010249
paramormyrops_kingsleyae ENSPKIG00000015403
hucho_hucho ENSHHUG00000031598
hucho_hucho ENSHHUG00000035085
esox_lucius ENSELUG00000013555
astyanax_mexicanus ENSAMXG00005009453
astyanax_mexicanus ENSAMXG00000008849
pygocentrus_nattereri ENSPNAG00000010708
electrophorus_electricus ENSEEEG00000012449
danio_rerio ENSDARG00000063570
lepisosteus_oculatus ENSLOCG00000004953
erpetoichthys_calabaricus ENSECRG00000007487
ictalurus_punctatus ENSIPUG00000008410
zonotrichia_albicollis ENSZALG00000004931
spermophilus_dauricus ENSSDAG00000003219
callorhinchus_milii ENSCMIG00000003327
ciona_savignyi ENSCSAVG00000010372
