petromyzon_marinus ENSPMAG00000000520
eptatretus_burgeri ENSEBUG00000003033
scleropages_formosus ENSSFOG00015020651
paramormyrops_kingsleyae ENSPKIG00000004962
labrus_bergylta ENSLBEG00000006375
gasterosteus_aculeatus ENSGACG00000015665
anabas_testudineus ENSATEG00000018961
seriola_dumerili ENSSDUG00000011729
seriola_lalandi_dorsalis ENSSLDG00000016594
scophthalmus_maximus ENSSMAG00000006728
monopterus_albus ENSMALG00000002035
mastacembelus_armatus ENSMAMG00000004979
cynoglossus_semilaevis ENSCSEG00000017764
poecilia_formosa ENSPFOG00000017365
poecilia_mexicana ENSPMEG00000011160
poecilia_latipinna ENSPLAG00000005299
poecilia_reticulata ENSPREG00000008096
xiphophorus_maculatus ENSXMAG00000004060
xiphophorus_couchianus ENSXCOG00000007296
gambusia_affinis ENSGAFG00000018045
fundulus_heteroclitus ENSFHEG00000014406
cyprinodon_variegatus ENSCVAG00000004883
kryptolebias_marmoratus ENSKMAG00000002054
oryzias_latipes_asm223469v1 ENSORLG00015005958
oryzias_latipes ENSORLG00000005121
oryzias_latipes ENSORLG00020000042
oryzias_melastigma ENSOMEG00000016832
pundamilia_nyererei ENSPNYG00000002298
pundamilia_nyererei ENSPNYG00000002288
astatotilapia_calliptera ENSACLG00000008561
maylandia_zebra ENSMZEG00005004493
haplochromis_burtoni ENSHBUG00000007452
oreochromis_niloticus ENSONIG00000010559
neolamprologus_brichardi ENSNBRG00000002498
amphilophus_citrinellus ENSACIG00000021275
amphiprion_ocellaris ENSAOCG00000023027
amphiprion_percula ENSAPEG00000014722
acanthochromis_polyacanthus ENSAPOG00000014772
stegastes_partitus ENSSPAG00000000824
takifugu_rubripes ENSTRUG00000005257
tetraodon_nigroviridis ENSTNIG00000006969
mola_mola ENSMMOG00000006177
hippocampus_comes ENSHCOG00000019448
periophthalmus_magnuspinnatus ENSPMGG00000011031
gadus_morhua ENSGMOG00000017230
esox_lucius ENSELUG00000019181
pygocentrus_nattereri ENSPNAG00000027895
astyanax_mexicanus ENSAMXG00000006703
ictalurus_punctatus ENSIPUG00000013556
danio_rerio ENSDARG00000005590
lepisosteus_oculatus ENSLOCG00000004649
notamacropus_eugenii ENSMEUG00000014353
phascolarctos_cinereus ENSPCIG00000011497
monodelphis_domestica ENSMODG00000004971
sarcophilus_harrisii ENSSHAG00000001031
ornithorhynchus_anatinus ENSOANG00000008849
choloepus_hoffmanni ENSCHOG00000013356
dasypus_novemcinctus ENSDNOG00000044769
loxodonta_africana ENSLAFG00000015037
procavia_capensis ENSPCAG00000007225
oryctolagus_cuniculus ENSOCUG00000013736
ochotona_princeps ENSOPRG00000003495
dipodomys_ordii ENSDORG00000028633
tupaia_belangeri ENSTBEG00000007881
