phascolarctos_cinereus ENSPCIG00000016162
notamacropus_eugenii ENSMEUG00000007728
sarcophilus_harrisii ENSSHAG00000013760
monodelphis_domestica ENSMODG00000021104
sorex_araneus ENSSARG00000000481
capra_hircus ENSCHIG00000007645
chinchilla_lanigera ENSCLAG00000000226
cavia_porcellus ENSCPOG00000012895
heterocephalus_glaber_female ENSHGLG00000006935
heterocephalus_glaber_male ENSHGLG00100000197
fukomys_damarensis ENSFDAG00000020830
octodon_degus ENSODEG00000001030
spermophilus_dauricus ENSSDAG00000023353
urocitellus_parryii ENSUPAG00010000958
ictidomys_tridecemlineatus ENSSTOG00000004056
marmota_marmota_marmota ENSMMMG00000010392
peromyscus_maniculatus_bairdii ENSPEMG00000013040
microtus_ochrogaster ENSMOCG00000020681
cricetulus_griseus_crigri ENSCGRG00000016722
cricetulus_griseus_chok1gshd ENSCGRG00001001226
cricetulus_griseus_crigri-picr ENSCGRG00015004575
mesocricetus_auratus ENSMAUG00000009398
mus_spicilegus ENSMSIG00000026994
mus_musculus ENSMUSG00000031173
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034084
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032932
mus_pahari MGP_PahariEiJ_G0031479
rattus_norvegicus ENSRNOG00000003370
nannospalax_galili ENSNGAG00000005876
jaculus_jaculus ENSJJAG00000017566
dipodomys_ordii ENSDORG00000014052
dipodomys_ordii ENSDORG00000028387
tupaia_belangeri ENSTBEG00000009278
oryctolagus_cuniculus ENSOCUG00000010532
papio_anubis ENSPANG00000013609
macaca_fascicularis ENSMFAG00000040619
chlorocebus_sabaeus ENSCSAG00000014036
mandrillus_leucophaeus ENSMLEG00000000589
rhinopithecus_roxellana ENSRROG00000041394
colobus_angolensis_palliatus ENSCANG00000032833
piliocolobus_tephrosceles ENSPTEG00000023288
rhinopithecus_bieti ENSRBIG00000037599
cercocebus_atys ENSCATG00000040927
macaca_mulatta ENSMMUG00000013493
macaca_nemestrina ENSMNEG00000013646
pan_troglodytes ENSPTRG00000021799
pan_troglodytes ENSPTRG00000051070
pan_paniscus ENSPPAG00000030732
homo_sapiens ENSG00000036473
gorilla_gorilla ENSGGOG00000011703
pongo_abelii ENSPPYG00000020246
nomascus_leucogenys ENSNLEG00000001180
cebus_capucinus ENSCCAG00000027286
saimiri_boliviensis_boliviensis ENSSBOG00000029990
callithrix_jacchus ENSCJAG00000020777
aotus_nancymaae ENSANAG00000038446
carlito_syrichta ENSTSYG00000000488
microcebus_murinus ENSMICG00000011724
prolemur_simus ENSPSMG00000018824
propithecus_coquereli ENSPCOG00000021444
otolemur_garnettii ENSOGAG00000008763
ursus_americanus ENSUAMG00000023525
ursus_maritimus ENSUMAG00000017533
ailuropoda_melanoleuca ENSAMEG00000007121
neovison_vison ENSNVIG00000014541
mustela_putorius_furo ENSMPUG00000012597
canis_lupus_familiaris ENSCAFG00000014023
canis_lupus_dingo ENSCAFG00020008552
vulpes_vulpes ENSVVUG00000011334
panthera_tigris_altaica ENSPTIG00000007681
panthera_pardus ENSPPRG00000021854
felis_catus ENSFCAG00000010876
pteropus_vampyrus ENSPVAG00000014696
bos_taurus ENSBTAG00000001488
bos_mutus ENSBMUG00000010860
ovis_aries ENSOARG00000000678
tursiops_truncatus ENSTTRG00000004947
sus_scrofa ENSSSCG00000012236
vicugna_pacos ENSVPAG00000000726
equus_asinus_asinus ENSEASG00005011647
equus_caballus ENSECAG00000022838
sorex_araneus ENSSARG00000008781
erinaceus_europaeus ENSEEUG00000007831
myotis_lucifugus ENSMLUG00000009014
ochotona_princeps ENSOPRG00000011374
meriones_unguiculatus ENSMUGG00000017625
loxodonta_africana ENSLAFG00000009919
procavia_capensis ENSPCAG00000006225
echinops_telfairi ENSETEG00000010341
dasypus_novemcinctus ENSDNOG00000009387
choloepus_hoffmanni ENSCHOG00000011955
ornithorhynchus_anatinus ENSOANG00000007118
anolis_carolinensis ENSACAG00000014619
pogona_vitticeps ENSPVIG00000014487
notechis_scutatus ENSNSUG00000005183
notechis_scutatus ENSNSUG00000005184
salvator_merianae ENSSMRG00000022867
sphenodon_punctatus ENSSPUG00000005817
apteryx_haastii ENSAHAG00000001223
apteryx_owenii ENSAOWG00000005387
apteryx_rowi ENSARWG00000018299
dromaius_novaehollandiae ENSDNVG00000014209
nothoprocta_perdicaria ENSNPEG00000001094
gallus_gallus ENSGALG00000016254
meleagris_gallopavo ENSMGAG00000014618
numida_meleagris ENSNMEG00000018336
coturnix_japonica ENSCJPG00005016851
anas_platyrhynchos_platyrhynchos ENSAPLG00000010113
anser_brachyrhynchus ENSABRG00000009549
calidris_pugnax ENSCPUG00000018603
calidris_pygmaea ENSCPGG00000015787
melopsittacus_undulatus ENSMUNG00000009768
lepidothrix_coronata ENSLCOG00000003583
manacus_vitellinus ENSMVIG00005013552
zonotrichia_albicollis ENSZALG00000018203
junco_hyemalis ENSJHYG00000012513
taeniopygia_guttata ENSTGUG00000006707
taeniopygia_guttata ENSTGUG00000013679
lonchura_striata_domestica ENSLSDG00000006875
ficedula_albicollis ENSFALG00000001568
cyanistes_caeruleus ENSCCEG00000012798
parus_major ENSPMJG00000011100
crocodylus_porosus ENSCPRG00005002828
chelonoidis_abingdonii ENSCABG00000019800
gopherus_agassizii ENSGAGG00000020004
chrysemys_picta_bellii ENSCPBG00000022822
pelodiscus_sinensis ENSPSIG00000013045
xenopus_tropicalis ENSXETG00000008592
latimeria_chalumnae ENSLACG00000015313
mastacembelus_armatus ENSMAMG00000015836
monopterus_albus ENSMALG00000006365
anabas_testudineus ENSATEG00000010214
seriola_dumerili ENSSDUG00000005612
seriola_lalandi_dorsalis ENSSLDG00000019002
scophthalmus_maximus ENSSMAG00000019270
fundulus_heteroclitus ENSFHEG00000014260
cyprinodon_variegatus ENSCVAG00000016086
xiphophorus_maculatus ENSXMAG00000011883
xiphophorus_couchianus ENSXCOG00000018884
gambusia_affinis ENSGAFG00000021276
poecilia_mexicana ENSPMEG00000007193
poecilia_reticulata ENSPREG00000010161
poecilia_formosa ENSPFOG00000014360
poecilia_formosa ENSPFOG00000014396
poecilia_latipinna ENSPLAG00000011058
poecilia_latipinna ENSPLAG00000020832
kryptolebias_marmoratus ENSKMAG00000022126
oryzias_latipes ENSORLG00000009056
oryzias_latipes ENSORLG00020019470
oryzias_latipes_asm223469v1 ENSORLG00015020871
oryzias_melastigma ENSOMEG00000000500
maylandia_zebra ENSMZEG00005025769
haplochromis_burtoni ENSHBUG00000023205
maylandia_zebra ENSMZEG00005022259
astatotilapia_calliptera ENSACLG00000002992
pundamilia_nyererei ENSPNYG00000018566
neolamprologus_brichardi ENSNBRG00000005455
maylandia_zebra ENSMZEG00005028213
maylandia_zebra ENSMZEG00005022228
neolamprologus_brichardi ENSNBRG00000005490
oreochromis_niloticus ENSONIG00000014275
amphilophus_citrinellus ENSACIG00000022336
amphiprion_percula ENSAPEG00000007840
amphiprion_ocellaris ENSAOCG00000002397
acanthochromis_polyacanthus ENSAPOG00000008021
stegastes_partitus ENSSPAG00000005999
gasterosteus_aculeatus ENSGACG00000003296
labrus_bergylta ENSLBEG00000001188
mola_mola ENSMMOG00000019902
takifugu_rubripes ENSTRUG00000011713
tetraodon_nigroviridis ENSTNIG00000013904
periophthalmus_magnuspinnatus ENSPMGG00000010762
hippocampus_comes ENSHCOG00000004411
cynoglossus_semilaevis ENSCSEG00000003995
gadus_morhua ENSGMOG00000003743
esox_lucius ENSELUG00000018392
astyanax_mexicanus ENSAMXG00000004751
pygocentrus_nattereri ENSPNAG00000007822
ictalurus_punctatus ENSIPUG00000011057
danio_rerio ENSDARG00000062147
scleropages_formosus ENSSFOG00015002064
lepisosteus_oculatus ENSLOCG00000007928
saccharomyces_cerevisiae YJL088W
