petromyzon_marinus ENSPMAG00000007967
eptatretus_burgeri ENSEBUG00000010024
ornithorhynchus_anatinus ENSOANG00000007660
ursus_americanus ENSUAMG00000011347
paramormyrops_kingsleyae ENSPKIG00000017003
scleropages_formosus ENSSFOG00015015274
clupea_harengus ENSCHAG00000019882
denticeps_clupeoides ENSDCDG00000025227
astyanax_mexicanus ENSAMXG00000020640
astyanax_mexicanus ENSAMXG00005022845
pygocentrus_nattereri ENSPNAG00000016062
ictalurus_punctatus ENSIPUG00000024746
electrophorus_electricus ENSEEEG00000014225
danio_rerio ENSDARG00000042929
hucho_hucho ENSHHUG00000027243
hucho_hucho ENSHHUG00000041973
esox_lucius ENSELUG00000020806
tetraodon_nigroviridis ENSTNIG00000009088
takifugu_rubripes ENSTRUG00000009952
cottoperca_gobio ENSCGOG00000021172
cynoglossus_semilaevis ENSCSEG00000001465
poecilia_formosa ENSPFOG00000019766
poecilia_latipinna ENSPLAG00000023528
poecilia_mexicana ENSPMEG00000020499
poecilia_reticulata ENSPREG00000011548
xiphophorus_couchianus ENSXCOG00000004460
xiphophorus_maculatus ENSXMAG00000014080
gambusia_affinis ENSGAFG00000008686
fundulus_heteroclitus ENSFHEG00000013090
cyprinodon_variegatus ENSCVAG00000022130
hippocampus_comes ENSHCOG00000001909
gasterosteus_aculeatus ENSGACG00000017007
gouania_willdenowi ENSGWIG00000022166
monopterus_albus ENSMALG00000005412
anabas_testudineus ENSATEG00000021506
mastacembelus_armatus ENSMAMG00000010970
betta_splendens ENSBSLG00000020742
labrus_bergylta ENSLBEG00000020216
scophthalmus_maximus ENSSMAG00000001199
lates_calcarifer ENSLCAG00010006519
seriola_dumerili ENSSDUG00000018263
seriola_lalandi ENSSLDG00000015589
amphiprion_ocellaris ENSAOCG00000012239
acanthochromis_polyacanthus ENSAPOG00000014836
stegastes_partitus ENSSPAG00000015501
parambassis_ranga ENSPRNG00000014977
astatotilapia_calliptera ENSACLG00000016663
maylandia_zebra ENSMZEG00005026615
pundamilia_nyererei ENSPNYG00000009616
oreochromis_niloticus ENSONIG00000013897
oreochromis_niloticus ENSONIG00000013883
neolamprologus_brichardi ENSNBRG00000002856
haplochromis_burtoni ENSHBUG00000020039
amphilophus_citrinellus ENSACIG00000016508
oryzias_latipes ENSORLG00020017040
oryzias_latipes ENSORLG00000008472
oryzias_latipes ENSORLG00015004121
oryzias_melastigma ENSOMEG00000002239
kryptolebias_marmoratus ENSKMAG00000007874
amphiprion_percula ENSAPEG00000010669
larimichthys_crocea ENSLCRG00005000566
mola_mola ENSMMOG00000008202
periophthalmus_magnuspinnatus ENSPMGG00000011522
gadus_morhua ENSGMOG00000009863
lepisosteus_oculatus ENSLOCG00000005150
paramormyrops_kingsleyae ENSPKIG00000023169
scleropages_formosus ENSSFOG00015004908
sphenodon_punctatus ENSSPUG00000011891
sphenodon_punctatus ENSSPUG00000011902
zonotrichia_albicollis ENSZALG00000015275
cyanistes_caeruleus ENSCCEG00000002821
anas_platyrhynchos ENSAPLG00000004954
nothoprocta_perdicaria ENSNPEG00000005801
chinchilla_lanigera ENSCLAG00000008625
octodon_degus ENSODEG00000011566
cavia_porcellus ENSCPOG00000004818
cavia_aperea ENSCAPG00000015363
heterocephalus_glaber ENSHGLG00100019323
heterocephalus_glaber ENSHGLG00000017655
fukomys_damarensis ENSFDAG00000013161
oryctolagus_cuniculus ENSOCUG00000029701
theropithecus_gelada ENSTGEG00000025002
bos_indicus ENSBIXG00000015186
bos_taurus ENSBTAG00000009602
bos_mutus ENSBMUG00000018048
bison_bison ENSBBBG00000017287
capra_hircus ENSCHIG00000014848
equus_caballus ENSECAG00000016299
myotis_lucifugus ENSMLUG00000008660
bos_indicus ENSBIXG00005020423
ovis_aries ENSOARG00000013181
tursiops_truncatus ENSTTRG00000016497
sus_scrofa ENSSSCG00000009808
vicugna_pacos ENSVPAG00000006120
equus_asinus ENSEASG00005012347
pteropus_vampyrus ENSPVAG00000001257
erinaceus_europaeus ENSEEUG00000009721
ursus_americanus ENSUAMG00000007641
ursus_maritimus ENSUMAG00000005594
ailuropoda_melanoleuca ENSAMEG00000014393
mustela_putorius ENSMPUG00000002092
