anolis_carolinensis ENSACAG00000000954
notechis_scutatus ENSNSUG00000009257
salvator_merianae ENSSMRG00000017499
sphenodon_punctatus ENSSPUG00000010691
chelonoidis_abingdonii ENSCABG00000014546
gopherus_agassizii ENSGAGG00000012057
chrysemys_picta_bellii ENSCPBG00000023307
pelodiscus_sinensis ENSPSIG00000017641
crocodylus_porosus ENSCPRG00005018264
gopherus_agassizii ENSGAGG00000000877
pogona_vitticeps ENSPVIG00000008813
gallus_gallus ENSGALG00000016889
coturnix_japonica ENSCJPG00005019400
numida_meleagris ENSNMEG00000018785
anser_brachyrhynchus ENSABRG00000017055
anas_platyrhynchos_platyrhynchos ENSAPLG00000012441
junco_hyemalis ENSJHYG00000011016
ficedula_albicollis ENSFALG00000004418
taeniopygia_guttata ENSTGUG00000011103
lonchura_striata_domestica ENSLSDG00000002170
lepidothrix_coronata ENSLCOG00000003875
calidris_pygmaea ENSCPGG00000006593
apteryx_owenii ENSAOWG00000017439
apteryx_haastii ENSAHAG00000018377
zonotrichia_albicollis ENSZALG00000001954
serinus_canaria ENSSCAG00000015959
parus_major ENSPMJG00000013117
manacus_vitellinus ENSMVIG00005012351
melopsittacus_undulatus ENSMUNG00000002662
calidris_pugnax ENSCPUG00000010457
meleagris_gallopavo ENSMGAG00000014903
dromaius_novaehollandiae ENSDNVG00000002712
apteryx_rowi ENSARWG00000009110
nothoprocta_perdicaria ENSNPEG00000007419
cyanistes_caeruleus ENSCCEG00000016532
gopherus_agassizii ENSGAGG00000012055
gopherus_agassizii ENSGAGG00000016932
phascolarctos_cinereus ENSPCIG00000035815
monodelphis_domestica ENSMODG00000008543
callithrix_jacchus ENSCJAG00000042173
callithrix_jacchus ENSCJAG00000039507
callithrix_jacchus ENSCJAG00000043781
cebus_capucinus ENSCCAG00000018446
aotus_nancymaae ENSANAG00000020208
pan_paniscus ENSPPAG00000023020
pan_troglodytes ENSPTRG00000005983
homo_sapiens ENSG00000125249
gorilla_gorilla ENSGGOG00000039196
pongo_abelii ENSPPYG00000005457
nomascus_leucogenys ENSNLEG00000007828
rhinopithecus_roxellana ENSRROG00000042059
rhinopithecus_bieti ENSRBIG00000040164
colobus_angolensis_palliatus ENSCANG00000042892
piliocolobus_tephrosceles ENSPTEG00000003887
macaca_fascicularis ENSMFAG00000036715
macaca_nemestrina ENSMNEG00000037480
cercocebus_atys ENSCATG00000034241
chlorocebus_sabaeus ENSCSAG00000017521
theropithecus_gelada ENSTGEG00000010856
papio_anubis ENSPANG00000030206
prolemur_simus ENSPSMG00000014873
propithecus_coquereli ENSPCOG00000018321
microcebus_murinus ENSMICG00000041924
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0020499
mus_spicilegus ENSMSIG00000026221
mus_musculus ENSMUSG00000051615
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019602
mus_pahari MGP_PahariEiJ_G0030619
rattus_norvegicus ENSRNOG00000051564
meriones_unguiculatus ENSMUGG00000021158
cricetulus_griseus_chok1gshd ENSCGRG00001009677
cricetulus_griseus_crigri-picr ENSCGRG00015027214
microtus_ochrogaster ENSMOCG00000013779
nannospalax_galili ENSNGAG00000001523
dipodomys_ordii ENSDORG00000024757
castor_canadensis ENSCCNG00000028230
jaculus_jaculus ENSJJAG00000019446
heterocephalus_glaber_female ENSHGLG00000001727
heterocephalus_glaber_male ENSHGLG00100002781
heterocephalus_glaber_female ENSHGLG00000021066
heterocephalus_glaber_male ENSHGLG00100020065
heterocephalus_glaber_male ENSHGLG00100004190
fukomys_damarensis ENSFDAG00000002300
chinchilla_lanigera ENSCLAG00000003366
octodon_degus ENSODEG00000001190
octodon_degus ENSODEG00000012429
urocitellus_parryii ENSUPAG00010009405
spermophilus_dauricus ENSSDAG00000022171
ictidomys_tridecemlineatus ENSSTOG00000020004
canis_lupus_dingo ENSCAFG00020023866
canis_lupus_familiaris ENSCAFG00000031424
vulpes_vulpes ENSVVUG00000006891
ursus_maritimus ENSUMAG00000025197
ursus_americanus ENSUAMG00000022711
ailuropoda_melanoleuca ENSAMEG00000003773
neovison_vison ENSNVIG00000016973
mustela_putorius_furo ENSMPUG00000011746
panthera_pardus ENSPPRG00000000063
panthera_tigris_altaica ENSPTIG00000003770
felis_catus ENSFCAG00000044348
capra_hircus ENSCHIG00000014864
ovis_aries ENSOARG00000002742
bos_mutus ENSBMUG00000024390
bos_taurus ENSBTAG00000020412
bison_bison_bison ENSBBBG00000017655
sus_scrofa ENSSSCG00000039812
tursiops_truncatus ENSTTRG00000008517
peromyscus_maniculatus_bairdii ENSPEMG00000027975
marmota_marmota_marmota ENSMMMG00000017730
ochotona_princeps ENSOPRG00000015490
saimiri_boliviensis_boliviensis ENSSBOG00000032348
choloepus_hoffmanni ENSCHOG00000013340
equus_caballus ENSECAG00000033905
equus_asinus_asinus ENSEASG00005022243
pteropus_vampyrus ENSPVAG00000003265
dasypus_novemcinctus ENSDNOG00000031283
myotis_lucifugus ENSMLUG00000010940
xenopus_tropicalis ENSXETG00000023495
latimeria_chalumnae ENSLACG00000016349
danio_rerio ENSDARG00000040246
danio_rerio ENSDARG00000077553
pygocentrus_nattereri ENSPNAG00000022654
astyanax_mexicanus ENSAMXG00000039568
ictalurus_punctatus ENSIPUG00000018801
scophthalmus_maximus ENSSMAG00000006055
cynoglossus_semilaevis ENSCSEG00000010847
kryptolebias_marmoratus ENSKMAG00000010906
takifugu_rubripes ENSTRUG00000021439
tetraodon_nigroviridis ENSTNIG00000014534
mola_mola ENSMMOG00000006572
poecilia_mexicana ENSPMEG00000010002
poecilia_reticulata ENSPREG00000009930
poecilia_latipinna ENSPLAG00000004716
poecilia_formosa ENSPFOG00000002822
gambusia_affinis ENSGAFG00000006144
xiphophorus_maculatus ENSXMAG00000013101
cyprinodon_variegatus ENSCVAG00000015244
fundulus_heteroclitus ENSFHEG00000020379
oryzias_latipes ENSORLG00000005426
oryzias_latipes_asm223469v1 ENSORLG00015014377
oryzias_latipes ENSORLG00020015921
oryzias_melastigma ENSOMEG00000007869
periophthalmus_magnuspinnatus ENSPMGG00000010890
amphiprion_ocellaris ENSAOCG00000004244
amphiprion_percula ENSAPEG00000003838
acanthochromis_polyacanthus ENSAPOG00000007886
stegastes_partitus ENSSPAG00000012796
gasterosteus_aculeatus ENSGACG00000015103
labrus_bergylta ENSLBEG00000015171
seriola_dumerili ENSSDUG00000021548
seriola_lalandi_dorsalis ENSSLDG00000013167
monopterus_albus ENSMALG00000011594
mastacembelus_armatus ENSMAMG00000022170
anabas_testudineus ENSATEG00000002914
maylandia_zebra ENSMZEG00005005602
astatotilapia_calliptera ENSACLG00000027833
haplochromis_burtoni ENSHBUG00000007655
neolamprologus_brichardi ENSNBRG00000008672
pundamilia_nyererei ENSPNYG00000016763
amphilophus_citrinellus ENSACIG00000020257
oreochromis_niloticus ENSONIG00000012171
hippocampus_comes ENSHCOG00000011271
paramormyrops_kingsleyae ENSPKIG00000005758
paramormyrops_kingsleyae ENSPKIG00000010953
scleropages_formosus ENSSFOG00015006212
tetraodon_nigroviridis ENSTNIG00000013978
hippocampus_comes ENSHCOG00000015327
poecilia_formosa ENSPFOG00000008541
poecilia_reticulata ENSPREG00000002833
poecilia_mexicana ENSPMEG00000001089
poecilia_latipinna ENSPLAG00000021245
xiphophorus_maculatus ENSXMAG00000027431
xiphophorus_couchianus ENSXCOG00000019081
gambusia_affinis ENSGAFG00000002049
cyprinodon_variegatus ENSCVAG00000020937
fundulus_heteroclitus ENSFHEG00000022604
kryptolebias_marmoratus ENSKMAG00000016852
oryzias_latipes ENSORLG00020019021
oryzias_latipes ENSORLG00000023558
oryzias_latipes_asm223469v1 ENSORLG00015012822
oryzias_melastigma ENSOMEG00000006006
cynoglossus_semilaevis ENSCSEG00000003157
mola_mola ENSMMOG00000020122
labrus_bergylta ENSLBEG00000018886
takifugu_rubripes ENSTRUG00000021666
amphiprion_ocellaris ENSAOCG00000015516
amphiprion_percula ENSAPEG00000023444
acanthochromis_polyacanthus ENSAPOG00000023183
stegastes_partitus ENSSPAG00000006449
haplochromis_burtoni ENSHBUG00000000675
pundamilia_nyererei ENSPNYG00000010521
maylandia_zebra ENSMZEG00005003608
astatotilapia_calliptera ENSACLG00000007862
neolamprologus_brichardi ENSNBRG00000009947
oreochromis_niloticus ENSONIG00000008503
amphilophus_citrinellus ENSACIG00000019158
seriola_dumerili ENSSDUG00000002226
seriola_lalandi_dorsalis ENSSLDG00000002307
monopterus_albus ENSMALG00000011024
mastacembelus_armatus ENSMAMG00000012424
anabas_testudineus ENSATEG00000014298
scophthalmus_maximus ENSSMAG00000016231
periophthalmus_magnuspinnatus ENSPMGG00000011662
esox_lucius ENSELUG00000003224
lepisosteus_oculatus ENSLOCG00000003615
caenorhabditis_elegans_strain_n2 WBGene00004308
