anolis_carolinensis ENSACAG00000002919
pogona_vitticeps ENSPVIG00000005572
notechis_scutatus ENSNSUG00000008877
salvator_merianae ENSSMRG00000010288
sphenodon_punctatus ENSSPUG00000011830
gopherus_agassizii ENSGAGG00000006465
chelonoidis_abingdonii ENSCABG00000015616
chrysemys_picta_bellii ENSCPBG00000022796
pelodiscus_sinensis ENSPSIG00000011927
apteryx_owenii ENSAOWG00000000887
apteryx_haastii ENSAHAG00000013663
apteryx_rowi ENSARWG00000013568
dromaius_novaehollandiae ENSDNVG00000006916
nothoprocta_perdicaria ENSNPEG00000009357
calidris_pygmaea ENSCPGG00000000043
calidris_pugnax ENSCPUG00000010200
melopsittacus_undulatus ENSMUNG00000016422
lepidothrix_coronata ENSLCOG00000013833
manacus_vitellinus ENSMVIG00005013732
zonotrichia_albicollis ENSZALG00000002544
junco_hyemalis ENSJHYG00000009462
serinus_canaria ENSSCAG00000001101
taeniopygia_guttata ENSTGUG00000003926
lonchura_striata_domestica ENSLSDG00000008539
ficedula_albicollis ENSFALG00000009104
cyanistes_caeruleus ENSCCEG00000009254
parus_major ENSPMJG00000007673
anser_brachyrhynchus ENSABRG00000003455
anas_platyrhynchos_platyrhynchos ENSAPLG00000003385
gallus_gallus ENSGALG00000036807
coturnix_japonica ENSCJPG00005012848
meleagris_gallopavo ENSMGAG00000011313
numida_meleagris ENSNMEG00000010241
crocodylus_porosus ENSCPRG00005005149
pteropus_vampyrus ENSPVAG00000017565
myotis_lucifugus ENSMLUG00000002033
equus_caballus ENSECAG00000013825
equus_asinus_asinus ENSEASG00005000357
capra_hircus ENSCHIG00000019284
ovis_aries ENSOARG00000008243
bos_taurus ENSBTAG00000038235
bos_mutus ENSBMUG00000007542
bison_bison_bison ENSBBBG00000017717
tursiops_truncatus ENSTTRG00000011091
vicugna_pacos ENSVPAG00000000415
sus_scrofa ENSSSCG00000016678
ailuropoda_melanoleuca ENSAMEG00000006630
ursus_americanus ENSUAMG00000000539
neovison_vison ENSNVIG00000011176
mustela_putorius_furo ENSMPUG00000005071
canis_lupus_dingo ENSCAFG00020004264
canis_lupus_familiaris ENSCAFG00000003074
vulpes_vulpes ENSVVUG00000020977
panthera_pardus ENSPPRG00000004102
panthera_tigris_altaica ENSPTIG00000016128
felis_catus ENSFCAG00000012184
dasypus_novemcinctus ENSDNOG00000016621
choloepus_hoffmanni ENSCHOG00000009807
pan_paniscus ENSPPAG00000028538
pan_troglodytes ENSPTRG00000019040
gorilla_gorilla ENSGGOG00000005081
homo_sapiens ENSG00000106100
pongo_abelii ENSPPYG00000017678
nomascus_leucogenys ENSNLEG00000015142
piliocolobus_tephrosceles ENSPTEG00000015131
colobus_angolensis_palliatus ENSCANG00000028262
rhinopithecus_bieti ENSRBIG00000040082
rhinopithecus_roxellana ENSRROG00000010333
cercocebus_atys ENSCATG00000038597
