chelonoidis_abingdonii ENSCABG00000002506
gopherus_agassizii ENSGAGG00000009565
pelodiscus_sinensis ENSPSIG00000011463
apteryx_haastii ENSAHAG00000003686
apteryx_owenii ENSAOWG00000009441
nothoprocta_perdicaria ENSNPEG00000012357
parus_major ENSPMJG00000003695
junco_hyemalis ENSJHYG00000009377
anolis_carolinensis ENSACAG00000011664
pogona_vitticeps ENSPVIG00000025530
notechis_scutatus ENSNSUG00000019751
salvator_merianae ENSSMRG00000019204
ursus_americanus ENSUAMG00000007367
canis_lupus_familiaris ENSCAFG00000031423
bos_mutus ENSBMUG00000008471
bos_taurus ENSBTAG00000027786
bison_bison_bison ENSBBBG00000010186
homo_sapiens ENSG00000185115
pan_paniscus ENSPPAG00000037064
chlorocebus_sabaeus ENSCSAG00000019757
macaca_mulatta ENSMMUG00000042025
aotus_nancymaae ENSANAG00000024729
callithrix_jacchus ENSCJAG00000047111
carlito_syrichta ENSTSYG00000036835
ictidomys_tridecemlineatus ENSSTOG00000000177
spermophilus_dauricus ENSSDAG00000020112
mus_musculus ENSMUSG00000100937
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023471
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022557
mus_pahari MGP_PahariEiJ_G0014054
rattus_norvegicus ENSRNOG00000055506
meriones_unguiculatus ENSMUGG00000001352
cricetulus_griseus_chok1gshd ENSCGRG00001012239
cricetulus_griseus_crigri-picr ENSCGRG00015015948
cricetulus_griseus_crigri-picr ENSCGRG00015014333
peromyscus_maniculatus_bairdii ENSPEMG00000010712
mus_musculus ENSMUSG00000070520
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030935
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029832
mus_pahari MGP_PahariEiJ_G0013057
meriones_unguiculatus ENSMUGG00000019722
cricetulus_griseus_crigri ENSCGRG00000019167
microtus_ochrogaster ENSMOCG00000020910
jaculus_jaculus ENSJJAG00000006681
dipodomys_ordii ENSDORG00000004984
oryctolagus_cuniculus ENSOCUG00000007912
castor_canadensis ENSCCNG00000020265
myotis_lucifugus ENSMLUG00000001939
pteropus_vampyrus ENSPVAG00000009249
erinaceus_europaeus ENSEEUG00000013728
choloepus_hoffmanni ENSCHOG00000012670
loxodonta_africana ENSLAFG00000002523
peromyscus_maniculatus_bairdii ENSPEMG00000030156
xenopus_tropicalis ENSXETG00000022031
latimeria_chalumnae ENSLACG00000011504
mola_mola ENSMMOG00000010559
periophthalmus_magnuspinnatus ENSPMGG00000022029
