gopherus_agassizii ENSGAGG00000025618
chelonoidis_abingdonii ENSCABG00000020786
chrysemys_picta_bellii ENSCPBG00000020367
pelodiscus_sinensis ENSPSIG00000006975
lepidothrix_coronata ENSLCOG00000011048
manacus_vitellinus ENSMVIG00005010915
junco_hyemalis ENSJHYG00000008361
zonotrichia_albicollis ENSZALG00000015769
parus_major ENSPMJG00000019048
cyanistes_caeruleus ENSCCEG00000006651
taeniopygia_guttata ENSTGUG00000005866
lonchura_striata_domestica ENSLSDG00000013091
serinus_canaria ENSSCAG00000007175
ficedula_albicollis ENSFALG00000006535
calidris_pygmaea ENSCPGG00000007721
calidris_pugnax ENSCPUG00000020050
apteryx_haastii ENSAHAG00000013974
apteryx_rowi ENSARWG00000014398
dromaius_novaehollandiae ENSDNVG00000008489
nothoprocta_perdicaria ENSNPEG00000000787
melopsittacus_undulatus ENSMUNG00000004598
meleagris_gallopavo ENSMGAG00000005561
gallus_gallus ENSGALG00000003155
numida_meleagris ENSNMEG00000015658
sphenodon_punctatus ENSSPUG00000007144
sphenodon_punctatus ENSSPUG00000007127
phascolarctos_cinereus ENSPCIG00000009360
notamacropus_eugenii ENSMEUG00000015820
sarcophilus_harrisii ENSSHAG00000011336
monodelphis_domestica ENSMODG00000010639
carlito_syrichta ENSTSYG00000005456
tupaia_belangeri ENSTBEG00000015161
ochotona_princeps ENSOPRG00000005839
ochotona_princeps ENSOPRG00000000600
oryctolagus_cuniculus ENSOCUG00000001979
bos_taurus ENSBTAG00000004223
bison_bison_bison ENSBBBG00000022646
bos_mutus ENSBMUG00000021184
capra_hircus ENSCHIG00000017780
ovis_aries ENSOARG00000015317
tursiops_truncatus ENSTTRG00000001176
vicugna_pacos ENSVPAG00000000226
sus_scrofa ENSSSCG00000039918
equus_caballus ENSECAG00000008058
equus_asinus_asinus ENSEASG00005009314
ursus_americanus ENSUAMG00000025156
ursus_maritimus ENSUMAG00000009304
ailuropoda_melanoleuca ENSAMEG00000007617
mustela_putorius_furo ENSMPUG00000013011
neovison_vison ENSNVIG00000011802
canis_lupus_familiaris ENSCAFG00000019265
canis_lupus_dingo ENSCAFG00020009758
vulpes_vulpes ENSVVUG00000021765
canis_lupus_familiaris ENSCAFG00000029796
canis_lupus_dingo ENSCAFG00020022220
panthera_tigris_altaica ENSPTIG00000010324
panthera_pardus ENSPPRG00000014911
felis_catus ENSFCAG00000006312
pteropus_vampyrus ENSPVAG00000002161
myotis_lucifugus ENSMLUG00000003499
erinaceus_europaeus ENSEEUG00000005064
pan_paniscus ENSPPAG00000027694
pan_troglodytes ENSPTRG00000008546
homo_sapiens ENSG00000167720
gorilla_gorilla ENSGGOG00000026411
nomascus_leucogenys ENSNLEG00000017181
colobus_angolensis_palliatus ENSCANG00000035692
colobus_angolensis_palliatus ENSCANG00000035151
piliocolobus_tephrosceles ENSPTEG00000006947
rhinopithecus_bieti ENSRBIG00000028414
rhinopithecus_roxellana ENSRROG00000024015
macaca_nemestrina ENSMNEG00000027328
macaca_fascicularis ENSMFAG00000042683
mandrillus_leucophaeus ENSMLEG00000027641
cercocebus_atys ENSCATG00000038243
papio_anubis ENSPANG00000024462
chlorocebus_sabaeus ENSCSAG00000013794
cebus_capucinus ENSCCAG00000026330
cebus_capucinus ENSCCAG00000035964
saimiri_boliviensis_boliviensis ENSSBOG00000019865
callithrix_jacchus ENSCJAG00000012478
aotus_nancymaae ENSANAG00000006935
sorex_araneus ENSSARG00000000746
procavia_capensis ENSPCAG00000014613
echinops_telfairi ENSETEG00000017531
microcebus_murinus ENSMICG00000042689
prolemur_simus ENSPSMG00000009948
propithecus_coquereli ENSPCOG00000022013
otolemur_garnettii ENSOGAG00000004488
loxodonta_africana ENSLAFG00000032023
castor_canadensis ENSCCNG00000015980
dipodomys_ordii ENSDORG00000016370
mus_spicilegus ENSMSIG00000023640
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017571
mus_musculus ENSMUSG00000001323
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016728
mus_pahari MGP_PahariEiJ_G0017865
rattus_norvegicus ENSRNOG00000002991
meriones_unguiculatus ENSMUGG00000023166
cricetulus_griseus_crigri ENSCGRG00000007310
cricetulus_griseus_chok1gshd ENSCGRG00001021608
cricetulus_griseus_crigri-picr ENSCGRG00015020543
mesocricetus_auratus ENSMAUG00000017135
microtus_ochrogaster ENSMOCG00000014208
peromyscus_maniculatus_bairdii ENSPEMG00000021069
nannospalax_galili ENSNGAG00000000200
jaculus_jaculus ENSJJAG00000022524
spermophilus_dauricus ENSSDAG00000019512
marmota_marmota_marmota ENSMMMG00000024105
ictidomys_tridecemlineatus ENSSTOG00000011814
ictidomys_tridecemlineatus ENSSTOG00000026045
urocitellus_parryii ENSUPAG00010017759
cavia_porcellus ENSCPOG00000014830
cavia_aperea ENSCAPG00000006250
chinchilla_lanigera ENSCLAG00000013435
octodon_degus ENSODEG00000009767
heterocephalus_glaber_male ENSHGLG00100016020
heterocephalus_glaber_female ENSHGLG00000011426
fukomys_damarensis ENSFDAG00000000769
choloepus_hoffmanni ENSCHOG00000004444
ornithorhynchus_anatinus ENSOANG00000008638
xenopus_tropicalis ENSXETG00000023796
latimeria_chalumnae ENSLACG00000001706
ciona_intestinalis ENSCING00000000140
ciona_intestinalis ENSCING00000016910
ciona_intestinalis ENSCING00000012466
caenorhabditis_elegans_strain_n2 WBGene00011353
