scleropages_formosus ENSSFOG00015024186
paramormyrops_kingsleyae ENSPKIG00000001383
pygocentrus_nattereri ENSPNAG00000001016
astyanax_mexicanus ENSAMXG00000009346
ictalurus_punctatus ENSIPUG00000019283
danio_rerio ENSDARG00000018303
tetraodon_nigroviridis ENSTNIG00000004134
tetraodon_nigroviridis ENSTNIG00000006979
takifugu_rubripes ENSTRUG00000004727
mola_mola ENSMMOG00000000551
labrus_bergylta ENSLBEG00000011272
haplochromis_burtoni ENSHBUG00000005707
astatotilapia_calliptera ENSACLG00000024826
pundamilia_nyererei ENSPNYG00000001425
maylandia_zebra ENSMZEG00005007459
oreochromis_niloticus ENSONIG00000018249
amphilophus_citrinellus ENSACIG00000013230
oryzias_latipes ENSORLG00020022330
oryzias_latipes_asm223469v1 ENSORLG00015021824
oryzias_latipes ENSORLG00000011909
oryzias_melastigma ENSOMEG00000004264
cynoglossus_semilaevis ENSCSEG00000015152
seriola_lalandi_dorsalis ENSSLDG00000023235
seriola_dumerili ENSSDUG00000010855
scophthalmus_maximus ENSSMAG00000008436
gasterosteus_aculeatus ENSGACG00000003724
amphiprion_percula ENSAPEG00000005761
amphiprion_ocellaris ENSAOCG00000012433
acanthochromis_polyacanthus ENSAPOG00000001258
stegastes_partitus ENSSPAG00000013504
xiphophorus_maculatus ENSXMAG00000021568
xiphophorus_couchianus ENSXCOG00000003878
poecilia_latipinna ENSPLAG00000011570
poecilia_mexicana ENSPMEG00000008267
poecilia_formosa ENSPFOG00000017603
poecilia_reticulata ENSPREG00000011732
gambusia_affinis ENSGAFG00000012495
fundulus_heteroclitus ENSFHEG00000012243
cyprinodon_variegatus ENSCVAG00000006202
kryptolebias_marmoratus ENSKMAG00000005670
mastacembelus_armatus ENSMAMG00000006127
anabas_testudineus ENSATEG00000007590
monopterus_albus ENSMALG00000009689
neolamprologus_brichardi ENSNBRG00000023116
periophthalmus_magnuspinnatus ENSPMGG00000019098
hippocampus_comes ENSHCOG00000016800
gadus_morhua ENSGMOG00000016014
esox_lucius ENSELUG00000007861
lepisosteus_oculatus ENSLOCG00000012135
latimeria_chalumnae ENSLACG00000003651
anolis_carolinensis ENSACAG00000004827
pogona_vitticeps ENSPVIG00000020318
notechis_scutatus ENSNSUG00000006861
salvator_merianae ENSSMRG00000021778
sphenodon_punctatus ENSSPUG00000004363
gopherus_agassizii ENSGAGG00000024331
chelonoidis_abingdonii ENSCABG00000022662
chrysemys_picta_bellii ENSCPBG00000016249
pelodiscus_sinensis ENSPSIG00000005614
calidris_pugnax ENSCPUG00000014407
calidris_pygmaea ENSCPGG00000013889
melopsittacus_undulatus ENSMUNG00000001294
manacus_vitellinus ENSMVIG00005014298
lepidothrix_coronata ENSLCOG00000012397
taeniopygia_guttata ENSTGUG00000002922
lonchura_striata_domestica ENSLSDG00000006124
zonotrichia_albicollis ENSZALG00000004864
junco_hyemalis ENSJHYG00000008081
serinus_canaria ENSSCAG00000006830
ficedula_albicollis ENSFALG00000000819
parus_major ENSPMJG00000002400
cyanistes_caeruleus ENSCCEG00000021383
anser_brachyrhynchus ENSABRG00000013199
anas_platyrhynchos_platyrhynchos ENSAPLG00000002749
gallus_gallus ENSGALG00000036678
meleagris_gallopavo ENSMGAG00000002317
coturnix_japonica ENSCJPG00005019343
numida_meleagris ENSNMEG00000005338
apteryx_owenii ENSAOWG00000006909
apteryx_haastii ENSAHAG00000008864
apteryx_rowi ENSARWG00000014200
dromaius_novaehollandiae ENSDNVG00000018807
