gopherus_agassizii ENSGAGG00000001949
chrysemys_picta ENSCPBG00000022213
pelodiscus_sinensis ENSPSIG00000002481
apteryx_haastii ENSAHAG00000008455
apteryx_owenii ENSAOWG00000004065
apteryx_rowi ENSARWG00000003405
dromaius_novaehollandiae ENSDNVG00000009866
nothoprocta_perdicaria ENSNPEG00000005060
anser_brachyrhynchus ENSABRG00000007156
anas_platyrhynchos ENSAPLG00000021826
gallus_gallus ENSGALG00000001882
coturnix_japonica ENSCJPG00005011223
meleagris_gallopavo ENSMGAG00000003257
numida_meleagris ENSNMEG00000009904
calidris_pugnax ENSCPUG00000012640
calidris_pygmaea ENSCPGG00000011161
manacus_vitellinus ENSMVIG00005010812
lepidothrix_coronata ENSLCOG00000015109
cyanistes_caeruleus ENSCCEG00000019784
parus_major ENSPMJG00000014405
ficedula_albicollis ENSFALG00000009085
taeniopygia_guttata ENSTGUG00000004056
junco_hyemalis ENSJHYG00000004833
melopsittacus_undulatus ENSMUNG00000015719
pogona_vitticeps ENSPVIG00000022464
anolis_carolinensis ENSACAG00000028745
salvator_merianae ENSSMRG00000009174
vombatus_ursinus ENSVURG00010023601
phascolarctos_cinereus ENSPCIG00000010552
monodelphis_domestica ENSMODG00000028425
ornithorhynchus_anatinus ENSOANG00000022143
latimeria_chalumnae ENSLACG00000022319
