petromyzon_marinus ENSPMAG00000002097
eptatretus_burgeri ENSEBUG00000016547
takifugu_rubripes ENSTRUG00000009830
tetraodon_nigroviridis ENSTNIG00000019338
mola_mola ENSMMOG00000009820
gasterosteus_aculeatus ENSGACG00000011810
xiphophorus_maculatus ENSXMAG00000014651
gambusia_affinis ENSGAFG00000018595
poecilia_formosa ENSPFOG00000024008
poecilia_latipinna ENSPLAG00000014043
poecilia_mexicana ENSPMEG00000003007
poecilia_reticulata ENSPREG00000017955
fundulus_heteroclitus ENSFHEG00000003811
cyprinodon_variegatus ENSCVAG00000006203
kryptolebias_marmoratus ENSKMAG00000017106
maylandia_zebra ENSMZEG00005012194
pundamilia_nyererei ENSPNYG00000009310
astatotilapia_calliptera ENSACLG00000001887
haplochromis_burtoni ENSHBUG00000017954
neolamprologus_brichardi ENSNBRG00000006077
oreochromis_niloticus ENSONIG00000000477
amphilophus_citrinellus ENSACIG00000010313
amphiprion_ocellaris ENSAOCG00000001054
amphiprion_percula ENSAPEG00000009534
acanthochromis_polyacanthus ENSAPOG00000017083
stegastes_partitus ENSSPAG00000017463
scophthalmus_maximus ENSSMAG00000011241
cynoglossus_semilaevis ENSCSEG00000007854
seriola_dumerili ENSSDUG00000006390
seriola_lalandi_dorsalis ENSSLDG00000003752
monopterus_albus ENSMALG00000021420
mastacembelus_armatus ENSMAMG00000000200
anabas_testudineus ENSATEG00000000453
labrus_bergylta ENSLBEG00000016785
oryzias_latipes ENSORLG00000009117
oryzias_latipes_asm223469v1 ENSORLG00015023056
oryzias_latipes ENSORLG00020003521
oryzias_melastigma ENSOMEG00000023093
hippocampus_comes ENSHCOG00000016471
periophthalmus_magnuspinnatus ENSPMGG00000023371
gadus_morhua ENSGMOG00000000988
esox_lucius ENSELUG00000020151
pygocentrus_nattereri ENSPNAG00000021673
astyanax_mexicanus ENSAMXG00000038535
ictalurus_punctatus ENSIPUG00000003195
danio_rerio ENSDARG00000060500
scleropages_formosus ENSSFOG00015008668
paramormyrops_kingsleyae ENSPKIG00000002823
lepisosteus_oculatus ENSLOCG00000011835
pogona_vitticeps ENSPVIG00000004053
anolis_carolinensis ENSACAG00000001723
notechis_scutatus ENSNSUG00000015102
salvator_merianae ENSSMRG00000009381
sphenodon_punctatus ENSSPUG00000003218
calidris_pygmaea ENSCPGG00000000198
calidris_pugnax ENSCPUG00000018062
manacus_vitellinus ENSMVIG00005006102
lepidothrix_coronata ENSLCOG00000008936
taeniopygia_guttata ENSTGUG00000013182
taeniopygia_guttata ENSTGUG00000015237
lonchura_striata_domestica ENSLSDG00000008185
serinus_canaria ENSSCAG00000001661
junco_hyemalis ENSJHYG00000008530
zonotrichia_albicollis ENSZALG00000009236
