apteryx_rowi ENSARWG00000001752
apteryx_owenii ENSAOWG00000016375
dromaius_novaehollandiae ENSDNVG00000002650
calidris_pygmaea ENSCPGG00000016329
calidris_pugnax ENSCPUG00000002303
melopsittacus_undulatus ENSMUNG00000002292
anas_platyrhynchos ENSAPLG00000002355
anser_brachyrhynchus ENSABRG00000017372
coturnix_japonica ENSCJPG00005006961
meleagris_gallopavo ENSMGAG00000006141
gallus_gallus ENSGALG00000004521
numida_meleagris ENSNMEG00000018291
parus_major ENSPMJG00000008085
cyanistes_caeruleus ENSCCEG00000010051
ficedula_albicollis ENSFALG00000008089
serinus_canaria ENSSCAG00000011904
lonchura_striata ENSLSDG00000009923
junco_hyemalis ENSJHYG00000000793
zonotrichia_albicollis ENSZALG00000010360
crocodylus_porosus ENSCPRG00005012636
sphenodon_punctatus ENSSPUG00000004036
pogona_vitticeps ENSPVIG00000016782
chelonoidis_abingdonii ENSCABG00000013060
gopherus_agassizii ENSGAGG00000024282
chrysemys_picta ENSCPBG00000010113
pelodiscus_sinensis ENSPSIG00000005754
ovis_aries ENSOARG00000007929
oryctolagus_cuniculus ENSOCUG00000037867
choloepus_hoffmanni ENSCHOG00000004761
otolemur_garnettii ENSOGAG00000026462
otolemur_garnettii ENSOGAG00000000343
propithecus_coquereli ENSPCOG00000023701
prolemur_simus ENSPSMG00000023344
microcebus_murinus ENSMICG00000000660
pan_paniscus ENSPPAG00000032371
pan_troglodytes ENSPTRG00000017427
homo_sapiens ENSG00000211445
gorilla_gorilla ENSGGOG00000000889
pongo_abelii ENSPPYG00000015958
nomascus_leucogenys ENSNLEG00000031591
theropithecus_gelada ENSTGEG00000004736
papio_anubis ENSPANG00000032181
macaca_mulatta ENSMMUG00000042643
macaca_fascicularis ENSMFAG00000030254
macaca_nemestrina ENSMNEG00000030683
mandrillus_leucophaeus ENSMLEG00000006710
cercocebus_atys ENSCATG00000013573
piliocolobus_tephrosceles ENSPTEG00000018475
colobus_angolensis ENSCANG00000020795
rhinopithecus_bieti ENSRBIG00000044997
rhinopithecus_roxellana ENSRROG00000038684
cebus_capucinus ENSCCAG00000022622
callithrix_jacchus ENSCJAG00000020924
saimiri_boliviensis ENSSBOG00000021123
aotus_nancymaae ENSANAG00000033799
castor_canadensis ENSCCNG00000027297
dipodomys_ordii ENSDORG00000028624
mus_musculus ENSMUSG00000018339
mus_spretus MGP_SPRETEiJ_G0017205
mus_spicilegus ENSMSIG00000008214
mus_caroli MGP_CAROLIEiJ_G0016363
mus_pahari MGP_PahariEiJ_G0017498
rattus_norvegicus ENSRNOG00000052564
meriones_unguiculatus ENSMUGG00000000313
cricetulus_griseus ENSCGRG00001021713
cricetulus_griseus ENSCGRG00000017237
cricetulus_griseus ENSCGRG00015020853
mesocricetus_auratus ENSMAUG00000002070
microtus_ochrogaster ENSMOCG00000012707
peromyscus_maniculatus ENSPEMG00000020568
nannospalax_galili ENSNGAG00000023218
jaculus_jaculus ENSJJAG00000024418
chinchilla_lanigera ENSCLAG00000012373
octodon_degus ENSODEG00000008063
cavia_porcellus ENSCPOG00000006611
cavia_aperea ENSCAPG00000011518
heterocephalus_glaber ENSHGLG00000011910
heterocephalus_glaber ENSHGLG00100008952
fukomys_damarensis ENSFDAG00000017935
ictidomys_tridecemlineatus ENSSTOG00000005947
urocitellus_parryii ENSUPAG00010017186
spermophilus_dauricus ENSSDAG00000018741
marmota_marmota ENSMMMG00000014332
ochotona_princeps ENSOPRG00000006110
tupaia_belangeri ENSTBEG00000014996
pteropus_vampyrus ENSPVAG00000008061
myotis_lucifugus ENSMLUG00000009296
equus_caballus ENSECAG00000042952
equus_asinus ENSEASG00005002670
bos_indicus ENSBIXG00005021147
bos_indicus ENSBIXG00000027019
bos_taurus ENSBTAG00000043553
bos_mutus ENSBMUG00000019041
bison_bison ENSBBBG00000023039
capra_hircus ENSCHIG00000022658
sus_scrofa ENSSSCG00000036438
tursiops_truncatus ENSTTRG00000005755
ursus_americanus ENSUAMG00000023457
ursus_maritimus ENSUMAG00000003587
ailuropoda_melanoleuca ENSAMEG00000008334
neovison_vison ENSNVIG00000020987
mustela_putorius ENSMPUG00000013709
canis_lupus ENSCAFG00000031922
canis_lupus ENSCAFG00020023697
vulpes_vulpes ENSVVUG00000007074
panthera_pardus ENSPPRG00000006416
panthera_tigris ENSPTIG00000012289
felis_catus ENSFCAG00000012876
loxodonta_africana ENSLAFG00000020856
procavia_capensis ENSPCAG00000006867
dasypus_novemcinctus ENSDNOG00000025240
carlito_syrichta ENSTSYG00000033894
erinaceus_europaeus ENSEEUG00000004460
phascolarctos_cinereus ENSPCIG00000028598
phascolarctos_cinereus ENSPCIG00000023300
vombatus_ursinus ENSVURG00010006412
notamacropus_eugenii ENSMEUG00000013849
