drosophila_melanogaster FBgn0261976
caenorhabditis_elegans_strain_n2 WBGene00009287
astyanax_mexicanus ENSAMXG00000037657
pygocentrus_nattereri ENSPNAG00000028400
ictalurus_punctatus ENSIPUG00000006459
danio_rerio ENSDARG00000002304
labrus_bergylta ENSLBEG00000002858
hippocampus_comes ENSHCOG00000015581
anabas_testudineus ENSATEG00000000892
monopterus_albus ENSMALG00000002701
mastacembelus_armatus ENSMAMG00000020603
amphiprion_ocellaris ENSAOCG00000016482
amphiprion_percula ENSAPEG00000008523
acanthochromis_polyacanthus ENSAPOG00000013518
stegastes_partitus ENSSPAG00000006072
seriola_lalandi_dorsalis ENSSLDG00000019537
seriola_lalandi_dorsalis ENSSLDG00000003010
seriola_dumerili ENSSDUG00000020039
scophthalmus_maximus ENSSMAG00000001595
gasterosteus_aculeatus ENSGACG00000015967
cyprinodon_variegatus ENSCVAG00000020221
fundulus_heteroclitus ENSFHEG00000021191
xiphophorus_couchianus ENSXCOG00000011695
xiphophorus_maculatus ENSXMAG00000003119
gambusia_affinis ENSGAFG00000001502
poecilia_formosa ENSPFOG00000017593
poecilia_mexicana ENSPMEG00000000113
poecilia_latipinna ENSPLAG00000002021
poecilia_reticulata ENSPREG00000012868
kryptolebias_marmoratus ENSKMAG00000010131
oryzias_latipes ENSORLG00000009515
oryzias_latipes ENSORLG00020006210
oryzias_latipes_asm223469v1 ENSORLG00015004168
oryzias_melastigma ENSOMEG00000003295
haplochromis_burtoni ENSHBUG00000016136
astatotilapia_calliptera ENSACLG00000006665
maylandia_zebra ENSMZEG00005012396
pundamilia_nyererei ENSPNYG00000016434
neolamprologus_brichardi ENSNBRG00000007893
oreochromis_niloticus ENSONIG00000005614
amphilophus_citrinellus ENSACIG00000005143
tetraodon_nigroviridis ENSTNIG00000009280
takifugu_rubripes ENSTRUG00000021790
mola_mola ENSMMOG00000016067
cynoglossus_semilaevis ENSCSEG00000014601
periophthalmus_magnuspinnatus ENSPMGG00000000023
gadus_morhua ENSGMOG00000004029
esox_lucius ENSELUG00000010371
scleropages_formosus ENSSFOG00015007537
paramormyrops_kingsleyae ENSPKIG00000000343
lepisosteus_oculatus ENSLOCG00000000923
lepidothrix_coronata ENSLCOG00000012294
manacus_vitellinus ENSMVIG00005013096
serinus_canaria ENSSCAG00000006817
junco_hyemalis ENSJHYG00000004520
ficedula_albicollis ENSFALG00000006620
parus_major ENSPMJG00000013914
cyanistes_caeruleus ENSCCEG00000007306
zonotrichia_albicollis ENSZALG00000013901
taeniopygia_guttata ENSTGUG00000014504
melopsittacus_undulatus ENSMUNG00000014659
calidris_pugnax ENSCPUG00000009614
calidris_pygmaea ENSCPGG00000018182
meleagris_gallopavo ENSMGAG00000007506
coturnix_japonica ENSCJPG00005014750
gallus_gallus ENSGALG00000033063
numida_meleagris ENSNMEG00000000367
anas_platyrhynchos_platyrhynchos ENSAPLG00000024989
apteryx_owenii ENSAOWG00000012202
apteryx_rowi ENSARWG00000010073
apteryx_haastii ENSAHAG00000011839
dromaius_novaehollandiae ENSDNVG00000004605
nothoprocta_perdicaria ENSNPEG00000001113
crocodylus_porosus ENSCPRG00005006713
chelonoidis_abingdonii ENSCABG00000004856
gopherus_agassizii ENSGAGG00000006124
chrysemys_picta_bellii ENSCPBG00000023566
pelodiscus_sinensis ENSPSIG00000013217
anolis_carolinensis ENSACAG00000005538
pogona_vitticeps ENSPVIG00000016698
notechis_scutatus ENSNSUG00000019008
salvator_merianae ENSSMRG00000006622
sphenodon_punctatus ENSSPUG00000007729
phascolarctos_cinereus ENSPCIG00000035341
notamacropus_eugenii ENSMEUG00000014703
sarcophilus_harrisii ENSSHAG00000015249
monodelphis_domestica ENSMODG00000004604
ornithorhynchus_anatinus ENSOANG00000011357
microcebus_murinus ENSMICG00000042901
propithecus_coquereli ENSPCOG00000019376
prolemur_simus ENSPSMG00000007989
otolemur_garnettii ENSOGAG00000032221
pan_paniscus ENSPPAG00000042297
pan_troglodytes ENSPTRG00000008430
gorilla_gorilla ENSGGOG00000009069
homo_sapiens ENSG00000131153
pongo_abelii ENSPPYG00000007616
nomascus_leucogenys ENSNLEG00000017914
colobus_angolensis_palliatus ENSCANG00000035577
piliocolobus_tephrosceles ENSPTEG00000014701
rhinopithecus_roxellana ENSRROG00000040370
rhinopithecus_bieti ENSRBIG00000035213
rhinopithecus_bieti ENSRBIG00000044698
rhinopithecus_roxellana ENSRROG00000038699
macaca_mulatta ENSMMUG00000020594
macaca_fascicularis ENSMFAG00000002508
macaca_mulatta ENSMMUG00000047250
macaca_nemestrina ENSMNEG00000029368
mandrillus_leucophaeus ENSMLEG00000032478
cercocebus_atys ENSCATG00000043722
theropithecus_gelada ENSTGEG00000019028
papio_anubis ENSPANG00000020355
chlorocebus_sabaeus ENSCSAG00000003148
nomascus_leucogenys ENSNLEG00000032939
pan_paniscus ENSPPAG00000036350
