scleropages_formosus ENSSFOG00015003715
paramormyrops_kingsleyae ENSPKIG00000005687
oryzias_latipes ENSORLG00000006133
oryzias_latipes ENSORLG00020014242
oryzias_latipes ENSORLG00015013179
oryzias_melastigma ENSOMEG00000010107
cynoglossus_semilaevis ENSCSEG00000002177
hippocampus_comes ENSHCOG00000008608
takifugu_rubripes ENSTRUG00000007387
tetraodon_nigroviridis ENSTNIG00000004251
mola_mola ENSMMOG00000004625
fundulus_heteroclitus ENSFHEG00000023049
cyprinodon_variegatus ENSCVAG00000008335
poecilia_formosa ENSPFOG00000006616
poecilia_latipinna ENSPLAG00000021741
poecilia_mexicana ENSPMEG00000022236
poecilia_reticulata ENSPREG00000011796
xiphophorus_maculatus ENSXMAG00000004307
xiphophorus_couchianus ENSXCOG00000020298
gambusia_affinis ENSGAFG00000004035
kryptolebias_marmoratus ENSKMAG00000012235
pundamilia_nyererei ENSPNYG00000005828
haplochromis_burtoni ENSHBUG00000015815
astatotilapia_calliptera ENSACLG00000002083
maylandia_zebra ENSMZEG00005017517
oreochromis_niloticus ENSONIG00000015196
amphiprion_ocellaris ENSAOCG00000008927
gasterosteus_aculeatus ENSGACG00000014804
labrus_bergylta ENSLBEG00000008271
scophthalmus_maximus ENSSMAG00000012862
amphiprion_percula ENSAPEG00000018395
amphiprion_ocellaris ENSAOCG00000018927
acanthochromis_polyacanthus ENSAPOG00000004284
monopterus_albus ENSMALG00000017495
seriola_lalandi ENSSLDG00000002270
seriola_dumerili ENSSDUG00000023825
anabas_testudineus ENSATEG00000019815
amphilophus_citrinellus ENSACIG00000011763
stegastes_partitus ENSSPAG00000012065
mastacembelus_armatus ENSMAMG00000021575
periophthalmus_magnuspinnatus ENSPMGG00000019821
esox_lucius ENSELUG00000001242
gadus_morhua ENSGMOG00000000146
pygocentrus_nattereri ENSPNAG00000025214
astyanax_mexicanus ENSAMXG00000032960
ictalurus_punctatus ENSIPUG00000007628
danio_rerio ENSDARG00000040245
lepisosteus_oculatus ENSLOCG00000003556
anolis_carolinensis ENSACAG00000016245
anolis_carolinensis ENSACAG00000025163
pogona_vitticeps ENSPVIG00000023839
notechis_scutatus ENSNSUG00000006875
salvator_merianae ENSSMRG00000015244
sphenodon_punctatus ENSSPUG00000003786
lepidothrix_coronata ENSLCOG00000003876
manacus_vitellinus ENSMVIG00005012414
zonotrichia_albicollis ENSZALG00000001943
junco_hyemalis ENSJHYG00000011064
serinus_canaria ENSSCAG00000015965
lonchura_striata ENSLSDG00000002163
taeniopygia_guttata ENSTGUG00000011084
parus_major ENSPMJG00000012078
cyanistes_caeruleus ENSCCEG00000016534
ficedula_albicollis ENSFALG00000004414
melopsittacus_undulatus ENSMUNG00000002376
calidris_pygmaea ENSCPGG00000006564
calidris_pugnax ENSCPUG00000010456
anser_brachyrhynchus ENSABRG00000017082
anas_platyrhynchos ENSAPLG00000013789
gallus_gallus ENSGALG00000032430
coturnix_japonica ENSCJPG00005019396
meleagris_gallopavo ENSMGAG00000014901
numida_meleagris ENSNMEG00000018779
apteryx_owenii ENSAOWG00000017452
apteryx_rowi ENSARWG00000009106
apteryx_haastii ENSAHAG00000018327
dromaius_novaehollandiae ENSDNVG00000002675
nothoprocta_perdicaria ENSNPEG00000007429
crocodylus_porosus ENSCPRG00005018232
gopherus_agassizii ENSGAGG00000004779
chelonoidis_abingdonii ENSCABG00000014548
chrysemys_picta ENSCPBG00000023304
pelodiscus_sinensis ENSPSIG00000010085
phascolarctos_cinereus ENSPCIG00000027635
notamacropus_eugenii ENSMEUG00000002867
monodelphis_domestica ENSMODG00000008520
sarcophilus_harrisii ENSSHAG00000001752
mus_spicilegus ENSMSIG00000026229
mus_spretus MGP_SPRETEiJ_G0020500
mus_musculus ENSMUSG00000030662
mus_caroli MGP_CAROLIEiJ_G0019603
mus_pahari MGP_PahariEiJ_G0030620
rattus_norvegicus ENSRNOG00000010989
meriones_unguiculatus ENSMUGG00000021138
microtus_ochrogaster ENSMOCG00000019165
microtus_ochrogaster ENSMOCG00000014859
peromyscus_maniculatus ENSPEMG00000008962
cricetulus_griseus ENSCGRG00001014189
cricetulus_griseus ENSCGRG00015003256
cricetulus_griseus ENSCGRG00001002524
mesocricetus_auratus ENSMAUG00000000396
cricetulus_griseus ENSCGRG00015027169
cricetulus_griseus ENSCGRG00000009138
cricetulus_griseus ENSCGRG00001005522
mesocricetus_auratus ENSMAUG00000016575
nannospalax_galili ENSNGAG00000014885
jaculus_jaculus ENSJJAG00000004202
heterocephalus_glaber ENSHGLG00100000144
heterocephalus_glaber ENSHGLG00000002656
fukomys_damarensis ENSFDAG00000012714
cavia_aperea ENSCAPG00000015097
cavia_porcellus ENSCPOG00000004827
cavia_aperea ENSCAPG00000011368
cavia_porcellus ENSCPOG00000037525
octodon_degus ENSODEG00000016371
octodon_degus ENSODEG00000010941
octodon_degus ENSODEG00000019128
chinchilla_lanigera ENSCLAG00000002384
castor_canadensis ENSCCNG00000025523
castor_canadensis ENSCCNG00000025561
dipodomys_ordii ENSDORG00000009395
spermophilus_dauricus ENSSDAG00000022188
ictidomys_tridecemlineatus ENSSTOG00000011164
urocitellus_parryii ENSUPAG00010009410
marmota_marmota ENSMMMG00000020830
oryctolagus_cuniculus ENSOCUG00000003898
ochotona_princeps ENSOPRG00000015494
pan_troglodytes ENSPTRG00000005984
pan_troglodytes ENSPTRG00000047637
pan_paniscus ENSPPAG00000031974
gorilla_gorilla ENSGGOG00000008742
homo_sapiens ENSG00000065150
pongo_abelii ENSPPYG00000005458
nomascus_leucogenys ENSNLEG00000007831
rhinopithecus_bieti ENSRBIG00000036317
rhinopithecus_roxellana ENSRROG00000019426
colobus_angolensis ENSCANG00000042809
piliocolobus_tephrosceles ENSPTEG00000003745
macaca_nemestrina ENSMNEG00000034763
macaca_fascicularis ENSMFAG00000002597
macaca_mulatta ENSMMUG00000013531
papio_anubis ENSPANG00000009971
theropithecus_gelada ENSTGEG00000011030
cercocebus_atys ENSCATG00000038175
mandrillus_leucophaeus ENSMLEG00000028889
chlorocebus_sabaeus ENSCSAG00000017519
cebus_capucinus ENSCCAG00000037891
callithrix_jacchus ENSCJAG00000004323
saimiri_boliviensis ENSSBOG00000028024
aotus_nancymaae ENSANAG00000028954
carlito_syrichta ENSTSYG00000005940
prolemur_simus ENSPSMG00000014841
propithecus_coquereli ENSPCOG00000016473
microcebus_murinus ENSMICG00000012711
otolemur_garnettii ENSOGAG00000007570
tupaia_belangeri ENSTBEG00000001498
ursus_maritimus ENSUMAG00000025195
ursus_americanus ENSUAMG00000028286
ailuropoda_melanoleuca ENSAMEG00000003784
mustela_putorius ENSMPUG00000011735
neovison_vison ENSNVIG00000016981
canis_lupus ENSCAFG00020023850
canis_lupus ENSCAFG00000005561
vulpes_vulpes ENSVVUG00000006923
panthera_pardus ENSPPRG00000002425
panthera_tigris ENSPTIG00000003830
felis_catus ENSFCAG00000025657
equus_caballus ENSECAG00000014808
equus_asinus ENSEASG00005022238
pteropus_vampyrus ENSPVAG00000004516
myotis_lucifugus ENSMLUG00000006500
bos_mutus ENSBMUG00000012693
bos_taurus ENSBTAG00000039374
bison_bison ENSBBBG00000017759
capra_hircus ENSCHIG00000018053
ovis_aries ENSOARG00000002835
tursiops_truncatus ENSTTRG00000007512
vicugna_pacos ENSVPAG00000000069
sus_scrofa ENSSSCG00000009509
heterocephalus_glaber ENSHGLG00100000892
choloepus_hoffmanni ENSCHOG00000003932
