gopherus_agassizii ENSGAGG00000004160
chelonoidis_abingdonii ENSCABG00000001272
chrysemys_picta_bellii ENSCPBG00000019268
pelodiscus_sinensis ENSPSIG00000014900
calidris_pygmaea ENSCPGG00000015032
calidris_pugnax ENSCPUG00000016704
melopsittacus_undulatus ENSMUNG00000015154
anser_brachyrhynchus ENSABRG00000007302
anas_platyrhynchos_platyrhynchos ENSAPLG00000002708
apteryx_rowi ENSARWG00000000488
apteryx_owenii ENSAOWG00000001391
apteryx_haastii ENSAHAG00000013363
dromaius_novaehollandiae ENSDNVG00000008852
nothoprocta_perdicaria ENSNPEG00000004663
crocodylus_porosus ENSCPRG00005005979
pogona_vitticeps ENSPVIG00000006303
pogona_vitticeps ENSPVIG00000010056
anolis_carolinensis ENSACAG00000023681
notechis_scutatus ENSNSUG00000018769
salvator_merianae ENSSMRG00000020041
notamacropus_eugenii ENSMEUG00000005660
phascolarctos_cinereus ENSPCIG00000008907
monodelphis_domestica ENSMODG00000007652
sarcophilus_harrisii ENSSHAG00000002387
pan_troglodytes ENSPTRG00000007872
pan_paniscus ENSPPAG00000031422
homo_sapiens ENSG00000155714
gorilla_gorilla ENSGGOG00000015392
pongo_abelii ENSPPYG00000007175
nomascus_leucogenys ENSNLEG00000012183
papio_anubis ENSPANG00000009029
theropithecus_gelada ENSTGEG00000020910
cercocebus_atys ENSCATG00000039139
mandrillus_leucophaeus ENSMLEG00000030020
macaca_nemestrina ENSMNEG00000041073
macaca_mulatta ENSMMUG00000018288
macaca_fascicularis ENSMFAG00000038132
chlorocebus_sabaeus ENSCSAG00000007148
rhinopithecus_roxellana ENSRROG00000036313
rhinopithecus_bieti ENSRBIG00000036884
colobus_angolensis_palliatus ENSCANG00000025978
piliocolobus_tephrosceles ENSPTEG00000014151
callithrix_jacchus ENSCJAG00000009114
cebus_capucinus ENSCCAG00000022454
saimiri_boliviensis_boliviensis ENSSBOG00000029567
aotus_nancymaae ENSANAG00000023250
carlito_syrichta ENSTSYG00000001142
propithecus_coquereli ENSPCOG00000017825
prolemur_simus ENSPSMG00000018283
microcebus_murinus ENSMICG00000046267
otolemur_garnettii ENSOGAG00000025934
tupaia_belangeri ENSTBEG00000011019
castor_canadensis ENSCCNG00000027488
dipodomys_ordii ENSDORG00000001916
mus_spicilegus ENSMSIG00000027766
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031511
mus_musculus ENSMUSG00000030887
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030397
mus_pahari MGP_PahariEiJ_G0013607
rattus_norvegicus ENSRNOG00000016292
meriones_unguiculatus ENSMUGG00000007812
peromyscus_maniculatus_bairdii ENSPEMG00000006326
microtus_ochrogaster ENSMOCG00000013433
cricetulus_griseus_crigri-picr ENSCGRG00015013847
cricetulus_griseus_crigri ENSCGRG00000017534
cricetulus_griseus_chok1gshd ENSCGRG00001010149
mesocricetus_auratus ENSMAUG00000013232
nannospalax_galili ENSNGAG00000006750
jaculus_jaculus ENSJJAG00000003748
ictidomys_tridecemlineatus ENSSTOG00000002480
spermophilus_dauricus ENSSDAG00000023182
urocitellus_parryii ENSUPAG00010010143
marmota_marmota_marmota ENSMMMG00000023012
octodon_degus ENSODEG00000012039
chinchilla_lanigera ENSCLAG00000014122
cavia_porcellus ENSCPOG00000006692
cavia_aperea ENSCAPG00000015062
heterocephalus_glaber_female ENSHGLG00000008551
heterocephalus_glaber_male ENSHGLG00100016467
ursus_americanus ENSUAMG00000005698
ursus_maritimus ENSUMAG00000009567
ailuropoda_melanoleuca ENSAMEG00000003741
mustela_putorius_furo ENSMPUG00000016847
neovison_vison ENSNVIG00000009158
canis_lupus_dingo ENSCAFG00020021535
canis_lupus_familiaris ENSCAFG00000017751
panthera_pardus ENSPPRG00000003414
panthera_tigris_altaica ENSPTIG00000019826
felis_catus ENSFCAG00000007770
myotis_lucifugus ENSMLUG00000009803
pteropus_vampyrus ENSPVAG00000007991
bos_taurus ENSBTAG00000021652
bos_mutus ENSBMUG00000008543
bison_bison_bison ENSBBBG00000000543
capra_hircus ENSCHIG00000023979
ovis_aries ENSOARG00000015150
tursiops_truncatus ENSTTRG00000007373
sus_scrofa ENSSSCG00000026686
vicugna_pacos ENSVPAG00000010915
equus_caballus ENSECAG00000020496
equus_asinus_asinus ENSEASG00005002807
choloepus_hoffmanni ENSCHOG00000011418
erinaceus_europaeus ENSEEUG00000012672
vulpes_vulpes ENSVVUG00000006709
dasypus_novemcinctus ENSDNOG00000016522
oryctolagus_cuniculus ENSOCUG00000003902
loxodonta_africana ENSLAFG00000030023
echinops_telfairi ENSETEG00000001087
ornithorhynchus_anatinus ENSOANG00000003260
latimeria_chalumnae ENSLACG00000007825
